obs_num,observed_o,observed_1,user_id,quality_gr,place_gues,latitude,longitude,ArcMap_IslandName,month,day,year,infraorder,suborder,superfamily,bee,family,subfamily,tribe,subtribe,genus,subgenus,species,scientific,island
1108,2/19/08,2/19/08 0:00,381050,needs_id,"Santa Cruz Island, Santa Barbara County, California,  USA",34.0232056,-119.7657663,Santa Cruz,2,19,2008,,,,,Formicidae,,,,Formica,,moki,Formica moki,Santa Cruz
1109,2015/09/18 10:57 AM HST,9/18/15 0:00,150454,research,"Santa Barbara County, CA, USA",33.99639471,-119.7271085,Santa Cruz,9,18,2015,,,,,Vespidae,,,,Vespula,,pensylvanica,Vespula pensylvanica,Santa Cruz
1110,2019/02/22 2:02 PM PST,2/22/19 0:00,173183,needs_id,"Santa Barbara County, CA, USA",34.01793554,-119.6824773,Santa Cruz,2,22,2019,,,,Anthophila,Halictidae,Halictinae,,,,,,Halictinae,Santa Cruz
1111,2021-02-07 1:00:38 PM PST,2/7/21 0:00,34488,needs_id,"Santa Cruz Island, California 93001, USA",34.05113214,-119.5721294,Santa Cruz,2,7,2021,,,,Anthophila,Andrenidae,,,,Andrena,,,Andrena,Santa Cruz
1112,2021-02-07 1:02:35 PM PST,2/7/21 0:00,34488,needs_id,"Santa Cruz Island, California 93001, USA",34.05113208,-119.5721294,Santa Cruz,2,7,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Cruz
1113,2021-02-07 1:04:47 PM PST,2/7/21 0:00,34488,needs_id,"Santa Cruz Island, California 93001, USA",34.05113197,-119.5721295,Santa Cruz,2,7,2021,,,,Anthophila,Andrenidae,,,,Andrena,,,Andrena,Santa Cruz
1114,2021-02-10 12:08:35 PM PST,2/10/21 0:00,2177281,needs_id,"Santa Cruz Island, California 93001, USA",34.02235278,-119.6911111,Santa Cruz,2,10,2021,,,,,Cynipidae,,,,Amphibolips,,quercuspomiformis,Amphibolips quercuspomiformis,Santa Cruz
1115,2019/04/11 1:41 PM PDT,4/11/19 0:00,6971,research,"Santa Barbara County, CA, USA",34.00542333,-119.7593883,Santa Cruz,4,11,2019,,,,Anthophila,Megachilidae,,,,Protosmia,,rubifloris,Protosmia rubifloris,Santa Cruz
1116,2019/04/11 4:08 PM PDT,4/11/19 0:00,6971,needs_id,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",34.00399167,-119.7592367,Santa Cruz,4,11,2019,,,,,Cynipidae,,,,Andricus,,quercuscalifornicus,Andricus quercuscalifornicus,Santa Cruz
1117,2019/04/12 10:25 AM PDT,4/12/19 0:00,6971,research,"Santa Barbara County, CA, USA",34.04154,-119.8740067,Santa Cruz,4,12,2019,,,,Anthophila,Apidae,,Eucerini,,,,,Eucerini,Santa Cruz
1118,2019/04/12 12:33 PM PDT,4/12/19 0:00,6971,research,"Santa Barbara County, CA, USA",34.047485,-119.880165,Santa Cruz,4,12,2019,,,,Anthophila,Megachilidae,,,,Osmia,Melanosmia,,Melanosmia,Santa Cruz
1119,2019/04/12 7:07 PM PDT,4/12/19 0:00,6971,needs_id,"Santa Barbara County, CA, USA",34.02180333,-119.8704917,Santa Cruz,4,12,2019,,,,,Formicidae,,,,Pheidole,,,Pheidole,Santa Cruz
1120,2019/04/13 8:49 AM PDT,4/13/19 0:00,6971,needs_id,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",34.021695,-119.8702767,Santa Cruz,4,13,2019,,,,,Formicidae,,,,Solenopsis,,molesta,Solenopsis molesta,Santa Cruz
1121,2019/04/13 11:30 AM PDT,4/13/19 0:00,6971,research,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",34.012055,-119.7836467,Santa Cruz,4,13,2019,,,,Anthophila,Apidae,,,,Habropoda,,depressa,Habropoda depressa,Santa Cruz
1122,2019/04/13 2:05 PM PDT,4/13/19 0:00,6971,needs_id,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",33.99590667,-119.7159667,Santa Cruz,4,13,2019,,,,,Cynipidae,,,,,,,Cynipidae,Santa Cruz
1123,2019/04/13 2:11 PM PDT,4/13/19 0:00,6971,needs_id,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",33.99590667,-119.7159667,Santa Cruz,4,13,2019,,,,,Cynipidae,,,,,,,Cynipidae,Santa Cruz
1124,2019/04/13 2:21 PM PDT,4/13/19 0:00,6971,research,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara, UC Natural Reserve System, California, United States",33.99603833,-119.7155517,Santa Cruz,4,13,2019,,,,,Cynipidae,,,,Amphibolips,,quercuspomiformis,Amphibolips quercuspomiformis,Santa Cruz
1125,Mon Mar 08 2021 12:10:08 GMT-0800 (PST),3/8/21 0:00,2568862,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.03294506,-119.5875663,Santa Cruz,3,8,2021,,,,,Formicidae,,,,Formica,,,Formica,Santa Cruz
1126,Thu Mar 18 2021 09:36:44 GMT-0700 (PDT),3/18/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.01519445,-119.64183,Santa Cruz,3,18,2021,,,,,Formicidae,,,,Formica,,moki,Formica moki,Santa Cruz
1127,Thu Mar 18 2021 12:48:36 GMT-0700 (PDT),3/18/21 0:00,481431,research,"Channel Islands National Park, CA, US",34.00484445,-119.6304867,Santa Cruz,3,18,2021,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,Santa Cruz
1128,Thu Mar 18 2021 11:37:00 GMT-0700 (PDT),3/18/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.01516667,-119.6417783,Santa Cruz,3,18,2021,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Santa Cruz
1129,Thu Mar 18 2021 12:19:00 GMT-0700 (PDT),3/18/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.00996648,-119.6441174,Santa Cruz,3,18,2021,,,,Anthophila,Andrenidae,,,,Andrena,,,Andrena,Santa Cruz
1130,Fri Mar 19 2021 12:15:37 GMT-0700 (PDT),3/19/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.02079717,-119.60778,Santa Cruz,3,19,2021,,,,Anthophila,Colletidae,,,,Hylaeus,Paraprosopis,,Paraprosopis,Santa Cruz
1131,Fri Mar 19 2021 12:12:28 GMT-0700 (PDT),3/19/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.0208195,-119.6077417,Santa Cruz,3,19,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,,,Lasioglossum,Santa Cruz
1132,Fri Mar 19 2021 12:16:00 GMT-0700 (PDT),3/19/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.02081383,-119.6077883,Santa Cruz,3,19,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Cruz
1133,Fri Mar 19 2021 12:20:00 GMT-0700 (PDT),3/19/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.02078883,-119.6077883,Santa Cruz,3,19,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Cruz
1134,Fri Mar 19 2021 14:27:00 GMT-0700 (PDT),3/19/21 0:00,481431,research,"Channel Islands National Park, CA, US",34.01976383,-119.5901117,Santa Cruz,3,19,2021,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,Santa Cruz
1135,Fri Mar 19 2021 14:40:04 GMT-0700 (PDT),3/19/21 0:00,481431,needs_id,"Channel Islands National Park, CA, US",34.01985283,-119.590125,Santa Cruz,3,19,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Cruz
1136,Fri Mar 19 2021 14:37:13 GMT-0700 (PDT),3/19/21 0:00,481431,research,"Channel Islands National Park, CA, US",34.01982783,-119.5900717,Santa Cruz,3,19,2021,,,,,Formicidae,,,,Formica,,moki,Formica moki,Santa Cruz
1137,2021/03/21 1:05 PM PDT,3/21/21 0:00,3494,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.04993889,-119.5782611,Santa Cruz,3,21,2021,,,,,Formicidae,,,,Formica,,moki,Formica moki,Santa Cruz
1138,2021/03/21 1:47 PM PDT,3/21/21 0:00,3494,needs_id,"Santa Barbara County, CA, USA",34.04902778,-119.5870889,Santa Cruz,3,21,2021,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Santa Cruz
1139,2021/03/21 2:14 PM PDT,3/21/21 0:00,3494,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.04261667,-119.5885611,Santa Cruz,3,21,2021,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Cruz
1140,2021/03/21 3:36 PM PDT,3/21/21 0:00,3494,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.03037222,-119.5915306,Santa Cruz,3,21,2021,,,,,Cynipidae,,,,Andricus,,quercuscalifornicus,Andricus quercuscalifornicus,Santa Cruz
1141,Thu Apr 01 2021 12:08:30 GMT-0700 (PDT),4/1/21 0:00,143297,research,"Channel Islands National Park, CA, US",34.0192945,-119.6838133,Santa Cruz,4,1,2021,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Cruz
1142,Mon Apr 12 2021 12:21:10 GMT-0700 (PDT),4/12/21 0:00,143297,research,"Channel Islands National Park, CA, US",34.00108333,-119.6756833,Santa Cruz,4,12,2021,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Cruz
1143,Tue Apr 13 2021 12:52:08 GMT-0700 (PDT),4/13/21 0:00,3586703,needs_id,"Santa Barbara Channel, CA, US",34.0585598,-119.5603143,Santa Cruz,4,13,2021,,,,Anthophila,Apidae,,Anthophorini,,,,,Anthophorini,Santa Cruz
1144,Sun Apr 11 2021 14:39:25 GMT-0700 (PDT),4/11/21 0:00,3586703,needs_id,"Channel Islands National Park, CA, US",34.04293096,-119.5643252,Santa Cruz,4,11,2021,,,,,Formicidae,,,,Formica,,,Formica,Santa Cruz
1145,Sun Apr 11 2021 13:01:51 GMT-0700 (PDT),4/11/21 0:00,3586703,needs_id,"Channel Islands National Park, CA, US",34.04564307,-119.56399,Santa Cruz,4,11,2021,,,,Anthophila, ,,,,,,,Anthophila,Santa Cruz
1146,Tue Apr 13 2021 12:55:17 GMT-0700 (PDT),4/13/21 0:00,143297,needs_id,"Channel Islands National Park, CA, US",34.02299167,-119.692275,Santa Cruz,4,13,2021,,,,Anthophila,Apidae,,,,Xylocopa,,californica,Xylocopa californica,Santa Cruz
1147,2020/09/07 12:06 PM PDT,9/7/20 0:00,1883551,needs_id,"Santa Barbara County, CA, USA",34.01835203,-119.6819771,Santa Cruz,9,7,2020,,,,Anthophila,Halictidae,,Augochlorini,,,,,Augochlorini,Santa Cruz
1148,2020/09/07 12:05 PM PDT,9/7/20 0:00,1883551,needs_id,"Santa Barbara County, CA, USA",34.01824532,-119.6819666,Santa Cruz,9,7,2020,,,,Anthophila, ,,,,,,,Anthophila,Santa Cruz
1149,2017-06-16 11:30:15 AM PDT,6/16/17 0:00,75776,needs_id,"Santa Barbara-Santa Maria-Goleta, CA CA",34.04621887,-120.3522949,San Miguel,6,16,2017,,,,,Crabronidae,,,,Bembix,,,Bembix,San Miguel
1150,2017-06-15 2:28:16 PM PDT,6/15/17 0:00,75776,research,"Santa Barbara-Santa Maria-Goleta, CA CA",34.04325485,-120.335701,San Miguel,6,15,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,,pavonotum,Lasioglossum pavonotum,San Miguel
1151,2020-07-27 10:04:04 AM PDT,7/27/20 0:00,589171,needs_id,"Santa Barbara County, CA, USA",34.04823532,-120.3554372,San Miguel,7,27,2020,,,,,Crabronidae,,,,Bembix,,,Bembix,San Miguel
1152,4/13/14,4/13/14 0:00,11166,research,"Santa Rosa Island, CA",34,-120.09219,Santa Rosa,4,13,2014,,,,,Formicidae,,,,Monomorium,,ergatogyna,Monomorium ergatogyna,Santa Rosa
1153,2016/07/07 4:28 PM PDT,7/7/16 0:00,235118,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",33.98213538,-120.0195609,Santa Rosa,7,7,2016,,,,,Formicidae,,,,Pogonomyrmex,,,Pogonomyrmex,Santa Rosa
1154,9/1/17 16:26,9/1/17 0:00,39264,needs_id,"Santa Rosa Island, Santa Barbara County, CA, USA",33.99947887,-120.0581818,Santa Rosa,9,1,2017,,,,,Chrysididae,,,,,,,Chrysididae,Santa Rosa
1155,Fri Nov 10 2017 10:38:47 GMT-0800 (PST),11/10/17 0:00,464542,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.00833956,-120.0809488,Santa Rosa,11,10,2017,,,,,Mutillidae,,,,Sphaeropthalma,,unicolor,Sphaeropthalma unicolor,Santa Rosa
1156,Mon Jun 19 2017 17:40:14 GMT-0700 (PDT),6/19/17 0:00,195291,research,"Channel Islands National Park, Channel Islands National Pk, CA, US",33.99938333,-120.0610278,Santa Rosa,6,19,2017,,,,,Formicidae,,,,Crematogaster,,coarctata,Crematogaster coarctata,Santa Rosa
1157,2015/06/30 3:36 PM EDT,6/30/15 0:00,975206,needs_id,"Santa Barbara County, CA, USA",33.94545089,-120.1335681,Santa Rosa,6,30,2015,,,,, ,,,,,,,Hymenoptera,Santa Rosa
1158,Sun May 20 2018 15:40:55 GMT-0700 (PDT),5/20/18 0:00,591322,needs_id,"Channel Islands National Park, , CA, US",33.96189215,-120.1895108,Santa Rosa,5,20,2018,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Rosa
1159,Mon Oct 15 2018 11:19:13 GMT-0700 (PDT),10/15/18 0:00,143297,needs_id,"Channel Islands National Park, , CA, US",33.99362167,-120.0473472,Santa Rosa,10,15,2018,Aculeata,,,, ,,,,,,,Aculeata,Santa Rosa
1160,Mon Oct 15 2018 11:44:16 GMT-0700 (PDT),10/15/18 0:00,143297,needs_id,"Channel Islands National Park, , CA, US",33.99235833,-120.0461055,Santa Rosa,10,15,2018,,,,,Formicidae,Myrmicinae,,,,,,Myrmicinae,Santa Rosa
1161,2018-04-08 2:06:34 PM PDT,4/8/18 0:00,1519265,needs_id,"Coastal Rd, California, USA",34.0025357,-120.0510745,Santa Rosa,4,8,2018,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Rosa
1162,2019/05/10 1:00 PM PDT,5/10/19 0:00,6971,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.00803667,-120.0508117,Santa Rosa,5,10,2019,,,,,Formicidae,,,,Crematogaster,,,Crematogaster,Santa Rosa
1163,2019/05/10 4:29 PM PDT,5/10/19 0:00,6971,needs_id,"Santa Barbara County, CA, USA",34.00149167,-120.0572383,Santa Rosa,5,10,2019,,,,,Formicidae,,,,Pogonomyrmex,,subdentatus,Pogonomyrmex subdentatus,Santa Rosa
1164,2019/05/10 6:42 PM PDT,5/10/19 0:00,6971,research,"Santa Barbara County, CA, USA",33.99875333,-120.060795,Santa Rosa,5,10,2019,,,,Anthophila,Apidae,,,,Bombus,,melanopygus,Bombus melanopygus,Santa Rosa
1165,2019/05/10 7:08 PM PDT,5/10/19 0:00,6971,research,"Santa Barbara County, CA, USA",33.99596167,-120.0582533,Santa Rosa,5,10,2019,,,,Anthophila,Apidae,,,,Bombus,,melanopygus,Bombus melanopygus,Santa Rosa
1166,2019/05/10 7:55 PM PDT,5/10/19 0:00,6971,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.00740833,-120.0512217,Santa Rosa,5,10,2019,,,,,Ichneumonidae,,,,Ophion,,,Ophion,Santa Rosa
1167,2019/05/11 1:20 PM PDT,5/11/19 0:00,6971,research,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",33.97479167,-120.0047533,Santa Rosa,5,11,2019,,,,,Crabronidae,,,,Bembix,,americana,Bembix americana,Santa Rosa
1168,2019/05/11 3:13 PM PDT,5/11/19 0:00,6971,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",33.99578,-120.04587,Santa Rosa,5,11,2019,,,,Anthophila,Colletidae,,,,Colletes,,,Colletes,Santa Rosa
1169,2019/05/12 9:18 AM PDT,5/12/19 0:00,6971,research,"Santa Barbara County, CA, USA",34.00887333,-120.0529817,Santa Rosa,5,12,2019,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Rosa
1170,2019/05/12 9:23 AM PDT,5/12/19 0:00,6971,research,"Santa Barbara County, CA, USA",34.009525,-120.0531417,Santa Rosa,5,12,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,Santa Rosa
1171,2019/05/12 9:52 AM PDT,5/12/19 0:00,6971,needs_id,"Santa Barbara County, CA, USA",34.01591667,-120.06142,Santa Rosa,5,12,2019,,,,,Formicidae,,,,Monomorium,,ergatogyna,Monomorium ergatogyna,Santa Rosa
1172,2019/05/12 10:22 AM PDT,5/12/19 0:00,6971,research,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.021065,-120.0697733,Santa Rosa,5,12,2019,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Rosa
1173,2019/05/12 9:57 AM PDT,5/12/19 0:00,6971,needs_id,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.01573833,-120.0627983,Santa Rosa,5,12,2019,,,,,Chrysididae,,,,,,,Chrysididae,Santa Rosa
1174,2019/05/12 12:14 PM PDT,5/12/19 0:00,6971,research,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.02308333,-120.0708433,Santa Rosa,5,12,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Rosa
1175,2019/05/12 12:16 PM PDT,5/12/19 0:00,6971,research,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.02308333,-120.0708433,Santa Rosa,5,12,2019,,,,Anthophila,Andrenidae,,,,Andrena,,oenotherae,Andrena oenotherae,Santa Rosa
1176,2019/05/12 1:36 PM PDT,5/12/19 0:00,6971,needs_id,"Santa Barbara County, CA, USA",34.00755333,-120.0480483,Santa Rosa,5,12,2019,,,,Anthophila,Halictidae,,,,Lasioglossum,,,Lasioglossum,Santa Rosa
1177,2019-05-22 1:48:45 PM PDT,5/22/19 0:00,75776,needs_id,"Santa Barbara County, CA, USA",33.96078873,-120.1737366,Santa Rosa,5,22,2019,Aculeata,,,, ,,,,,,,Aculeata,Santa Rosa
1178,2019-05-24 9:21:31 AM PDT,5/24/19 0:00,75776,research,"Santa Barbara County, CA, USA",33.97308731,-120.0682983,Santa Rosa,5,24,2019,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Rosa
1179,2019-05-26 9:56:27 AM PDT,5/26/19 0:00,75776,needs_id,"Santa Barbara County, CA, USA",34.00453186,-120.1093826,Santa Rosa,5,26,2019,,,,Anthophila,Halictidae,,,,Lasioglossum,,,Lasioglossum,Santa Rosa
1180,2019-05-27 10:08:13 AM PDT,5/27/19 0:00,75776,research,"Santa Barbara County, CA, USA",34.01455307,-120.0979767,Santa Rosa,5,27,2019,,,,Anthophila,Apidae,,,,Bombus,,vosnesenskii,Bombus vosnesenskii,Santa Rosa
1181,2019-05-27 11:19:06 AM PDT,5/27/19 0:00,75776,research,"Santa Barbara County, CA, USA",34.01980972,-120.0999832,Santa Rosa,5,27,2019,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Rosa
1182,Fri Jun 21 2019 10:45:29 GMT-0700 (PDT),6/21/19 0:00,2569518,research,"Channel Islands National Park, CA, US",33.91176262,-120.1136241,Santa Rosa,6,21,2019,,,,Anthophila,Apidae,,,,Diadasia,,bituberculata,Diadasia bituberculata,Santa Rosa
1183,Wed Jun 10 2020 16:53:08 GMT-0700 (PDT),6/10/20 0:00,400429,needs_id,"Channel Islands National Park, CA, US",33.99459667,-120.0414888,Santa Rosa,6,10,2020,,,,,Crabronidae,,,,Bembix,,,Bembix,Santa Rosa
1184,Wed Jun 10 2020 16:53:55 GMT-0700 (PDT),6/10/20 0:00,400429,needs_id,"Channel Islands National Park, CA, US",33.99462833,-120.0415028,Santa Rosa,6,10,2020,,,,,Crabronidae,,,,Bembix,,,Bembix,Santa Rosa
1185,Thu Jun 11 2020 10:22:12 GMT-0700 (PDT),6/11/20 0:00,400429,needs_id,"Channel Islands National Park, CA, US",34.01000278,-120.0750417,Santa Rosa,6,11,2020,,,,Anthophila,Halictidae,,,,Lasioglossum,,,Lasioglossum,Santa Rosa
1186,Fri Jun 12 2020 08:48:21 GMT-0700 (PDT),6/12/20 0:00,400429,needs_id,"Channel Islands National Park, CA, US",33.98207833,-120.024025,Santa Rosa,6,12,2020,,,,,Cynipidae,,,,,,,Cynipidae,Santa Rosa
1187,Fri Jun 12 2020 08:51:49 GMT-0700 (PDT),6/12/20 0:00,400429,research,"Channel Islands National Park, CA, US",33.98215833,-120.0241167,Santa Rosa,6,12,2020,,,,,Cynipidae,,,,Andricus,,quercuscalifornicus,Andricus quercuscalifornicus,Santa Rosa
1188,8/27/20,8/27/20 0:00,3505974,research,"Santa Barbara County, US-CA, US",34,-120,Santa Rosa,8,27,2020,,,,Anthophila,Apidae,,,,Apis,,mellifera,Apis mellifera,Santa Rosa
1189,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94524,-120.11646,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,Halictini,,,,,Halictini,Santa Rosa
1190,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10922,Santa Rosa,6,21,2017,,,,Anthophila,Megachilidae,,,,Osmia,,,Osmia,Santa Rosa
1191,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10071,Santa Rosa,6,21,2017,,,,Anthophila,Megachilidae,,,,Megachile,,coquilletti,Megachile coquilletti,Santa Rosa
1192,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10071,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Rosa
1193,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94808,-120.1107,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,Dialictus,,Dialictus,Santa Rosa
1194,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.98157,-120.07454,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,,channelense,Lasioglossum channelense,Santa Rosa
1195,Jun 21 2017,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94959,-120.10439,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Evylaeus,,,Evylaeus,Santa Rosa
1196,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94959,-120.10439,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Halictus,,,Halictus,Santa Rosa
1197,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94808,-120.1107,Santa Rosa,6,21,2017,,,,Anthophila,Apidae,,,,Ceratina,Zadontomerus,,Zadontomerus,Santa Rosa
1198,6/21/17,6/21/17 0:00,481431,research,"Santa Barbara County, CA, USA",33.94916,-120.10148,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Halictus,,tripartitus,Halictus tripartitus,Santa Rosa
1199,Wed Jun 21 2017,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94524,-120.11646,Santa Rosa,6,21,2017,,,,Anthophila,Megachilidae,,,,Ashmeadiella,,,Ashmeadiella,Santa Rosa
1200,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10922,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Evylaeus,,,Evylaeus,Santa Rosa
1201,Fri Jun 02 2017 12:00:00 GMT-0700 (PDT),6/2/17 0:00,195291,needs_id,"Channel Islands National Park, CA, US",33.94424,-120.11773,Santa Rosa,6,2,2017,,,,Anthophila,Megachilidae,,,,Ashmeadiella,,,Ashmeadiella,Santa Rosa
1202,Wed Jun 21 2017,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10071,Santa Rosa,6,21,2017,,,,Anthophila,Apidae,,,,Ceratina,,acantha,Ceratina acantha,Santa Rosa
1203,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94524,-120.11646,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,,,Lasioglossum,Santa Rosa
1204,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94567,-120.1179,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Lasioglossum,,,Lasioglossum,Santa Rosa
1205,6/21/17,6/21/17 0:00,481431,research,"Santa Barbara County, CA, USA",33.94959,-120.10439,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Rosa
1206,6/21/17,6/21/17 0:00,481431,research,"Santa Barbara, California, United States",33.95116,-120.10922,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Agapostemon,,texanus,Agapostemon texanus,Santa Rosa
1207,6/21/17,6/21/17 0:00,481431,research,"Santa Barbara County, CA, USA",33.94524,-120.11646,Santa Rosa,6,21,2017,,,,Anthophila,Halictidae,,,,Augochlorella,,pomoniella,Augochlorella pomoniella,Santa Rosa
1208,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94959,-120.10439,Santa Rosa,6,21,2017,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,Santa Rosa
1209,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94959,-120.10439,Santa Rosa,6,21,2017,,,,Anthophila,Apidae,,,,Melissodes,,,Melissodes,Santa Rosa
1210,6/22/17,6/22/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.9792,-120.0792,Santa Rosa,6,22,2017,,,,Anthophila,Apidae,,,,Diadasia,,,Diadasia,Santa Rosa
1211,6/21/17,6/21/17 0:00,481431,research,"Santa Barbara County, CA, USA",33.94524,-120.10922,Santa Rosa,6,21,2017,,,,Anthophila,Apidae,,,,Triepeolus,,,Triepeolus,Santa Rosa
1212,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.94721,-120.11671,Santa Rosa,6,21,2017,,,,Anthophila,Megachilidae,,,,Ashmeadiella,,,Ashmeadiella,Santa Rosa
1213,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10071,Santa Rosa,6,21,2017,,,,Anthophila,Megachilidae,,,,Ashmeadiella,,,Ashmeadiella,Santa Rosa
1214,6/21/17,6/21/17 0:00,481431,needs_id,"Santa Barbara County, CA, USA",33.95116,-120.10071,Santa Rosa,6,21,2017,,,,,Pompilidae,,Pompilini,,,,,Pompilini,Santa Rosa
