source,month,year,island,acceptedOrder,acceptedFamily,acceptedGenus,acceptedName,latitude,longitude
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.99641313,-118.4278649
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93581931,-118.5846424
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.95323954,-118.5763291
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.90781677,-118.4570506
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.92498094,-118.4359612
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.96873711,-118.5004493
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93924125,-118.4972286
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.89536829,-118.4676712
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.91332115,-118.5322151
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.90169522,-118.4991402
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.92813609,-118.4141586
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93711693,-118.460602
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.82408602,-118.4015211
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.97424334,-118.4013589
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.91387266,-118.5622527
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.98418477,-118.4202104
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.84590907,-118.4557079
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.99702325,-118.5686593
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.97447643,-118.5782972
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93544276,-118.4678369
iNaturalist,4,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.8296446,-118.4946136
iNaturalist,5,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.96059667,-118.5821063
iNaturalist,5,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.97311785,-118.5996142
iNaturalist,6,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.86885175,-118.4354304
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.91309499,-118.4295793
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.97729934,-118.5429321
iNaturalist,3,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.89920634,-118.4857847
iNaturalist,12,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.8842997,-118.4533881
iNaturalist,12,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.80761433,-118.4575569
iNaturalist,12,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.8904022,-118.4610004
iNaturalist,12,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93131029,-118.5476537
iNaturalist,12,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.83145789,-118.5244405
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.99148945,-118.4659807
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.87684927,-118.4983687
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.99281982,-118.4199539
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.84719803,-118.5911745
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.87372193,-118.4611113
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.85750662,-118.5384927
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93244254,-118.5928668
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.89888948,-118.4229982
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.09909708,-118.6167236
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.03454335,-118.4820496
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.87658836,-118.539987
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.97349121,-118.5339853
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.94803677,-118.4647845
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.89228559,-118.4595536
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.05911129,-118.7031178
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.05658063,-118.52169
iNaturalist,1,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.02449784,-118.6074259
iNaturalist,2,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.85653879,-118.4719893
iNaturalist,2,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.95798003,-118.5778923
iNaturalist,2,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.9778874,-118.4049426
iNaturalist,2,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.04963311,-118.5877974
iNaturalist,2,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.04787085,-118.4716851
iNaturalist,3,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.88795148,-118.4149929
iNaturalist,3,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.91034969,-118.5233296
iNaturalist,3,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.95782933,-118.5919542
iNaturalist,3,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.84932363,-118.5940336
iNaturalist,3,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.8769697,-118.5586049
iNaturalist,3,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.90148865,-118.4461559
iNaturalist,2,2020,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,33.10269369,-118.5693264
iNaturalist,6,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.90132043,-118.3184097
iNaturalist,6,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93452246,-118.4724373
iNaturalist,6,2019,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.9893501,-118.4429697
iNaturalist,3,2021,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.84515533,-118.5012388
iNaturalist,3,2021,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.8856923,-118.5135183
iNaturalist,3,2021,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.87658032,-118.4198453
iNaturalist,3,2021,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.80581021,-118.5417849
iNaturalist,5,2021,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.85593159,-118.4179478
iNaturalist,5,2021,San Clemente,Stylommatophora,Helminthoglyptidae,NA,NA,32.93286274,-118.3951035
iNaturalist,9,2017,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,32.8983563,-118.2216356
iNaturalist,3,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,32.9701871,-118.2300769
iNaturalist,4,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.10698626,-118.4417835
iNaturalist,4,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.10304213,-118.5087248
iNaturalist,8,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.17494503,-118.4165202
iNaturalist,1,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.10234466,-118.4400084
iNaturalist,1,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.14431233,-118.4225463
iNaturalist,1,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.06093268,-118.4162498
iNaturalist,2,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.12648558,-118.5510991
iNaturalist,2,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.08980458,-118.4270669
iNaturalist,2,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.13204942,-118.4708752
iNaturalist,2,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.0748965,-118.4232056
iNaturalist,2,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.01267041,-118.428692
iNaturalist,2,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,33.17859096,-118.519546
iNaturalist,3,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita,32.91478643,-118.2805819
iNaturalist,4,2016,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.26337183,-119.5760058
iNaturalist,9,2017,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.2595273,-119.4850869
iNaturalist,9,2017,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.20407807,-119.5121724
iNaturalist,7,2018,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.28521529,-119.4732572
iNaturalist,10,2012,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.33202957,-119.5144508
iNaturalist,10,2012,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.29734628,-119.5038645
iNaturalist,10,2012,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.33524815,-119.5000823
iNaturalist,10,2012,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.28579387,-119.5050256
iNaturalist,8,2014,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.26232353,-119.4383451
iNaturalist,2,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.23851656,-119.5322018
iNaturalist,2,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.23142164,-119.4897466
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.21043105,-119.5844831
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.33023719,-119.5691047
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.23038729,-119.485621
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.2272266,-119.5614571
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.22284706,-119.4058421
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.27347741,-119.4866781
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.28879362,-119.4733893
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.24664578,-119.4562887
iNaturalist,6,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.22487236,-119.569209
iNaturalist,11,2019,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.30374483,-119.4066918
iNaturalist,2,2011,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.30291633,-119.4774764
iNaturalist,2,2011,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.3105943,-119.5702415
iNaturalist,2,2011,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.2058363,-119.426577
iNaturalist,7,2021,San Nicolas,Stylommatophora,Helminthoglyptidae,NA,NA,33.33874596,-119.5116494
iNaturalist,11,2017,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.42619604,-119.0102643
iNaturalist,11,2017,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.42359918,-119.0918258
iNaturalist,1,2020,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.53512262,-119.0313323
iNaturalist,1,2020,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.52737666,-119.0662951
iNaturalist,10,2020,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.47183805,-119.02005
iNaturalist,2,2021,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.45705712,-119.1332265
iNaturalist,2,2021,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.43928686,-119.0003237
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.41455298,-119.0321467
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.50870999,-119.0540356
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.54161487,-119.0899201
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.53621439,-119.0681528
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.52926844,-119.0248742
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.47639936,-119.1059018
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.43308678,-119.0845274
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.42974492,-119.0511226
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.47111232,-119.0303082
iNaturalist,3,2019,Santa Barbara,Stylommatophora,Helminthoglyptidae,NA,NA,33.49436077,-119.1448291
iNaturalist,10,2015,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.36947953,-119.5839443
iNaturalist,10,2017,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.47412077,-119.1664404
iNaturalist,10,2017,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.59639817,-119.1014272
iNaturalist,10,2017,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.55840764,-119.1542574
iNaturalist,2,2018,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.37318782,-119.4881914
iNaturalist,3,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.53348702,-119.1860657
iNaturalist,3,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.48365533,-119.1615553
iNaturalist,1,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.57859292,-119.1941183
iNaturalist,1,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.45493614,-119.1533604
iNaturalist,1,2020,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.57811188,-119.1581727
iNaturalist,2,2011,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.36111538,-119.4059916
iNaturalist,2,2021,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.51260382,-119.1976692
iNaturalist,2,2021,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.58059869,-119.0476836
iNaturalist,1,2018,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.3853154,-119.5154209
iNaturalist,3,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.42468094,-119.1619133
iNaturalist,3,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.53422753,-119.1800812
iNaturalist,3,2019,NA,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta tryoni,33.58749803,-119.1918594
Cal-IBIS,1,1996,Anacapa,NA,NA,NA,NA,34.01428,-119.3992
Cal-IBIS,9,1969,Anacapa,NA,NA,NA,NA,34.00341,-119.398
Cal-IBIS,11,1964,Anacapa,NA,NA,NA,NA,34.00341,-119.398
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,4,2013,Anacapa,NA,NA,NA,NA,34.01,-119.39
Cal-IBIS,NA,NA,San Nicolas,Littorinimorpha,Assimineidae,Assiminea,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Nicolas,Littorinimorpha,Assimineidae,Assiminea,NA,33.24167,-119.5083
Cal-IBIS,NA,NA,San Clemente,Littorinimorpha,Assimineidae,Assiminea,Assiminea translucens,32.9,-118.5
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Camaenidae,Bradybaena,NA,33.38,-118.42
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Haplotrematidae,Haplotrema,NA,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema catalinense,33.3354,-118.3308
Cal-IBIS,5,1961,Santa Catalina,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema catalinense,33.33483,-118.3305
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema catalinense,33.3879,-118.4163
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema catalinense,33.38336,-118.4176
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema catalinense,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema duranti,33.47556,-119.0353
Cal-IBIS,4,1959,Santa Barbara,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema duranti,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema duranti,33.47556,-119.0353
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema duranti,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema duranti,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema duranti,33.38333,-118.4167
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Haplotrematidae,Haplotrema,Haplotrema duranti,33.38336,-118.4176
Cal-IBIS,NA,NA,Santa Catalina,Cycloneritida,Helicinidae,Helicina,NA,33.38333,-118.4167
Cal-IBIS,1,1800,Santa Catalina,Stylommatophora,Helicidae,Helix,NA,33.39982,-118.4445
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Helicidae,Helix,NA,33.95,-120.1
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Helminthoglypta,NA,33.38961,-118.4352
Cal-IBIS,NA,NA,Santa Catalina,Stylommatophora,Xanthonychidae,Helminthoglypta,NA,33.38961,-118.4352
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,NA,34.03972,-120.3744
Cal-IBIS,NA,NA,Anacapa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.00445,-119.3996
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,1,1901,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,7,1927,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3754
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.04029,-120.3736
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.04029,-120.3736
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.04029,-120.3736
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03972,-120.3744
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03149,-120.4412
Cal-IBIS,7,1939,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.047,-120.3504
Cal-IBIS,NA,NA,San Miguel,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.03333,-119.6667
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.46667,-118.6667
Cal-IBIS,NA,NA,Santa Barbara,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.47756,-119.0351
Cal-IBIS,NA,NA,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01667,-119.7167
Cal-IBIS,NA,NA,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01375,-119.7601
Cal-IBIS,NA,NA,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01375,-119.7601
Cal-IBIS,NA,NA,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01375,-119.7601
Cal-IBIS,3,1941,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01375,-119.7601
Cal-IBIS,NA,NA,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01667,-119.7167
Cal-IBIS,9,1901,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01667,-119.7167
Cal-IBIS,2,1977,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01667,-119.7167
Cal-IBIS,2,1977,Santa Cruz,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.01667,-119.7167
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.97127,-120.1097
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.97127,-120.1097
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.97127,-120.1097
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.97127,-120.1097
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.96538,-120.1041
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,33.95,-120.1
Cal-IBIS,NA,NA,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34,-119.9167
Cal-IBIS,5,1986,Santa Rosa,Stylommatophora,Xanthonychidae,Helminthoglypta,Helminthoglypta ayresiana,34.0347,-120.0486
