source,id,observed_on_string,observed_on,time_observed_at_split,year,month,day,time_observed_at_split2,time_observed_at_split3,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,acceptedOrder,acceptedFamily,acceptedGenus,acceptedName
iNaturalist,37507616,Sat Jan 11 2020 12:50:17 GMT-0800 (PST),1/11/2020 0:00,1/11/2020,2020,1,11,23:50:17,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-12 05:06:37 +0300,2020-07-02 06:53:19 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37507616,https://inaturalist-open-data.s3.amazonaws.com/photos/59472175/medium.jpg?1578794835,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.87372193,-118.4611113,8,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37507688,Sat Jan 11 2020 13:17:22 GMT-0800 (PST),1/11/2020 0:00,1/12/2020,2020,1,12,0:17:22,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-12 05:09:32 +0300,2020-07-02 06:53:20 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37507688,https://inaturalist-open-data.s3.amazonaws.com/photos/59472319/medium.jpg?1578795023,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.85750662,-118.5384927,9,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37507769,Sat Jan 11 2020 13:55:08 GMT-0800 (PST),1/11/2020 0:00,1/12/2020,2020,1,12,0:55:08,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-12 05:11:26 +0300,2020-07-02 06:53:20 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37507769,https://inaturalist-open-data.s3.amazonaws.com/photos/59472433/medium.jpg?1578795141,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.93244254,-118.5928668,8,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37545438,Sun Jan 12 2020 13:26:24 GMT-0800 (PST),1/12/2020 0:00,1/13/2020,2020,1,13,0:26:24,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-13 05:52:01 +0300,2020-07-02 06:53:21 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37545438,https://inaturalist-open-data.s3.amazonaws.com/photos/59540583/medium.jpg?1578884035,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.89888948,-118.4229982,31,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37601205,Tue Jan 14 2020 10:43:52 GMT-0800 (PST),1/14/2020 0:00,1/14/2020,2020,1,14,21:43:52,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-15 03:51:46 +0300,2020-07-02 06:53:22 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37601205,https://inaturalist-open-data.s3.amazonaws.com/photos/59639235/medium.jpg?1579049546,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.09909708,-118.6167236,9,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37601286,Tue Jan 14 2020 13:59:14 GMT-0800 (PST),1/14/2020 0:00,1/15/2020,2020,1,15,0:59:14,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-15 03:55:03 +0300,2020-07-02 06:53:22 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37601286,https://inaturalist-open-data.s3.amazonaws.com/photos/59639445/medium.jpg?1579049750,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.03454335,-118.4820496,7,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37634973,Wed Jan 15 2020 07:37:39 GMT-0800 (PST),1/15/2020 0:00,1/15/2020,2020,1,15,18:37:39,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-16 04:25:25 +0300,2020-07-02 06:53:23 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37634973,https://inaturalist-open-data.s3.amazonaws.com/photos/59698506/medium.jpg?1579137954,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.87658836,-118.539987,8,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37634999,Wed Jan 15 2020 07:39:33 GMT-0800 (PST),1/15/2020 0:00,1/15/2020,2020,1,15,18:39:33,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-16 04:26:28 +0300,2020-07-02 06:53:23 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37634999,https://inaturalist-open-data.s3.amazonaws.com/photos/59698582/medium.jpg?1579138042,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.97349121,-118.5339853,8,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37635055,Wed Jan 15 2020 08:09:27 GMT-0800 (PST),1/15/2020 0:00,1/15/2020,2020,1,15,19:09:27,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-16 04:28:15 +0300,2020-07-02 06:53:23 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37635055,https://inaturalist-open-data.s3.amazonaws.com/photos/59701338/medium.jpg?1579140668,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.94803677,-118.4647845,65,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,37859465,Wed Jan 22 2020 10:56:25 GMT-0800 (PST),1/22/2020 0:00,1/22/2020,2020,1,22,21:56:25,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-23 03:11:13 +0300,2020-07-02 06:53:25 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/37859465,https://inaturalist-open-data.s3.amazonaws.com/photos/60100330/medium.jpg?1579738378,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.89228559,-118.4595536,8,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,38109795,Sat Jan 25 2020 08:41:07 GMT-0800 (PST),1/25/2020 0:00,1/25/2020,2020,1,25,19:41:07,300,Pacific Time (US & Canada),12809,cedric_lee,2020-01-30 06:59:30 +0300,2020-07-02 06:53:28 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38109795,https://inaturalist-open-data.s3.amazonaws.com/photos/60521832/medium.jpg?1580356805,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.05911129,-118.7031178,5,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,38172931,Fri Jan 31 2020 09:48:24 GMT-0800 (PST),1/31/2020 0:00,1/31/2020,2020,1,31,20:48:24,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-01 10:28:48 +0300,2021-03-09 09:45:57 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/38172931,https://inaturalist-open-data.s3.amazonaws.com/photos/60630137/medium.jpg?1580591206,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.05658063,-118.52169,8,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,38194297,2020/01/25 11:46 AM PST,1/25/2020 0:00,1/25/2020,2020,1,25,22:46:00,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-02 00:32:34 +0300,2021-03-09 09:45:57 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38194297,https://inaturalist-open-data.s3.amazonaws.com/photos/60660086/medium.jpeg?1580586768,,,,0,0,FALSE,,"Los Angeles County, US-CA, US",San Clemente,33.02449784,-118.6074259,,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,38491829,Thu Feb 06 2020 16:59:01 GMT-0800 (PST),2/6/2020 0:00,2/7/2020,2020,2,7,3:59:01,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-10 05:41:45 +0300,2021-03-09 09:45:58 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38491829,https://inaturalist-open-data.s3.amazonaws.com/photos/61183238/medium.jpg?1581302537,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.85653879,-118.4719893,20,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,38491886,Thu Feb 06 2020 16:34:24 GMT-0800 (PST),2/6/2020 0:00,2/7/2020,2020,2,7,3:34:24,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-10 05:42:43 +0300,2021-03-09 09:45:58 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38491886,https://inaturalist-open-data.s3.amazonaws.com/photos/61183324/medium.jpg?1581302601,,,,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,32.95798003,-118.5778923,15,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,38778024,Thu Feb 13 2020 10:35:08 GMT-0800 (PST),2/13/2020 0:00,2/13/2020,2020,2,13,21:35:08,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-18 04:06:48 +0300,2021-03-09 09:46:01 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38778024,https://inaturalist-open-data.s3.amazonaws.com/photos/61684094/medium.jpg?1581988026,,,,0,0,FALSE,3,"California, US",San Clemente,32.9778874,-118.4049426,46,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,38783854,Thu Feb 06 2020 12:50:46 GMT-0800 (PST),2/6/2020 0:00,2/6/2020,2020,2,6,23:50:46,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-18 06:37:30 +0300,2021-03-09 09:46:02 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38783854,https://inaturalist-open-data.s3.amazonaws.com/photos/61694175/medium.jpg?1581997073,,,Marshmallow area ,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.04963311,-118.5877974,83,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,39072245,Sun Feb 09 2020 13:25:59 GMT-0800 (PST),2/9/2020 0:00,2/10/2020,2020,2,10,0:25:59,300,Pacific Time (US & Canada),12809,cedric_lee,2020-02-23 06:10:11 +0300,2021-03-09 09:46:05 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/39072245,https://inaturalist-open-data.s3.amazonaws.com/photos/61998193/medium.jpg?1582507844,,,With X. intercisa,0,0,FALSE,3,"Los Angeles County, US-CA, US",San Clemente,33.04787085,-118.4716851,14,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,39551360,2020/03/04 12:18 PM PST,3/4/2020 0:00,3/4/2020,2020,3,4,23:18:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-05 02:50:08 +0300,2020-03-05 17:49:36 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/39551360,https://static.inaturalist.org/photos/62759709/medium.jpeg?1583366080,,,,0,0,FALSE,,"California, US",San Clemente,32.88795148,-118.4149929,5,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,39551361,2020/03/04 12:18 PM PST,3/4/2020 0:00,3/4/2020,2020,3,4,23:18:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-05 02:50:08 +0300,2020-03-05 22:38:30 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/39551361,https://static.inaturalist.org/photos/62759178/medium.jpeg?1583365367,,,,1,0,FALSE,,"California, US",San Clemente,32.91034969,-118.5233296,5,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,39716626,Sun Mar 08 2020 11:05:25 GMT-0700 (PDT),3/8/2020 0:00,3/8/2020,2020,3,8,21:05:25,300,Pacific Time (US & Canada),266196,shrike2,2020-03-08 23:08:10 +0300,2020-03-09 19:46:13 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/39716626,https://static.inaturalist.org/photos/63038031/medium.jpg?1583698107,,,,0,0,FALSE,3,"California, US",San Clemente,32.95782933,-118.5919542,5,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,39775221,Mon Mar 09 2020 09:01:24 GMT-0700 (PDT),3/9/2020 0:00,3/9/2020,2020,3,9,19:01:24,300,Pacific Time (US & Canada),266196,shrike2,2020-03-10 02:00:54 +0300,2020-03-10 16:56:46 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/39775221,https://static.inaturalist.org/photos/63138460/medium.jpg?1583794872,,,,0,0,FALSE,3,"California, US",San Clemente,32.84932363,-118.5940336,19,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,39902868,2020/03/12 9:47 AM PDT,3/12/2020 0:00,3/12/2020,2020,3,12,19:47:00,300,Pacific Time (US & Canada),23091,sue_meiman,2020-03-13 02:03:08 +0300,2020-03-14 23:33:51 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/39902868,https://inaturalist-open-data.s3.amazonaws.com/photos/63354039/medium.jpg?1584053624,,,,2,0,FALSE,,"California, US",San Clemente,32.8769697,-118.5586049,67,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,39974168,Wed Mar 11 2020 11:11:07 GMT-0700 (PDT),3/11/2020 0:00,3/11/2020,2020,3,11,21:11:07,300,Pacific Time (US & Canada),266196,shrike2,2020-03-14 19:44:35 +0300,2020-03-14 23:24:51 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/39974168,https://static.inaturalist.org/photos/63477210/medium.jpg?1584204280,,,,1,0,FALSE,3,"California, US",San Clemente,32.90148865,-118.4461559,,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,40677845,2020/02/20 8:25 AM PST,2/20/2020 0:00,2/20/2020,2020,2,20,19:25:00,300,Pacific Time (US & Canada),266196,shrike2,2020-03-25 06:44:39 +0300,2020-03-25 16:06:54 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/40677845,https://static.inaturalist.org/photos/64481421/medium.jpg?1585107415,,,,2,0,FALSE,,"Los Angeles County, US-CA, US",San Clemente,33.10269369,-118.5693264,5,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,41736418,2019/06/20 2:14 PM PDT,6/20/2019 0:00,6/21/2019,2019,6,21,0:14:00,300,Pacific Time (US & Canada),173183,serpophaga,2020-04-09 05:50:36 +0300,2020-04-25 06:59:45 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/41736418,https://inaturalist-open-data.s3.amazonaws.com/photos/66215705/medium.jpeg?1586400138,,,,2,0,FALSE,,"California, US",San Clemente,32.90132043,-118.3184097,10,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,41740969,2019/06/21 10:25 AM PDT,6/21/2019 0:00,6/21/2019,2019,6,21,20:25:00,300,Pacific Time (US & Canada),173183,serpophaga,2020-04-09 07:33:35 +0300,2020-04-25 06:59:50 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/41740969,https://inaturalist-open-data.s3.amazonaws.com/photos/66224015/medium.jpeg?1586406436,,,,2,0,FALSE,,"Los Angeles County, US-CA, US",San Clemente,32.93452246,-118.4724373,5,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,41779194,2019/06/24 9:39 AM PDT,6/24/2019 0:00,6/24/2019,2019,6,24,19:39:00,300,Pacific Time (US & Canada),173183,serpophaga,2020-04-09 22:38:10 +0300,2020-04-25 07:00:07 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/41779194,https://inaturalist-open-data.s3.amazonaws.com/photos/66288555/medium.jpg?1586460908,,,,3,1,FALSE,,"California, US",San Clemente,32.9893501,-118.4429697,5,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,70564691,Thu Mar 04 2021 08:20:06 GMT-0800 (PST),3/4/2021 0:00,3/4/2021,2021,3,4,19:20:06,300,Pacific Time (US & Canada),213838,vireolanius,2021-03-04 21:23:54 +0300,2021-03-05 20:34:59 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/70564691,https://inaturalist-open-data.s3.amazonaws.com/photos/114741418/medium.jpg?1614882239,,,,3,0,FALSE,3,"California, US",San Clemente,32.84515533,-118.5012388,10,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,70881776,2021/03/08 3:30 PM PST,3/8/2021 0:00,3/9/2021,2021,3,9,2:30:00,300,Pacific Time (US & Canada),23091,sue_meiman,2021-03-09 19:21:28 +0300,2021-03-12 01:56:47 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/70881776,https://inaturalist-open-data.s3.amazonaws.com/photos/115312431/medium.jpg?1615306699,,,,2,0,FALSE,,"California, US",San Clemente,32.8856923,-118.5135183,37,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,71511604,Sat Mar 06 2021 08:45:47 GMT-0800 (PST),3/6/2021 0:00,3/6/2021,2021,3,6,21:45:47,300,Hawaii,215499,maybarra,2021-03-19 00:36:51 +0300,2021-03-22 00:40:58 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/71511604,https://inaturalist-open-data.s3.amazonaws.com/photos/116441340/medium.jpg?1616103437,,,,2,0,FALSE,3,"California, US",San Clemente,32.87658032,-118.4198453,4,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,72544774,Mon Mar 29 2021 09:11:56 GMT-0700 (PDT),3/29/2021 0:00,3/29/2021,2021,3,29,19:11:56,300,Pacific Time (US & Canada),246499,sulavanderplank,2021-03-31 21:20:10 +0300,2021-04-02 01:20:45 +0300,research,CC-BY,https://www.inaturalist.org/observations/72544774,https://static.inaturalist.org/photos/118295145/medium.jpg?1617214825,,,,2,0,FALSE,3,"California, US",San Clemente,32.80581021,-118.5417849,3,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,76660770,Sun May 02 2021 12:24:15 GMT-0700 (PDT),5/2/2021 0:00,5/2/2021,2021,5,2,22:24:15,300,Pacific Time (US & Canada),266196,shrike2,2021-05-02 22:37:17 +0300,2021-05-04 22:54:37 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/76660770,https://inaturalist-open-data.s3.amazonaws.com/photos/125385183/medium.jpg?1619984253,,,,1,0,FALSE,3,"California, US",San Clemente,32.85593159,-118.4179478,4,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,78586112,Mon May 10 2021 14:55:06 GMT-0700 (PDT),5/10/2021 0:00,5/11/2021,2021,5,11,0:55:06,300,Pacific Time (US & Canada),213838,vireolanius,2021-05-13 18:48:11 +0300,2021-05-15 00:10:17 +0300,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/78586112,https://inaturalist-open-data.s3.amazonaws.com/photos/128628998/medium.jpg?1620920896,,,,1,0,FALSE,3,"California, US",San Clemente,32.93286274,-118.3951035,10,29039,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Helminthoglyptidae,,
iNaturalist,7834784,Fri Sep 08 2017 09:56:15 GMT-0700 (PDT),9/8/2017 0:00,9/8/2017,2017,9,8,19:56:15,300,Pacific Time (US & Canada),84767,tlawson,2017-09-08 20:43:35 +0300,2017-10-30 04:29:03 +0300,research,,https://www.inaturalist.org/observations/7834784,https://static.inaturalist.org/photos/11513884/medium.jpg?1509326940,,,From an old collection. Xerarionta redimita collected on San Clemente Island by Henry Hemphill.,1,0,FALSE,3,"California, US",,32.8983563,-118.2216356,1016,29025,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita
iNaturalist,21793365,2019/03/23 1:13 PM PDT,3/23/2019 0:00,3/23/2019,2019,3,23,23:13:00,300,Pacific Time (US & Canada),12809,cedric_lee,2019-03-30 22:44:52 +0300,2020-07-02 06:54:23 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/21793365,https://inaturalist-open-data.s3.amazonaws.com/photos/33749729/medium.jpeg?1553970410,,,,1,0,FALSE,,"California, US",,32.9701871,-118.2300769,,29039,obscured,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita
iNaturalist,24086904,Mon Apr 29 2019 16:25:53 GMT-0700 (PDT),4/29/2019 0:00,4/30/2019,2019,4,30,2:25:53,300,Pacific Time (US & Canada),213838,vireolanius,2019-04-30 03:51:05 +0300,2020-02-27 20:33:19 +0300,research,CC-BY-NC,https://www.inaturalist.org/observations/24086904,https://inaturalist-open-data.s3.amazonaws.com/photos/37249923/medium.jpg?1556585530,,,,2,0,FALSE,3,"Los Angeles County, US-CA, US",,33.10698626,-118.4417835,5,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita
iNaturalist,24094246,Mon Apr 29 2019 17:04:02 GMT-0700 (PDT),4/29/2019 0:00,4/30/2019,2019,4,30,3:04:02,300,Pacific Time (US & Canada),266196,shrike2,2019-04-30 04:18:37 +0300,2020-02-25 00:39:36 +0300,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/24094246,https://static.inaturalist.org/photos/37262030/medium.jpg?1556587293,,,,1,0,FALSE,3,"Los Angeles County, US-CA, US",,33.10304213,-118.5087248,10,29012,,obscured,TRUE,,,,Los Angeles,California,United States,California,Los Angeles,Wreathed Cactussnail,Xerarionta redimita,Wreathed Cactussnail,Mollusca,115079,Mollusca,Gastropoda,Stylommatophora,Xanthonychidae,Xerarionta,Xerarionta redimita
