"","source","year","month","island","order","acceptedFamily","acceptedGenus","acceptedName"
"29862","LACM",1941,3,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29863","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29864","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29865","LACM",1939,9,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29866","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29867","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29868","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29869","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29870","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29871","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29872","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29873","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29874","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29875","LACM",1941,3,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29876","LACM",1941,3,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29877","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29878","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29879","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29880","LACM",1940,5,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29881","LACM",1939,11,"San Clemente","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29882","LACM",1941,11,"Santa Rosa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29883","LACM",1941,11,"Santa Rosa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29884","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29885","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29886","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29887","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29888","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29889","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29890","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29891","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29892","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29893","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29894","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29895","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29896","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29897","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29898","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29899","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29900","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29901","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29902","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29903","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29904","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29905","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29906","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29907","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29908","LACM",1970,8,"San Miguel","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29909","LACM",1980,10,"San Nicolas","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29910","LACM",1980,10,"San Nicolas","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana insulana"
"29911","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29912","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29913","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29914","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29915","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29916","LACM",1939,6,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29917","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29918","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29919","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29920","LACM",1939,6,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29921","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29922","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29923","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29924","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29925","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29926","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29927","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29928","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29929","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29930","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29931","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29932","LACM",1940,3,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29933","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29934","LACM",1939,6,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29935","LACM",1940,4,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29936","LACM",1940,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29937","LACM",1940,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29938","LACM",1939,6,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29939","LACM",1940,4,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29940","LACM",1940,4,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29941","LACM",1939,6,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29942","LACM",1939,5,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29943","LACM",1929,6,"Santa Barbara","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia isolatissima"
"29944","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29945","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29946","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29947","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29948","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29949","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29950","LACM",1932,3,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29951","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29952","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29953","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29954","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29955","LACM",1941,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29956","LACM",1932,2,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29957","LACM",1931,11,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29958","LACM",1932,2,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29959","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29960","LACM",1932,3,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29961","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29962","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29963","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29964","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29965","LACM",1932,2,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29966","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29967","LACM",1932,3,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29968","LACM",1932,3,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29969","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29970","LACM",1941,3,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29971","LACM",1931,10,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29972","LACM",1981,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29973","LACM",1981,11,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29974","LACM",1981,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29975","LACM",1981,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29976","LACM",1981,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29977","LACM",1981,5,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29978","LACM",1981,12,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29979","LACM",1982,1,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29980","LACM",1970,8,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29981","LACM",1981,2,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29982","LACM",1970,8,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29983","LACM",1970,8,"Santa Catalina","Lepidoptera","Tortricidae","Argyrotaenia","Argyrotaenia franciscana"
"29984","LACM",2004,9,"Santa Catalina","Lepidoptera","Tortricidae","Henricus","Henricus umbrabasana"
"29985","LACM",2004,9,"Santa Catalina","Lepidoptera","Tortricidae","Henricus","Henricus umbrabasana"
"29986","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29987","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29988","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29989","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29990","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29991","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29992","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29993","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29994","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29995","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29996","LACM",1939,8,"Santa Cruz","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29997","LACM",1931,10,"Santa Catalina","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29998","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"29999","LACM",1932,3,"Santa Catalina","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"30000","LACM",1940,7,"Santa Barbara","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"30001","LACM",1996,1,"Santa Catalina","Lepidoptera","Tortricidae","Clepsis","Clepsis fucana"
"30002","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30003","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30004","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30005","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30006","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30007","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30008","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30009","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30010","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30011","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30012","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30013","LACM",1941,4,"Anacapa","Lepidoptera","Tortricidae","Sparganothis","Sparganothis senecionana"
"30014","LACM",1940,9,"Anacapa","Lepidoptera","Tortricidae","Platynota","Platynota stultana"
"30015","LACM",1940,9,"Anacapa","Lepidoptera","Tortricidae","Platynota","Platynota stultana"
"30016","LACM",1940,9,"Anacapa","Lepidoptera","Tortricidae","Platynota","Platynota stultana"
"30017","LACM",1940,9,"Anacapa","Lepidoptera","Tortricidae","Platynota","Platynota stultana"
"30018","LACM",1940,9,"Anacapa","Lepidoptera","Tortricidae","Platynota","Platynota stultana"
"30019","LACM",1930,4,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30020","LACM",1941,5,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30021","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30022","LACM",1941,5,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30023","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30024","LACM",1941,5,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30025","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30026","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30027","LACM",1931,10,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30028","LACM",1941,5,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30029","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30030","LACM",1932,6,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30031","LACM",1931,9,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30032","LACM",1941,4,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30033","LACM",1941,5,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30034","LACM",1941,5,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30035","LACM",1932,9,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30036","LACM",1941,5,"Santa Rosa","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30037","LACM",1941,4,"Santa Cruz","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30038","LACM",1932,6,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30039","LACM",1931,11,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30040","LACM",1932,4,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30041","LACM",1932,5,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30042","LACM",1931,9,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30043","LACM",1932,2,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30044","LACM",1932,9,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30045","LACM",1931,11,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30046","LACM",1941,3,"San Clemente","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30047","LACM",1981,5,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30048","LACM",1979,6,"Santa Cruz","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30049","LACM",1979,6,"Santa Cruz","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30050","LACM",1981,2,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30051","LACM",1981,2,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30052","LACM",1981,10,"Santa Catalina","Lepidoptera","Tortricidae","Amorbia","Amorbia cuneanum"
"30053","iNaturalist",2019,6,"Santa Catalina","Araneae","Agelenidae",,
"30054","iNaturalist",2021,5,"Santa Catalina","Araneae","Agelenidae",,
"30055","iNaturalist",2020,11,"Anacapa","Araneae","Agelenidae",,
"30056","iNaturalist",2018,9,"Santa Cruz","Araneae","Agelenidae",,
"30057","iNaturalist",2019,5,"Santa Catalina","Araneae","Agelenidae",,
"30058","iNaturalist",,,"San Clemente","Araneae","Agelenidae",,
"30059","iNaturalist",2019,3,"San Clemente","Araneae","Agelenidae",,
"30060","iNaturalist",2019,3,"San Clemente","Araneae","Agelenidae",,
"30061","iNaturalist",2019,6,"San Clemente","Araneae","Agelenidae",,
"30062","iNaturalist",2021,4,"Santa Catalina","Araneae","Agelenidae",,
"30063","iNaturalist",2019,3,"San Clemente","Araneae","Agelenidae",,
"30064","iNaturalist",2016,8,"Santa Catalina","Araneae","Agelenidae",,
"30065","iNaturalist",2016,7,"Santa Catalina","Araneae","Agelenidae",,
"30066","iNaturalist",2019,1,"San Clemente","Araneae","Agelenidae",,
"30067","iNaturalist",2018,4,"Santa Cruz","Araneae","Agelenidae",,
"30068","iNaturalist",2019,5,"Santa Rosa","Araneae","Agelenidae",,
"30069","iNaturalist",2019,4,"Santa Catalina","Araneae","Agelenidae",,
"30070","iNaturalist",2021,2,"Santa Cruz","Araneae","Agelenidae",,
"30071","iNaturalist",,,"Santa Cruz","Araneae","Agelenidae",,
"30072","iNaturalist",2015,7,"Santa Catalina","Araneae","Agelenidae",,
"30073","iNaturalist",2017,4,"Santa Catalina","Araneae","Agelenidae","Agelenopsis",
"30074","iNaturalist",2013,11,"Santa Catalina","Araneae","Agelenidae","Agelenopsis",
"30075","iNaturalist",2015,8,"Santa Catalina","Araneae","Agelenidae","Agelenopsis",
"30076","iNaturalist",2020,10,"Santa Catalina","Araneae","Agelenidae","Agelenopsis",
"30077","iNaturalist",2019,7,"Santa Catalina","Araneae","Agelenidae","Agelenopsis","Agelenopsis aperta"
"30078","iNaturalist",2015,7,"Santa Catalina","Araneae","Agelenidae","Agelenopsis","Agelenopsis aperta"
"30079","iNaturalist",2019,12,"Santa Catalina","Araneae","Anyphaenidae","Anyphaena",
"30080","iNaturalist",2017,10,"Santa Cruz","Araneae","Anyphaenidae",,
"30081","iNaturalist",,,"San Clemente","Araneae","Anyphaenidae",,
"30082","iNaturalist",,,"Santa Cruz","Araneae","Anyphaenidae",,
"30083","iNaturalist",,,"San Clemente","Trombidiformes","Anystidae",,
"30084","iNaturalist",,,"San Clemente","Trombidiformes","Anystidae",,
"30085","iNaturalist",2019,3,"San Clemente","Trombidiformes","Anystidae",,
"30086","iNaturalist",2019,3,"San Clemente","Trombidiformes","Anystidae",,
"30087","iNaturalist",,,"San Clemente","Trombidiformes","Anystidae",,
"30088","iNaturalist",2019,3,"San Clemente","Trombidiformes","Anystidae","Anystis",
"30089","iNaturalist",2020,3,"Santa Cruz","Araneae","Araneidae","Aculepeira","Aculepeira packardi"
"30090","iNaturalist",2020,3,"San Clemente","Araneae","Araneidae","Aculepeira","Aculepeira packardi"
"30091","iNaturalist",2020,2,"San Clemente","Araneae","Araneidae","Aculepeira","Aculepeira packardi"
"30092","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Aculepeira","Aculepeira packardi"
"30093","iNaturalist",2017,4,"San Clemente","Araneae","Araneidae","Aculepeira","Aculepeira packardi"
"30094","iNaturalist",,,"Santa Catalina","Araneae","Araneidae",,
"30095","iNaturalist",2020,6,"Santa Rosa","Araneae","Araneidae",,
"30096","iNaturalist",2020,3,"Santa Catalina","Araneae","Araneidae",,
"30097","iNaturalist",2020,8,"San Clemente","Araneae","Araneidae",,
"30098","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae",,
"30099","iNaturalist",2020,1,"San Clemente","Araneae","Araneidae",,
"30100","iNaturalist",2019,9,"Santa Catalina","Araneae","Araneidae",,
"30101","iNaturalist",2020,1,"Santa Catalina","Araneae","Araneidae",,
"30102","iNaturalist",2020,9,"Santa Catalina","Araneae","Araneidae",,
"30103","iNaturalist",2017,5,"Santa Cruz","Araneae","Araneidae",,
"30104","iNaturalist",2017,8,"Santa Catalina","Araneae","Araneidae",,
"30105","iNaturalist",,,"Santa Catalina","Araneae","Araneidae",,
"30106","iNaturalist",2019,7,"Santa Catalina","Araneae","Araneidae",,
"30107","iNaturalist",2015,8,"Santa Catalina","Araneae","Araneidae",,
"30108","iNaturalist",2020,7,"San Clemente","Araneae","Araneidae",,
"30109","iNaturalist",2021,2,"San Clemente","Araneae","Araneidae",,
"30110","iNaturalist",2019,3,"Santa Barbara","Araneae","Araneidae",,
"30111","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae",,
"30112","iNaturalist",2019,6,"Santa Catalina","Araneae","Araneidae",,
"30113","iNaturalist",,,"Santa Catalina","Araneae","Araneidae","Araneus",
"30114","iNaturalist",2016,3,"San Clemente","Araneae","Araneidae","Araneus",
"30115","iNaturalist",2019,5,"Santa Catalina","Araneae","Araneidae","Araneus",
"30116","iNaturalist",,,"San Clemente","Araneae","Araneidae","Araneus",
"30117","iNaturalist",2012,7,"Santa Catalina","Araneae","Araneidae","Araneus",
"30118","iNaturalist",2019,3,"San Clemente","Araneae","Araneidae","Araneus",
"30119","iNaturalist",2019,6,"San Clemente","Araneae","Araneidae","Araneus",
"30120","iNaturalist",,,"San Clemente","Araneae","Araneidae","Araneus",
"30121","iNaturalist",2019,5,"San Clemente","Araneae","Araneidae","Araneus",
"30122","iNaturalist",2019,8,"San Clemente","Araneae","Araneidae","Araneus",
