record,source,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,iconic_taxon_name,taxon_id,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,taxon_subspecies_name,id,month,year,time_obser,ved_at,time_3,time_zone,scientificName,order,acceptedName,common_name,user_login,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.04888611,-119.56205,5,5,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,40931134,7,2019,7/7/19,5:20:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,emilychebul,research,CC-BY-SA,https://www.inaturalist.org/observations/40931134,https://inaturalist-open-data.s3.amazonaws.com/photos/64890371/medium.jpeg?1585441067,,3,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.04968889,-119.5632167,5,5,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,40931135,7,2019,7/7/19,5:30:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,emilychebul,research,CC-BY-SA,https://www.inaturalist.org/observations/40931135,https://inaturalist-open-data.s3.amazonaws.com/photos/64890379/medium.jpeg?1585441073,,3,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",Santa Cruz,34.04930833,-119.5632333,10,10,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,40935831,7,2019,7/8/19,5:15:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,emilychebul,research,CC-BY-SA,https://www.inaturalist.org/observations/40935831,https://inaturalist-open-data.s3.amazonaws.com/photos/64900412/medium.jpeg?1585446954,,4,0,FALSE,
occurrence,iNaturalist,"Harbor Blvd, Ventura, CA 93001, USA",Santa Cruz,33.9924736,-119.702034,,,,,FALSE,gps,gps,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,10520375,3,2018,3/30/18,17:46:45,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,upandadam,research,,https://www.inaturalist.org/observations/10520375,https://static.inaturalist.org/photos/14641015/medium.jpg?1522466618,,2,0,FALSE,2
occurrence,iNaturalist,"Potato Harbor Rd, Ventura, CA 93001, USA",Santa Cruz,34.04802391,-119.5687734,66,66,,,FALSE,gps,gps,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,22353939,4,2019,4/9/19,4:57:11,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,sscrivy,research,CC-BY-NC,https://www.inaturalist.org/observations/22353939,https://inaturalist-open-data.s3.amazonaws.com/photos/34621777/medium.jpeg?1555034276,,2,0,FALSE,2
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.04632778,-119.557475,,,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,5374352,3,2017,3/12/17,18:09:00,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,snakeinmypocket,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/5374352,https://inaturalist-open-data.s3.amazonaws.com/photos/6596196/medium.jpg?1489690412,,5,1,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.04171998,-119.5596151,31,31,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,6365542,5,2017,5/24/17,19:56:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,tiyumq,research,CC-BY-NC,https://www.inaturalist.org/observations/6365542,https://inaturalist-open-data.s3.amazonaws.com/photos/8029431/medium.jpeg?1495771290,,3,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.0226112,-119.8717833,4,4,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,6376361,5,2017,5/19/17,3:07:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/6376361,https://inaturalist-open-data.s3.amazonaws.com/photos/8046802/medium.jpeg?1495854005,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.06269333,-119.917025,,,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,6435791,5,2017,5/20/17,0:22:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/6435791,https://inaturalist-open-data.s3.amazonaws.com/photos/8128620/medium.jpeg?1496181516,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.04802102,-119.5604474,15,15,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,14493152,6,2017,6/19/17,6:02:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,lhiggins,research,CC-BY,https://www.inaturalist.org/observations/14493152,https://static.inaturalist.org/photos/21570953/medium.jpeg?1531946281,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.0480395,-119.5605295,36,36,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,14493258,6,2017,6/19/17,6:03:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,lhiggins,research,CC-BY,https://www.inaturalist.org/observations/14493258,https://static.inaturalist.org/photos/21571111/medium.jpeg?1531946480,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.04806135,-119.5612729,48,48,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,14493292,6,2017,6/19/17,6:37:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,lhiggins,research,CC-BY,https://www.inaturalist.org/observations/14493292,https://static.inaturalist.org/photos/21571159/medium.jpeg?1531946538,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.03149833,-119.7963517,,,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,15024897,4,2018,4/21/18,0:56:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/15024897,https://inaturalist-open-data.s3.amazonaws.com/photos/22422485/medium.jpeg?1533153244,,3,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.05402873,-119.9021499,31,31,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,33227897,5,2019,5/12/19,17:59:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,yuck-dog,research,CC-BY-NC,https://www.inaturalist.org/observations/33227897,https://inaturalist-open-data.s3.amazonaws.com/photos/52167948/medium.jpg?1569193543,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.01070147,-119.6666851,4081,4081,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,56880145,8,2020,8/11/20,19:11:00,100,Central Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,isaacthelord,research,CC-BY-NC,https://www.inaturalist.org/observations/56880145,https://inaturalist-open-data.s3.amazonaws.com/photos/90677094/medium.jpeg?1597786825,,4,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.00377167,-119.7595833,,,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,70183817,4,2019,4/11/19,22:23:00,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,silversea_starsong,research,CC-BY-NC,https://www.inaturalist.org/observations/70183817,https://inaturalist-open-data.s3.amazonaws.com/photos/114039461/medium.jpeg?1614311906,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.03894722,-119.5969611,3,3,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,71933107,3,2021,3/21/21,21:37:00,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,damontighe,research,CC-BY-NC,https://www.inaturalist.org/observations/71933107,https://inaturalist-open-data.s3.amazonaws.com/photos/117191150/medium.jpeg?1616566380,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,34.03320556,-119.5696861,10,10,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,71957507,3,2021,3/21/21,23:53:00,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,damontighe,research,CC-BY-NC,https://www.inaturalist.org/observations/71957507,https://inaturalist-open-data.s3.amazonaws.com/photos/117195722/medium.jpeg?1616572639,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,33.99659103,-119.7286446,71,71,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,85661200,2,2021,2/6/21,7:01:00,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,leptonia,research,CC-BY-NC,https://www.inaturalist.org/observations/85661200,https://inaturalist-open-data.s3.amazonaws.com/photos/140965527/medium.jpg?1625423199,,1,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",Santa Cruz,33.99659103,-119.7286446,71,71,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,85661201,2,2021,2/6/21,19:29:00,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,leptonia,research,CC-BY-NC,https://www.inaturalist.org/observations/85661201,https://inaturalist-open-data.s3.amazonaws.com/photos/140965628/medium.jpg?1625423220,,1,0,FALSE,
occurrence,iNaturalist,Santa Cruz Island,Santa Cruz,33.997027,-119.726595,31,31,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,1360289,,,,,,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,lordfinesse,research,CC-BY,http://www.inaturalist.org/observations/1360289,https://inaturalist-open-data.s3.amazonaws.com/photos/1681973/medium.jpg?1428020114,,3,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",Santa Cruz,34.01044006,-119.8064416,8,8,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,69182904,2,2021,2/6/21,18:38:49,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,leptonia,casual,CC-BY-NC,https://www.inaturalist.org/observations/69182904,,,0,0,FALSE,2
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",Santa Cruz,34.02165555,-119.8704877,9,9,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,79590811,5,2021,5/20/21,18:18:05,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,ljbrenner,research,CC-BY-NC,https://www.inaturalist.org/observations/79590811,https://inaturalist-open-data.s3.amazonaws.com/photos/130376646/medium.jpeg?1621558533,,2,0,FALSE,2
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,33.99694833,-119.728855,,,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,1789992,7,2015,7/21/15,6:25:03,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,kueda,research,CC0,http://www.inaturalist.org/observations/1789992,https://inaturalist-open-data.s3.amazonaws.com/photos/2167984/medium.jpg?1437584414,,3,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.01314722,-119.7602167,,,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,2353352,11,2015,11/4/15,22:15:57,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,aegolius,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/2353352,https://inaturalist-open-data.s3.amazonaws.com/photos/2615828/medium.jpg?1446776688,,3,0,FALSE,
occurrence,iNaturalist,"Santa Cruz Island, California 93001, USA",Santa Cruz,33.99733986,-119.6712412,176,176,,,FALSE,gps,gps,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,33779286,9,2019,9/28/19,16:31:23,100,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,elntangle,research,CC-BY-NC,https://www.inaturalist.org/observations/33779286,https://inaturalist-open-data.s3.amazonaws.com/photos/53089774/medium.jpeg?1570065290,,3,0,FALSE,2
occurrence,iNaturalist,"Santa Cruz Island, California 93001, USA",Santa Cruz,34.01469444,-119.8114472,,,,,FALSE,gps,gps,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,69183662,2,2021,2/6/21,23:03:08,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,leptonia,research,CC-BY-NC,https://www.inaturalist.org/observations/69183662,https://inaturalist-open-data.s3.amazonaws.com/photos/112205133/medium.jpeg?1612671165,,2,0,FALSE,2
occurrence,iNaturalist,"Santa Cruz Island, California 93001, USA",Santa Cruz,34.02067489,-119.6895835,4,4,,,FALSE,gps,gps,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,69401477,2,2021,2/10/21,20:50:40,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,gheaton,research,CC-BY-NC,https://www.inaturalist.org/observations/69401477,https://inaturalist-open-data.s3.amazonaws.com/photos/112595289/medium.jpeg?1613024530,,2,0,FALSE,2
occurrence,iNaturalist,"Santa Cruz Island, Santa Barbara County, CA, United States",Santa Cruz,34.04856589,-119.5641339,238,238,,,FALSE,,,Catalinia thompsoni,Arachnida,627952,Vaejovidae,Vaejovidae,Catalinia,Catalinia,Catalinia thompsoni,,9352123,12,2017,12/29/17,0:14:00,0,Pacific Time (US & Canada),Catalinia thompsoni,Scorpiones,Catalinia thompsoni,,ectothermist,research,CC-BY-NC,https://www.inaturalist.org/observations/9352123,https://inaturalist-open-data.s3.amazonaws.com/photos/12691788/medium.jpeg?1514952867,,2,0,FALSE,
occurrence,iNaturalist,"Santa Barbara County, CA, USA",San Miguel,34.03155833,-120.4387972,,,,,FALSE,,,Lutica,Arachnida,60918,Zodariidae,Zodariidae,Lutica,Lutica,,,9622284,8,2017,8/12/17,22:50:00,100,Pacific Time (US & Canada),Lutica,Araneae,,,yuck-dog,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/9622284,https://inaturalist-open-data.s3.amazonaws.com/photos/13133791/medium.jpeg?1516991398,"Dune habitat, found burrowing deep into the sand.",3,0,FALSE,
occurrence,iNaturalist,"California, US",San Nicolas,33.33209397,-119.443142,,28984,obscured,,TRUE,,,Lutica nicolasia,Arachnida,631571,Zodariidae,Zodariidae,Lutica,Lutica,Lutica nicolasia,,36814764,4,2017,4/22/17,4:26:04,100,Pacific Time (US & Canada),Lutica nicolasia,Araneae,Lutica nicolasia,,alice_abela,needs_id,,https://www.inaturalist.org/observations/36814764,https://static.inaturalist.org/photos/58257665/medium.jpg?1576897779,"Ventura County, California",0,0,FALSE,
occurrence,iNaturalist,"California, US",San Nicolas,33.27670236,-119.5011849,,28984,obscured,,TRUE,,,Lutica nicolasia,Arachnida,631571,Zodariidae,Zodariidae,Lutica,Lutica,Lutica nicolasia,,36814767,4,2017,4/19/17,22:31:40,100,Pacific Time (US & Canada),Lutica nicolasia,Araneae,Lutica nicolasia,,alice_abela,needs_id,,https://www.inaturalist.org/observations/36814767,https://static.inaturalist.org/photos/58257671/medium.jpg?1576897785,"Ventura County, California",0,0,FALSE,
occurrence,iNaturalist,"California, US",,33.36650074,-119.4277237,,28984,obscured,,TRUE,,,Lutica nicolasia,Arachnida,631571,Zodariidae,Zodariidae,Lutica,Lutica,Lutica nicolasia,,36814765,4,2017,4/19/17,22:30:36,100,Pacific Time (US & Canada),Lutica nicolasia,Araneae,Lutica nicolasia,,alice_abela,needs_id,,https://www.inaturalist.org/observations/36814765,https://static.inaturalist.org/photos/58257668/medium.jpg?1576897782,"Ventura County, California",0,0,FALSE,
occurrence,iNaturalist,"Ventura County, CA, USA",San Nicolas,33.2608,-119.5536,,,,,FALSE,,,Lutica nicolasia,Arachnida,631571,Zodariidae,Zodariidae,Lutica,Lutica,Lutica nicolasia,,36788035,6,2019,6/14/19,0:17:00,100,Pacific Time (US & Canada),Lutica nicolasia,Araneae,Lutica nicolasia,,stephanomeria,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/36788035,https://inaturalist-open-data.s3.amazonaws.com/photos/58209187/medium.jpg?1576801108,,0,0,FALSE,
occurrence,iNaturalist,Vizcaino Dunes,San Nicolas,33.26112511,-119.554681,116,116,,,FALSE,,,Lutica nicolasia,Arachnida,631571,Zodariidae,Zodariidae,Lutica,Lutica,Lutica nicolasia,,27099994,6,2019,6/13/19,16:33:00,100,Pacific Time (US & Canada),Lutica nicolasia,Araneae,Lutica nicolasia,,stephanomeria,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/27099994,https://inaturalist-open-data.s3.amazonaws.com/photos/42127521/medium.jpeg?1560706105,,1,0,FALSE,
occurrence,iNaturalist,"22 Middle Ranch Rd, Avalon, CA 90704, USA",Santa Catalina,33.35647461,-118.4360598,129,129,,,FALSE,gps,gps,Zoropsid Spiders,Arachnida,127113,Zoropsidae,Zoropsidae,,,,,8639793,10,2017,10/31/17,22:06:34,0,Pacific Time (US & Canada),Zoropsidae,Araneae,,Zoropsid Spiders,bjdion,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/8639793,https://inaturalist-open-data.s3.amazonaws.com/photos/11565304/medium.jpeg?1509508086,,2,0,FALSE,2
occurrence,iNaturalist,"Santa Catalina Island, CA, USA",Santa Catalina,33.387886,-118.41631,20231,20231,,,FALSE,,,Zoropsid Spiders,Arachnida,127113,Zoropsidae,Zoropsidae,,,,,16536411,8,2018,8/29/18,23:40:00,100,Arizona,Zoropsidae,Araneae,,Zoropsid Spiders,ljbrenner,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/16536411,https://inaturalist-open-data.s3.amazonaws.com/photos/24895529/medium.jpeg?1536964836,Inside an abandoned mine adit at USC Wrigley,1,0,FALSE,
occurrence,iNaturalist,"Los Angeles County, US-CA, US",San Clemente,32.89620648,-118.5240006,59,59,,,FALSE,,,,Arachnida,367159,,,,,,,38522955,2,2020,2/10/20,18:45:50,0,Pacific Time (US & Canada),Agelenoidea,,,Funnel Weavers and Amphinectids,cedric_lee,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38522955,https://inaturalist-open-data.s3.amazonaws.com/photos/61237064/medium.jpg?1581382914,,1,0,FALSE,3
occurrence,iNaturalist,"1 Banning Harbor Rd, , CA, US",Santa Catalina,33.44054269,-118.4931949,10,10,,,FALSE,,,,Arachnida,47118,,,,,,,13543242,6,2018,6/17/18,22:35:01,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,hanan109,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/13543242,https://inaturalist-open-data.s3.amazonaws.com/photos/19907258/medium.jpg?1529302258,,0,0,FALSE,3
occurrence,iNaturalist,"100 Avalon Cyn Rd, Avalon, CA 90704, USA",Santa Catalina,33.3299348,-118.3372243,20,20,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,8185631,9,2017,9/30/17,16:16:40,100,Mountain Time (US & Canada),Araneae,Araneae,,Spiders,bjdion,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/8185631,https://inaturalist-open-data.s3.amazonaws.com/photos/10842991/medium.jpeg?1506791022,Viewed under a microeye connected to a TV. ,1,0,FALSE,2
occurrence,iNaturalist,"1400 Avalon Cyn Rd, Avalon, CA 90704, USA",Santa Catalina,33.32636657,-118.3399167,5,5,,,FALSE,gps,gps,Spiders,Arachnida,47118,,,,,,,19506070,1,2019,1/7/19,18:19:08,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,bjdion,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/19506070,https://inaturalist-open-data.s3.amazonaws.com/photos/30017238/medium.jpeg?1546923067,On door hinge of a cabinet containing a few hundred vascular plant specimens,1,0,FALSE,2
occurrence,iNaturalist,"1â€“99 Big Fishermans Cv, Avalon, CA, US",Santa Catalina,33.44516537,-118.4815965,134,134,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,5712557,4,2017,4/15/17,5:52:35,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,seavivs,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5712557,https://inaturalist-open-data.s3.amazonaws.com/photos/7082302/medium.jpg?1492232061,,1,0,FALSE,3
occurrence,iNaturalist,"22 Middle Ranch Rd, Avalon, CA 90704, USA",Santa Catalina,33.35643768,-118.4360046,,,,,FALSE,gps,gps,Spiders,Arachnida,47118,,,,,,,20294678,2,2019,2/11/19,17:06:44,0,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,bjdion,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/20294678,https://inaturalist-open-data.s3.amazonaws.com/photos/31331503/medium.jpeg?1549943651,,1,0,FALSE,2
occurrence,iNaturalist,"Avalon Cayon Rd, Avalon, CA, US",Santa Catalina,33.33006862,-118.3371202,5,5,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,24075241,4,2019,4/30/19,1:12:06,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,parisrebl,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24075241,https://inaturalist-open-data.s3.amazonaws.com/photos/37232965/medium.jpg?1556583173,,2,0,FALSE,3
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.34583075,-118.3347511,1589,1589,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,5253021,,,,,,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,psyllidhipster,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5253021,https://inaturalist-open-data.s3.amazonaws.com/photos/6498911/medium.jpg?1489009024,,1,0,FALSE,
occurrence,iNaturalist,"Avalon, CA 90704, USA",Santa Catalina,33.33797626,-118.3152501,4,4,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,73599544,4,2021,4/8/21,22:34:55,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,jeanshelton,needs_id,,https://www.inaturalist.org/observations/73599544,https://static.inaturalist.org/photos/120178319/medium.jpeg?1618136468,,1,0,FALSE,2
occurrence,iNaturalist,"Catalina Island, California, USA",Santa Catalina,33.3847387,-118.4752862,1041,1041,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,85594219,7,2015,7/11/15,17:42:00,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,kiloueka,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/85594219,https://inaturalist-open-data.s3.amazonaws.com/photos/140857429/medium.jpeg?1625392491,,0,0,FALSE,
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Santa Cruz,34.04822217,-119.5598367,30,30,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,15185079,8,2018,8/7/18,1:02:49,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,bgfelder,needs_id,,https://www.inaturalist.org/observations/15185079,https://static.inaturalist.org/photos/22711210/medium.jpg?1533605188,,1,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Santa Cruz,34.02286108,-119.6922747,87,87,,,FALSE,,,Wolf Spiders and Allies,Arachnida,47118,,,,,,,26536244,6,2019,6/3/19,1:24:55,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,aaron_echols,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/26536244,https://inaturalist-open-data.s3.amazonaws.com/photos/41213643/medium.jpg?1559884967,,2,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, , CA, US",Santa Cruz,33.99684472,-119.7262167,16,16,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,27717499,6,2019,6/26/19,22:03:09,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,david99,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/27717499,https://inaturalist-open-data.s3.amazonaws.com/photos/43154048/medium.jpg?1561583031,,1,0,FALSE,3
occurrence,iNaturalist,"Channel Islands National Park, CA, US",Santa Cruz,34.0185305,-119.6835717,38,38,,,FALSE,,,Spiders,Arachnida,47118,,,,,,,59850811,9,2020,9/16/20,21:57:38,100,Pacific Time (US & Canada),Araneae,Araneae,,Spiders,dharris73,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/59850811,https://inaturalist-open-data.s3.amazonaws.com/photos/95664170/medium.jpg?1600317732,,1,0,FALSE,3
