id,observed_on_string,source,year,month,observed_on,time_observed_at,time_zone,user_id,observed_on,,,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,acceptedOrder,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,acceptedName,taxon_subspecies_name,Notes
3651128,2016/07/07 4:30 PM PDT,iNaturalist,2016,7,7/7/16 0:00,2016-07-07 23:30:00 UTC,Pacific Time (US & Canada),235118,7/7/16,12:00:00,AM,terrydad2,2016-07-10 00:48:26 UTC,2018-11-14 20:51:28 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3651128,https://inaturalist-open-data.s3.amazonaws.com/photos/4224296/medium.JPG?1468111233,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Rosa,33.98206688,-120.0202771,,,,,FALSE,,,Dragonflies,Rhionaeschna,Neotropical Darners,Insecta,67735,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,,,,,
1791774,7/22/15,iNaturalist,2015,7,7/22/15 0:00,,Pacific Time (US & Canada),13979,7/22/15,12:00:00,AM,robberfly,2015-07-23 03:54:19 UTC,2016-09-27 16:49:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1791774,https://inaturalist-open-data.s3.amazonaws.com/photos/2170637/medium.JPG?1437623680,,,"I think this might be my first """"mid air"""" shot of a dragon...",3,0,FALSE,,"Channel Islands National Park, CA",Santa Cruz,34.006779,-119.747243,220,220,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
46447233,Mon May 18 2020 13:18:55 GMT-0700 (PDT),iNaturalist,2020,5,5/18/20 0:00,2020-05-18 20:18:55 UTC,Pacific Time (US & Canada),2135101,5/18/20,12:00:00,AM,zccas,2020-05-19 02:23:34 UTC,2020-05-19 13:11:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46447233,https://inaturalist-open-data.s3.amazonaws.com/photos/73669279/medium.jpg?1589855038,,,,1,0,FALSE,3,"Channel Islands National Park, CA, US",Santa Cruz,34.00708445,-119.7468839,129,129,,,FALSE,,,Lib̩lulas zurcidoras de ojos azules,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
49486264,Mon Jun 01 2020 10:03:02 GMT-0700 (PDT),iNaturalist,2020,6,6/1/20 0:00,2020-06-01 17:03:02 UTC,Pacific Time (US & Canada),2135101,6/1/20,12:00:00,AM,zccas,2020-06-13 20:06:37 UTC,2020-06-13 21:37:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49486264,https://inaturalist-open-data.s3.amazonaws.com/photos/78557482/medium.jpg?1592078808,,,,1,0,FALSE,3,"Channel Islands National Park, CA, US",Santa Cruz,34.00689276,-119.7469019,218,218,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
56524327,2020/08/14 8:57 AM PDT,iNaturalist,2020,8,8/14/20 0:00,2020-08-14 15:57:00 UTC,Pacific Time (US & Canada),266196,8/14/20,12:00:00,AM,shrike2,2020-08-15 15:55:26 UTC,2020-08-16 18:18:29 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/56524327,https://static.inaturalist.org/photos/90083707/medium.jpeg?1597506758,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.87604167,-118.4456333,,,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
5770864,2017/04/16 10:49 AM PDT,iNaturalist,2017,4,4/16/17 0:00,2017-04-16 17:49:00 UTC,Pacific Time (US & Canada),213838,4/16/17,12:00:00,AM,vireolanius,2017-04-16 23:03:16 UTC,2017-04-16 23:53:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5770864,https://inaturalist-open-data.s3.amazonaws.com/photos/7164989/medium.jpg?1492383687,,,,2,0,FALSE,,"Los Angeles County, US-CA, US",San Clemente,32.873316,-118.447831,68,68,,,FALSE,,manual,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
56541497,2020/08/13 7:49 AM PDT,iNaturalist,2020,8,8/13/20 0:00,2020-08-13 14:49:00 UTC,Pacific Time (US & Canada),266196,8/13/20,12:00:00,AM,shrike2,2020-08-15 18:20:57 UTC,2020-08-15 19:58:01 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/56541497,https://static.inaturalist.org/photos/90111495/medium.jpeg?1597515462,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,32.93003056,-118.5076389,20,20,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
57554377,2020/08/18 8:26 AM PDT,iNaturalist,2020,8,8/18/20 0:00,2020-08-18 15:26:00 UTC,Pacific Time (US & Canada),266196,8/18/20,12:00:00,AM,shrike2,2020-08-25 16:13:40 UTC,2020-08-25 16:45:28 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/57554377,https://static.inaturalist.org/photos/91812377/medium.jpeg?1598371872,,,,1,0,FALSE,,"Los Angeles, California, United States",San Clemente,32.92990278,-118.5066444,,,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
56512413,2020/08/13 5:12 PM PDT,iNaturalist,2020,8,8/13/20 0:00,2020-08-14 00:12:00 UTC,Pacific Time (US & Canada),213838,8/13/20,12:00:00,AM,vireolanius,2020-08-15 14:06:05 UTC,2020-08-15 22:36:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56512413,https://inaturalist-open-data.s3.amazonaws.com/photos/90064251/medium.jpg?1597499897,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.93008,-118.506921,61,61,,,FALSE,,manual,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
62587038,2020/10/04 9:06 AM PDT,iNaturalist,2020,10,10/4/20 0:00,2020-10-04 16:06:00 UTC,Pacific Time (US & Canada),213838,10/4/20,12:00:00,AM,vireolanius,2020-10-14 21:03:52 UTC,2020-10-15 00:43:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62587038,https://inaturalist-open-data.s3.amazonaws.com/photos/100301396/medium.jpg?1602709252,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929833,-118.506449,492,492,,,FALSE,,manual,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
6421831,2017/05/19 2:20 PM PDT,iNaturalist,2017,5,5/19/17 0:00,2017-05-19 21:20:00 UTC,Pacific Time (US & Canada),6971,5/19/17,12:00:00,AM,silversea_starsong,2017-05-29 22:04:32 UTC,2017-07-04 05:36:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6421831,https://inaturalist-open-data.s3.amazonaws.com/photos/8106198/medium.jpeg?1496094048,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.05971833,-119.921205,,,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
33759104,2019/09/22 1:14 PM HST,iNaturalist,2019,9,9/22/19 0:00,2019-09-22 23:14:00 UTC,Hawaii,160274,9/22/19,12:00:00,AM,camerondeckert,2019-10-02 17:05:41 UTC,2019-10-02 19:35:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33759104,https://inaturalist-open-data.s3.amazonaws.com/photos/53055242/medium.jpg?1570035856,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.01954833,-119.6823317,,,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
33762695,2019/09/22 1:20 PM HST,iNaturalist,2019,9,9/22/19 0:00,2019-09-22 23:20:00 UTC,Hawaii,160274,9/22/19,12:00:00,AM,camerondeckert,2019-10-02 18:25:49 UTC,2019-10-02 19:29:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33762695,https://inaturalist-open-data.s3.amazonaws.com/photos/53060846/medium.jpg?1570040678,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.01945833,-119.6822883,10,10,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
68524369,2019/09/22 1:35 PM PDT,iNaturalist,2019,9,9/22/19 0:00,2019-09-22 20:35:00 UTC,Pacific Time (US & Canada),160274,9/22/19,12:00:00,AM,camerondeckert,2021-01-24 02:38:31 UTC,2021-01-24 03:45:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68524369,https://inaturalist-open-data.s3.amazonaws.com/photos/110977483/medium.jpg?1611455202,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.019455,-119.6822983,,,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
68524371,2019/09/22 1:56 PM PDT,iNaturalist,2019,9,9/22/19 0:00,2019-09-22 20:56:00 UTC,Pacific Time (US & Canada),160274,9/22/19,12:00:00,AM,camerondeckert,2021-01-24 02:38:31 UTC,2021-01-24 03:45:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68524371,https://inaturalist-open-data.s3.amazonaws.com/photos/110978291/medium.jpg?1611455799,,,,1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.019445,-119.6823033,,,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
1795155,7/24/15,iNaturalist,2015,7,7/24/15 0:00,,Pacific Time (US & Canada),13979,7/24/15,12:00:00,AM,robberfly,2015-07-24 07:12:01 UTC,2016-11-12 13:20:22 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1795155,https://inaturalist-open-data.s3.amazonaws.com/photos/2175264/medium.JPG?1437721944,,,,2,0,FALSE,,"Santa Cruz Island Reserve, Channel Islands National Park",Santa Cruz,34.018696,-119.683728,,,,,FALSE,,,Blue-eyed Darner,Rhionaeschna multicolor,Blue-eyed Darner,Insecta,67737,Odonata,Odonata,Aeshnidae,Aeshnidae,Rhionaeschna,Rhionaeschna,Rhionaeschna multicolor,Rhionaeschna multicolor,,
3454251,2016-06-12 2:27:12 PM PDT,iNaturalist,2016,6,6/12/16 0:00,2016-06-12 21:27:12 UTC,Pacific Time (US & Canada),149065,6/12/16,12:00:00,AM,pleistocen3,2016-06-14 05:07:57 UTC,2016-07-06 06:18:18 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/3454251,https://inaturalist-open-data.s3.amazonaws.com/photos/4008695/medium.jpeg?1465880896,,,,1,0,FALSE,2,"Cave Pond, San Clemente Island, CA",San Clemente,32.873258,-118.447961,58,58,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
56512423,2020/08/14 9:05 AM PDT,iNaturalist,2020,8,8/14/20 0:00,2020-08-14 16:05:00 UTC,Pacific Time (US & Canada),213838,8/14/20,12:00:00,AM,vireolanius,2020-08-15 14:06:10 UTC,2020-08-15 16:47:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56512423,https://inaturalist-open-data.s3.amazonaws.com/photos/90065315/medium.jpg?1597500354,,,,1,0,FALSE,,"cave pond, san clemente island, ca",San Clemente,32.873537,-118.447583,151,151,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
56512425,2020/08/14 8:59 AM PDT,iNaturalist,2020,8,8/14/20 0:00,2020-08-14 15:59:00 UTC,Pacific Time (US & Canada),213838,8/14/20,12:00:00,AM,vireolanius,2020-08-15 14:06:10 UTC,2020-08-15 21:59:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56512425,https://inaturalist-open-data.s3.amazonaws.com/photos/90064503/medium.jpg?1597500006,,,,1,0,FALSE,,"cave pond, san clemente island, ca",San Clemente,32.873537,-118.447583,151,151,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
56512428,2020/08/14 9:03 AM PDT,iNaturalist,2020,8,8/14/20 0:00,2020-08-14 16:03:00 UTC,Pacific Time (US & Canada),213838,8/14/20,12:00:00,AM,vireolanius,2020-08-15 14:06:12 UTC,2020-08-15 16:44:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56512428,https://inaturalist-open-data.s3.amazonaws.com/photos/90064572/medium.jpg?1597500035,,,,1,0,FALSE,,"cave pond, san clemente island, ca",San Clemente,32.873537,-118.447583,151,151,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
1791798,7/22/15,iNaturalist,2015,7,7/22/15 0:00,,Pacific Time (US & Canada),13979,7/22/15,12:00:00,AM,robberfly,2015-07-23 04:02:36 UTC,2016-08-08 21:50:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1791798,https://inaturalist-open-data.s3.amazonaws.com/photos/2170666/medium.JPG?1437624179,,,,3,0,FALSE,,"Channel Islands National Park, CA",Santa Cruz,34.010871,-119.802775,,,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
1472752,11/24/13 12:26,iNaturalist,2013,11,11/24/13 0:00,2013-11-24 20:26:29 UTC,Pacific Time (US & Canada),95810,11/24/13,12:00:00,AM,kiloueka,2015-05-10 09:13:59 UTC,2016-08-08 21:18:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1472752,https://inaturalist-open-data.s3.amazonaws.com/photos/1825858/medium.JPG?1431249251,,,,1,0,FALSE,,Little Harbor Campground,Santa Catalina,33.386534,-118.473733,195,195,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
8456772,2017/10/13 1:23 PM HST,iNaturalist,2017,10,10/13/17 0:00,2017-10-13 23:23:00 UTC,Hawaii,364713,10/13/17,12:00:00,AM,terrilldactyl,2017-10-18 20:41:13 UTC,2017-10-19 20:27:03 UTC,research,,https://www.inaturalist.org/observations/8456772,https://static.inaturalist.org/photos/11270378/medium.jpg?1508357137,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.92974187,-118.5067749,61,61,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
8456835,2017/10/15 7:51 AM HST,iNaturalist,2017,10,10/15/17 0:00,2017-10-15 17:51:00 UTC,Hawaii,364713,10/15/17,12:00:00,AM,terrilldactyl,2017-10-18 20:42:10 UTC,2017-10-19 20:25:09 UTC,research,,https://www.inaturalist.org/observations/8456835,https://static.inaturalist.org/photos/11270935/medium.jpg?1508358749,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.93608125,-118.5054016,977,977,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
18652631,2018/11/25 11:30 AM PST,iNaturalist,2018,11,11/25/18 0:00,2018-11-25 19:30:00 UTC,Pacific Time (US & Canada),23091,11/25/18,12:00:00,AM,sue_meiman,2018-11-26 16:26:13 UTC,2019-04-24 16:46:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18652631,https://inaturalist-open-data.s3.amazonaws.com/photos/28553030/medium.jpg?1543249403,,,,3,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.92756366,-118.5434248,369,369,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
19719785,2019/01/10 11:58 AM PST,iNaturalist,2019,1,1/10/19 0:00,2019-01-10 19:58:00 UTC,Pacific Time (US & Canada),23091,1/10/19,12:00:00,AM,sue_meiman,2019-01-19 00:27:57 UTC,2019-01-19 20:59:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19719785,https://inaturalist-open-data.s3.amazonaws.com/photos/30380994/medium.jpg?1547857498,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.87794921,-118.4620141,563,563,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
32266491,2019/07/24 3:53 PM PDT,iNaturalist,2019,7,7/24/19 0:00,2019-07-24 22:53:00 UTC,Pacific Time (US & Canada),266196,7/24/19,12:00:00,AM,shrike2,2019-09-07 13:58:55 UTC,2019-09-09 01:58:09 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/32266491,https://static.inaturalist.org/photos/50592007/medium.jpg?1567863933,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.92955665,-118.506815,213,213,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
32266517,2019/09/03 3:25 PM PDT,iNaturalist,2019,9,9/3/19 0:00,2019-09-03 22:25:00 UTC,Pacific Time (US & Canada),266196,9/3/19,12:00:00,AM,shrike2,2019-09-07 13:59:13 UTC,2019-09-09 01:57:50 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/32266517,https://static.inaturalist.org/photos/50592342/medium.jpg?1567864132,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.92960088,-118.5068436,163,163,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
33499038,2019/09/27 11:39 AM PDT,iNaturalist,2019,9,9/27/19 0:00,2019-09-27 18:39:00 UTC,Pacific Time (US & Canada),23091,9/27/19,12:00:00,AM,sue_meiman,2019-09-27 21:08:38 UTC,2019-09-27 21:39:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33499038,https://inaturalist-open-data.s3.amazonaws.com/photos/52617163/medium.jpg?1569618421,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.89131511,-118.4591818,56,56,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
34933582,2019/10/26 10:09 AM PDT,iNaturalist,2019,10,10/26/19 0:00,2019-10-26 17:09:00 UTC,Pacific Time (US & Canada),23091,10/26/19,12:00:00,AM,sue_meiman,2019-10-26 22:09:40 UTC,2019-10-27 01:18:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34933582,https://inaturalist-open-data.s3.amazonaws.com/photos/55042243/medium.jpg?1572127525,,,,1,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.88082455,-118.4444415,68,68,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
51937380,2020/07/04 10:42 AM PDT,iNaturalist,2020,7,7/4/20 0:00,2020-07-04 17:42:00 UTC,Pacific Time (US & Canada),23091,7/4/20,12:00:00,AM,sue_meiman,2020-07-04 19:16:06 UTC,2020-07-24 06:13:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51937380,https://inaturalist-open-data.s3.amazonaws.com/photos/82541008/medium.jpg?1593890013,,,,1,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.90104477,-118.4658154,30,30,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
56524329,2020/08/14 9:03 AM PDT,iNaturalist,2020,8,8/14/20 0:00,2020-08-14 16:03:00 UTC,Pacific Time (US & Canada),266196,8/14/20,12:00:00,AM,shrike2,2020-08-15 15:55:27 UTC,2020-08-15 23:49:57 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/56524329,https://static.inaturalist.org/photos/90083769/medium.jpeg?1597506779,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.87321944,-118.4479056,,,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
61722211,2020/10/02 8:42 AM PDT,iNaturalist,2020,10,10/2/20 0:00,2020-10-02 15:42:00 UTC,Pacific Time (US & Canada),266196,10/2/20,12:00:00,AM,shrike2,2020-10-04 22:02:45 UTC,2020-10-25 20:31:16 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/61722211,https://static.inaturalist.org/photos/98796338/medium.jpeg?1601848910,,,,2,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.93055556,-118.5075556,,,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
61722217,2020/10/02 8:43 AM PDT,iNaturalist,2020,10,10/2/20 0:00,2020-10-02 15:43:00 UTC,Pacific Time (US & Canada),266196,10/2/20,12:00:00,AM,shrike2,2020-10-04 22:02:47 UTC,2021-02-03 21:52:32 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/61722217,https://static.inaturalist.org/photos/98796357/medium.jpeg?1601848916,,,,3,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.93063333,-118.5073111,,,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
65353527,2020/11/21 10:57 AM PST,iNaturalist,2020,11,11/21/20 0:00,2020-11-21 18:57:00 UTC,Pacific Time (US & Canada),23091,11/21/20,12:00:00,AM,sue_meiman,2020-11-21 20:37:08 UTC,2020-11-21 21:40:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65353527,https://inaturalist-open-data.s3.amazonaws.com/photos/105171701/medium.jpg?1605990879,,,,1,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.8714615,-118.4252531,21,21,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
5770862,2017/04/16 10:44 AM PDT,iNaturalist,2017,4,4/16/17 0:00,2017-04-16 17:44:00 UTC,Pacific Time (US & Canada),213838,4/16/17,12:00:00,AM,vireolanius,2017-04-16 23:03:16 UTC,2017-08-01 17:38:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5770862,https://inaturalist-open-data.s3.amazonaws.com/photos/7164969/medium.jpg?1492383673,,,,3,0,FALSE,,"Los Angeles County, US-CA, US",San Clemente,32.873316,-118.447831,68,68,,,FALSE,,manual,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
5771140,2017/04/16 10:52 AM PDT,iNaturalist,2017,4,4/16/17 0:00,2017-04-16 17:52:00 UTC,Pacific Time (US & Canada),213838,4/16/17,12:00:00,AM,vireolanius,2017-04-16 23:10:43 UTC,2017-06-20 16:20:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5771140,https://inaturalist-open-data.s3.amazonaws.com/photos/7165504/medium.jpg?1492384229,,,,2,0,FALSE,,"Los Angeles County, US-CA, US",San Clemente,32.873168,-118.447798,55,55,,,FALSE,,,Variegated Meadowhawk,Sympetrum corruptum,Variegated Meadowhawk,Insecta,68138,Odonata,Odonata,Libellulidae,Libellulidae,Sympetrum,Sympetrum,Sympetrum corruptum,Sympetrum corruptum,,
