Latitude,Longitude,lat_round,long_round,lat_long,locality,count,centroid
33.226,-119.4375,33.226,-119.4375,"33.226, -119.4375",San Nicolas Island: back of Jehemy Beach and on adjacent escarpment,1,
33.226,-119.4375,33.226,-119.4375,"33.226, -119.4375",San Nicolas Island: near salt marsh pool at Jehemy Beach,1,
33.2259,-119.4519,33.2259,-119.4519,"33.2259, -119.4519",top of S escarpment on ridge overlooking barge landing operation,1,
33.2258,-119.4391,33.2258,-119.4391,"33.2258, -119.4391","San Nicolas Island: SE end of island, along N side of beach rd, directly across from rd down to sand spit.",1,
33.22558,-119.47041,33.2256,-119.4704,"33.2256, -119.4704","San Nicolas Island: 1000 M NW of Daytona Beach, 1000 M NE of Dutch Harbor in very rugged, steep sided unnamed canyon.",3,
33.22558,-119.47041,33.2256,-119.4704,"33.2256, -119.4704","San Nicolas Island: 1000 m NW of Daytona Beach, 1000 M NE of Dutch Harbor in very rugged, steep sided unnamed canyon.",2,
33.22558,-119.47041,33.2256,-119.4704,"33.2256, -119.4704","San Nicolas Island: 1000 M NW of Daytona Beach, 1000 m NE of Dutch Harbor in very rugged, steep sided unnamed canyon.",1,
33.2255,-119.4379,33.2255,-119.4379,"33.2255, -119.4379","San Nicolas Island: just upslope from Beach Rd, on N side of Divide Ridge, along old rd cut for power lines, E end of island, overlooking sand spit.",1,
33.2254,-119.4611,33.2254,-119.4611,"33.2254, -119.4611","San Nicolas Island: between Dutch Harbor and Daytona Beach, in upper E fork of Desert Fan Cyn",2,
33.22516,-119.44708,33.2252,-119.4471,"33.2252, -119.4471",Canyon just south of runway atop the island.,1,
33.22505,-119.43985,33.2251,-119.4399,"33.2251, -119.4399","San Nicolas Island: S. of SW end of airfield, in bottom of old road cut; just E. of Beach Road.",1,
33.225,-119.5135,33.225,-119.5135,"33.225, -119.5135","San Nicolas Island: S side of island, just E of base of Theodolite Rd",4,
33.225,-119.459,33.225,-119.459,"33.225, -119.459","San Nicolas Island: S escarpment above Daytona Beach, at head of W fork of first cyn E of Desert Fan Cyn",2,
33.225,-119.449,33.225,-119.449,"33.225, -119.449","San Nicolas Island: SE escarpment S of Pk 606, leading down to Barge Landing",1,
33.225,-119.449,33.225,-119.449,"33.225, -119.449","San Nicolas Island: SE escarpment S of Pk 606, on ridge overlooking Barge Landing",1,
33.225,-119.444,33.225,-119.444,"33.225, -119.444",San Nicolas Island: NE of barge landing at Daytona Beach,1,
33.225,-119.444,33.225,-119.444,"33.225, -119.444",San Nicolas Island: ridgetop NE of barge landing at Daytona Beach,1,
33.225,-119.444,33.225,-119.444,"33.225, -119.444",San Nicolas Island: SE escarpment on ridgetop NE of barge landing at Daytona Beach,1,
33.225,-119.441,33.225,-119.441,"33.225, -119.441",San Nicolas Island: just SW of Sand Spit,1,
33.22485,-119.4384,33.2249,-119.4384,"33.2249, -119.4384","San Nicolas Island: near Beach Rd, E end of Daytona Beach (Jehemy Beach).",1,
33.2244,-119.4382,33.2244,-119.4382,"33.2244, -119.4382","San Nicolas Island: S side of island, just WSW of Sandspit at base of S escarpment",1,
33.224,-119.474,33.224,-119.474,"33.224, -119.474",San Nicolas Island: S escarpment at head of cyn just S of Twin Towers (Bldg 186),1,
33.224,-119.465,33.224,-119.465,"33.224, -119.465","San Nicolas Island: SE escarpment, on ridge on W side of Desert Fan Cyn, ca. 0.7 mi SW of Pk 606",2,
33.2237,-119.4501,33.2237,-119.4501,"33.2237, -119.4501","San Nicolas Island: S-facing swale; in small E. fork of 1st large canyon W. of Barge Landing, above W. end of Daytona Beach.",2,
33.2235,-119.4386,33.2235,-119.4386,"33.2235, -119.4386",San Nicolas Island: just WSW of salt marsh,2,
33.2235,-119.4386,33.2235,-119.4386,"33.2235, -119.4386",San Nicolas Island: just WSW of Salt Marsh.,1,
33.2235,-119.4386,33.2235,-119.4386,"33.2235, -119.4386",San Nicolas Island: mouth of cave just W of salt marsh,1,
33.22309,-119.4437,33.2231,-119.4437,"33.2231, -119.4437","San Nicolas Island; Near eastern tip of island, 1/4 mile from pier.",4,
33.223,-119.468,33.223,-119.468,"33.223, -119.468","San Nicolas Island: SE side of island, in second cyn E of Towers Cyn",1,
33.223,-119.444,33.223,-119.444,"33.223, -119.444","San Nicolas Island: S escarpment above Daytona Beach, in small E fork at first large cyn W of Cat House at Barge Landing",2,
33.223,-119.441,33.223,-119.441,"33.223, -119.441","San Nicolas Island, SE end",1,
33.22289,-119.43836,33.2229,-119.4384,"33.2229, -119.4384","San Nicolas Island: S of Beach Road, overlooking Jehemy Beach.",2,
33.2222222,-119.4541667,33.2222,-119.4542,"33.2222, -119.4542",Canyon N of Daytona Beach (W end) San Nicolas Island,1,
33.22222,-119.45416,33.2222,-119.4542,"33.2222, -119.4542",canyon n w end of Daytona Beach; San Nicolas Island,1,
33.222,-119.464,33.222,-119.464,"33.222, -119.464","San Nicolas Island: SE escarpment, in Cliff Cyn, the first large cyn E of light stn between Dutch Harbor and Daytona Beach",3,
33.222,-119.464,33.222,-119.464,"33.222, -119.464","San Nicolas Island: Cliff Cyn, the first large cyn E of light stn between Dutch Harbor and Daytona Beach",1,
33.222,-119.459,33.222,-119.459,"33.222, -119.459",San Nicolas Island: S of rd half way between edge of mesa and Daytona Beach,2,
33.222,-119.448,33.222,-119.448,"33.222, -119.448","San Nicolas Island: SE escarpment, just W of Barge Landing at Daytona Beach",1,
33.222,-119.447,33.222,-119.447,"33.222, -119.447",San Nicolas Island: 100 ft W of Beach Rd ca. 500 ft N of the barge landing,2,
33.222,-119.444,33.222,-119.444,"33.222, -119.444","San Nicolas Island: S shore of island, below the runway",1,
33.222,-119.443,33.222,-119.443,"33.222, -119.443","San Nicolas Island: SE end of island, ca. 0.58 air mi SW of Sand Spit",3,
33.2215,-119.445,33.2215,-119.445,"33.2215, -119.445","San Nicolas Island: gully above rd, E end of Daytona Beach",3,
33.2215,-119.445,33.2215,-119.445,"33.2215, -119.445","San Nicolas Island: above rd, E end of Daytona Beach",1,
33.2215,-119.445,33.2215,-119.445,"33.2215, -119.445","San Nicolas Island: E end of Daytona Beach, on slopes N of rd",1,
33.2215,-119.445,33.2215,-119.445,"33.2215, -119.445","San Nicolas Island: SE coastal flats, just N of Beach Rd, inland from extreme E end of Daytona Beach",1,
33.2215,-119.445,33.2215,-119.445,"33.2215, -119.445",San Nicolas Island: SE escarpment on slopes above E end of Daytona Beach,1,
33.2211,-119.44635,33.2211,-119.4464,"33.2211, -119.4464",San Nicolas Island: inland roadside on eroded S-facing slope in gully near barge landing and Daytona Beach.,1,
33.221,-119.492,33.221,-119.492,"33.221, -119.492","San Nicolas Island: near Dutch Harbor, where the escarpment rd starts up the escarpment",1,
33.221,-119.49,33.221,-119.49,"33.221, -119.49","San Nicolas Island: just E of cove on E side of S Range Marker poles, W end of Dutch Harbor",1,
33.221,-119.49,33.221,-119.49,"33.221, -119.49","San Nicolas Island: S Range Marker poles, W end of Dutch Harbor",1,
33.221,-119.49,33.221,-119.49,"33.221, -119.49",San Nicolas Island: W-central portion of Dutch Harbor,1,
33.221,-119.467,33.221,-119.467,"33.221, -119.467",San Nicolas Island: N fork of second cyn E of Towers Cyn,1,
33.221,-119.466,33.221,-119.466,"33.221, -119.466","San Nicolas Island: SE escarpment, in Box Cyn, the short cyn between firstt and second large cyns E of light stn at W end of Dayton Beach",1,
33.221,-119.45,33.221,-119.45,"33.221, -119.45","San Nicolas Island: above W end of Daytona Beach, in first cyn E of Desert Fan Cyn",1,
33.221,-119.4476,33.221,-119.4476,"33.221, -119.4476","San Nicolas Island: Daytona Beach, at barge landing area",2,
33.221,-119.4476,33.221,-119.4476,"33.221, -119.4476",San Nicolas Island: Barge Landing area Daytona Beach,1,
33.221,-119.4476,33.221,-119.4476,"33.221, -119.4476","San Nicolas Island: Daytona Beach, at barge landing area; next to water tanks",1,
33.221,-119.4476,33.221,-119.4476,"33.221, -119.4476",San Nicolas Island: just uphill from barge landing at Daytona Beach,1,
33.221,-119.4476,33.221,-119.4476,"33.221, -119.4476",San Nicolas Island: off Beach Rd near barge landing,1,
33.221,-119.445,33.221,-119.445,"33.221, -119.445","San Nicolas Island: crossing escarpment, near rd, vicinity of Dutch Harbor",1,
33.221,-119.44,33.221,-119.44,"33.221, -119.44",San Nicolas Island: E of barge landing,1,
33.2209,-119.4439,33.2209,-119.4439,"33.2209, -119.4439",San Nicolas Island; at mouth of Towers Canyon at roadside.,5,
33.22081,-119.49794,33.2208,-119.4979,"33.2208, -119.4979",San Nicolas Island.,2,
33.22081,-119.49794,33.2208,-119.4979,"33.2208, -119.4979",San Nicolas Island; Bill's Lichen Location.,2,
33.22081,-119.49794,33.2208,-119.4979,"33.2208, -119.4979",San Nicolas Island; south markers.,2,
33.22075,-119.4474,33.2208,-119.4474,"33.2208, -119.4474","San Nicolas Island: S side of island at the end of Beach Road, overlooking barge landing.",7,
33.22075,-119.4474,33.2208,-119.4474,"33.2208, -119.4474","San Nicolas Island: S side, sandy flats on coastal terrace above beach.",2,
33.22075,-119.4474,33.2208,-119.4474,"33.2208, -119.4474","San Nicolas Island: S side, sandy flats on coastal terrace above Daytona Beach.",1,
33.2208333,-119.4444444,33.2208,-119.4444,"33.2208, -119.4444","Daytona Beach, San Nicholas Island.",1,
33.22058,-119.44838,33.2206,-119.4484,"33.2206, -119.4484",San Nicolas Island: Daytona Beach,1,
33.2205,-119.495,33.2205,-119.495,"33.2205, -119.495",San Nicolas Island: W end of Dutch Harbor,1,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853",San Nicolas Island: Dutch Harbor,4,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853",San Nicolas Island: near beach in vicinity of Dutch Harbor,4,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853","San Nicolas Island, near beach in vicinity of Dutch Harbor, southeast side of island.",1,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853",San Nicolas Island. Dutch Harbor.,1,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853","San Nicolas Island. In vicinity of Dutch Harbor, southeast side of island.",1,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853","San Nicolas Island: Near beach in vicinity of Dutch Harbor, southeast side of island.",1,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853",San Nicolas Island: near Dutch Harbor,1,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853",San Nicolas Island: vicinity of Dutch Harbor,1,
33.2205,-119.4853,33.2205,-119.4853,"33.2205, -119.4853","Ventura County: Dutch Harbor, San Nicholas Island.",1,
33.2205,-119.45415,33.2205,-119.4542,"33.2205, -119.4542",San Nicolas Island: Just E. of W. end of Daytona Beach.,1,
33.2205,-119.44913,33.2205,-119.4491,"33.2205, -119.4491","San Nicolas Island: Daytona Beach, just past the pier",2,
33.2205,-119.445,33.2205,-119.445,"33.2205, -119.445",San Nicolas Island: Barge Landing at E end of Daytona Beach,1,
33.2205,-119.445,33.2205,-119.445,"33.2205, -119.445",San Nicolas Island: E end of Daytona Beach,1,
33.2205,-119.445,33.2205,-119.445,"33.2205, -119.445",San Nicolas Island: E end of Daytona Beach at Barge Landing,1,
33.2205,-119.445,33.2205,-119.445,"33.2205, -119.445","San Nicolas Island: E end of Daytona Beach, just E of Barge Landing",1,
33.2205,-119.445,33.2205,-119.445,"33.2205, -119.445","San Nicolas Island: E end of Daytona Beach, SE portion of island",1,
33.2205,-119.445,33.2205,-119.445,"33.2205, -119.445","San Nicolas Island: SE coastal flats, just inland from E end of Daytona Beach",1,
33.22013,-119.44486,33.2201,-119.4449,"33.2201, -119.4449","San Nicolas Island: Daytona Beach, SE side of island, E of pier.",2,
33.21996,-119.48583,33.22,-119.4858,"33.22, -119.4858",San Nicolas Island; Dutch Harbor.,1,
33.22,-119.474,33.22,-119.474,"33.22, -119.474",San Nicolas Island: S escarpment along ridge S of Twin Towers (Bldg 186),1,
33.22,-119.468,33.22,-119.468,"33.22, -119.468",San Nicolas Island: N fork of second cyn E of Towers Cyn,1,
33.22,-119.468,33.22,-119.468,"33.22, -119.468","San Nicolas Island: SE side of island, in N fork of second cyn E of Towers Cyn",1,
33.22,-119.4639,33.22,-119.4639,"33.22, -119.4639","San Nicolas Island: E of Dutch Harbor, SE end of island",1,
33.22,-119.455,33.22,-119.455,"33.22, -119.455",San Nicolas Island: above W end of Daytona Beach,4,
33.22,-119.455,33.22,-119.455,"33.22, -119.455","San Nicolas Island: near base of ridge above W end of Daytona Beach, (2nd ridge E of Desert Fan Cyn)",1,
33.22,-119.455,33.22,-119.455,"33.22, -119.455","San Nicolas Island: SE coastal flats, above W end of Daytona Beach",1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: Daytona Beach,23,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: coastal margin at Daytona Beach,2,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: behind (N of) Daytona Beach,1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: coastal bluffs along Daytona Beach,1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: coastal strand at Daytona Beach,1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: Daytona area,1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: Daytona Beach area.,1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: E end of island near Daytona Beach,1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: moist cyn leading to Daytona Beach,1,
33.22,-119.45,33.22,-119.45,"33.22, -119.45",San Nicolas Island: road's end at Daytona Beach,1,
33.22,-119.448,33.22,-119.448,"33.22, -119.448","San Nicolas Island: above Daytona Beach, just W of Barge Landing on N side of rd",1,
33.22,-119.448,33.22,-119.448,"33.22, -119.448","San Nicolas Island: coastal flats above Daytona Beach, just W of Barge Landing on N side of rd",1,
33.22,-119.4433333,33.22,-119.4433,"33.22, -119.4433",San Nicolas Island. East end of Daytona Beach.,1,
33.22,-119.443,33.22,-119.443,"33.22, -119.443",San Nicolas Island: Beach Rd just E of barge landing at Daytona Beach,2,
33.219605,-119.449362,33.2196,-119.4494,"33.2196, -119.4494",beach between Elephant Seal and Dutch Harbors. San Nicolas Island,1,
33.21951,-119.46651,33.2195,-119.4665,"33.2195, -119.4665",San Nicolas Island; southeast side; ca. 50 m toward ocean from steep volcanic slope.,2,
33.21951,-119.46651,33.2195,-119.4665,"33.2195, -119.4665",San Nicolas Island; southeast side; top of small bowl at toe of sandstone escarpment.,1,
33.2195,-119.4665,33.2195,-119.4665,"33.2195, -119.4665","San Nicolas Island: SE side, top of small bowl at toe of small sandstone escarpment",1,
33.2195,-119.4665,33.2195,-119.4665,"33.2195, -119.4665",SE side of San Nicolas Island; top of small bowl at toe of small sandstone escarpment,1,
33.21947,-119.46084,33.2195,-119.4608,"33.2195, -119.4608","San Nicolas Island; in andesite dike soils, on west side.",1,
33.21947,-119.452267,33.2195,-119.4523,"33.2195, -119.4523",San Nicolas Island; along road from marine terrace between cliffs and desert fan canyon west of Daytona to parking at pier.,1,
33.21941,-119.46662,33.2194,-119.4666,"33.2194, -119.4666","San Nicolas Island: SE side of island, west of Daytona Beach, in Cliff Canyon, at base of low sandstone escarpment.",6,
33.21942,-119.45162,33.2194,-119.4516,"33.2194, -119.4516",just w. of Barge Landing at Daytona Beach (s.e. end of San Nicolas Isl.); San Nicolas Isl.,1,
33.2194444,-119.4430556,33.2194,-119.4431,"33.2194, -119.4431",San Nicolas Island. Daytona Beach.,1,
33.2185,-119.4775,33.2185,-119.4775,"33.2185, -119.4775",San Nicolas Island: gully above E end of Dutch Harbor,1,
33.218,-119.464,33.218,-119.464,"33.218, -119.464",San Nicolas Island: coastal flats between first and second large cyns E of light stn between Dutch Harbor and Daytona Beach,1,
33.218,-119.464,33.218,-119.464,"33.218, -119.464","San Nicolas Island: S side of island, in small gully on coastal flats between first and second large cyns E of light stn between Dutch Harbor and Daytona Beach",1,
33.218,-119.461,33.218,-119.461,"33.218, -119.461",San Nicolas Island: between Jehemy Beach and Dutch Harbor,1,
33.21775,-119.46435,33.2178,-119.4644,"33.2178, -119.4644",San Nicolas Island: S side of island between Dutch Harbor and Daytona Beach on Anthracite Dyke.,4,
33.21775,-119.46435,33.2178,-119.4644,"33.2178, -119.4644",San Nicolas Island: S side of island N of Daytona Beach on anthracite dyke.,1,
33.21775,-119.46435,33.2178,-119.4644,"33.2178, -119.4644","San Nicolas Island: S side of island, north of Daytona Beach, north of Anthracite dyke.",1,
33.21775,-119.46425,33.2178,-119.4643,"33.2178, -119.4643",SE side of San Nicolas Island; on S side of small slope associated with narrow volcanic intrusion,1,
33.21775,-119.46425,33.2178,-119.4643,"33.2178, -119.4643","SE side of San Nicolas Island; steep, W-facing slope",1,
33.21775,-119.46424,33.2178,-119.4642,"33.2178, -119.4642",San Nicolas Island; southeast side.,2,
33.21775,-119.4642,33.2178,-119.4642,"33.2178, -119.4642",San Nicolas Island: southeastern side of island,2,
33.2178,-119.46411,33.2178,-119.4641,"33.2178, -119.4641","Loc #1, Apache potrero, just N of Forest Service Road _, at pool shoulder.",1,
33.21759,-119.47865,33.2176,-119.4787,"33.2176, -119.4787",San Nicolas Island; Along south coast.,1,
33.21745,-119.4647,33.2175,-119.4647,"33.2175, -119.4647",SE side of San Nicolas Island; on S side of small slope associated with narrow volcanic intrusion,1,
33.2175,-119.463,33.2175,-119.463,"33.2175, -119.463","San Nicolas Island: SE escarpment, in Box Cyn, the short cyn between first and second large cyns E of light stn at W end of Daytona Beach",1,
33.21753,-119.45974,33.2175,-119.4597,"33.2175, -119.4597","San Nicolas Island: SE side of island, ca. 1 km W of barge landing",2,
33.21743,-119.46464,33.2174,-119.4646,"33.2174, -119.4646","San Nicolas Island: S side, Anthracite dike, 100 m N of Bent Pole between Daytona Beach and Dutch harbor.",11,
33.217365,-119.462278,33.2174,-119.4623,"33.2174, -119.4623",near e end San Nicolas Id (along s coast),1,
33.217365,-119.462278,33.2174,-119.4623,"33.2174, -119.4623","San Nicolas Island, S coast near E end",1,
33.2173,-119.46402,33.2173,-119.464,"33.2173, -119.464",San Nicolas Island; marine terrace between cliffs and desert fan canyon west of Daytona.,1,
33.2173,-119.46402,33.2173,-119.464,"33.2173, -119.464",SE side of San Nicolas Island; on S side of small slope associated with narrow volcanic intrusion,1,
33.2172222,-119.4766667,33.2172,-119.4767,"33.2172, -119.4767","Sandy slopes near ocean east of Dutch Harbor, southeast end of island.",1,
33.2172,-119.4617,33.2172,-119.4617,"33.2172, -119.4617",San Nicolas Island: between Daytona and Flatrock,2,
33.2172,-119.4617,33.2172,-119.4617,"33.2172, -119.4617",San Nicolas Island: between Daytona Beach and Flatrock,1,
33.217,-119.4745,33.217,-119.4745,"33.217, -119.4745",San Nicolas Island: ca. 0.3 mi W of navigation light stn between Dutch Harbor and Daytona Beach,1,
33.217,-119.467,33.217,-119.467,"33.217, -119.467","San Nicolas Island: near ocean E of Dutch Harbor, SE end of island",6,
33.217,-119.467,33.217,-119.467,"33.217, -119.467","San Nicholas Island; near ocean E of Dutch Harbor, SE end of island",2,
33.217,-119.467,33.217,-119.467,"33.217, -119.467","San Nicolas Island, near ocean east of Dutch Harbor, southeast end of island.",1,
33.217,-119.467,33.217,-119.467,"33.217, -119.467","San Nicolas Island: E of Dutch Harbor, SE end of island",1,
33.217,-119.467,33.217,-119.467,"33.217, -119.467","San Nicolas Island; east of Dutch Harbor, southeast end of island.",1,
33.2169,-119.4657,33.2169,-119.4657,"33.2169, -119.4657",San Nicolas Island: near rd E of Dutch harbor light,1,
33.216,-119.472,33.216,-119.472,"33.216, -119.472","San Nicolas Island: W end of Daytona Beach, ca. 0.15 mi W of navigation light stn",1,
33.216,-119.4695,33.216,-119.4695,"33.216, -119.4695",San Nicolas Island: navigation light stn between Dutch Harbor and Daytona Beach,1,
33.216,-119.468,33.216,-119.468,"33.216, -119.468","San Nicolas Island: coastal strand, S side of dirt rd to Dutch Harbor",1,
33.216,-119.468,33.216,-119.468,"33.216, -119.468",San Nicolas Island: S side of dirt rd to Dutch Harbor,1,
33.2155,-119.4695,33.2155,-119.4695,"33.2155, -119.4695","San Nicolas Island: near Flat Rock, S side of island",1,
33.035,-118.5944444,33.035,-118.5944,"33.035, -118.5944",San Clemente Island. North Head (NE side). Lower terrace slopes.,1,
33.035,-118.5944444,33.035,-118.5944,"33.035, -118.5944","San Clemente Island. North Head, top of slopes between 1st and 2nd terrace point at N.H. rock.",1,
33.035,-118.594444,33.035,-118.5944,"33.035, -118.5944","Channel Islands; San Clemente Island: North Head, top of slopes between 1st and 2nd terrace point at N.H. rock.",1,
33.03472,-118.59306,33.0347,-118.5931,"33.0347, -118.5931","San Clemente Island. Northern tip of island, west of Northwest Harbor, near intertidal zone.",1,
33.0344444,-118.5941667,33.0344,-118.5942,"33.0344, -118.5942",San Clemente Island. North head. NW of Bud's across from Bird Rock on 1st and 2nd terraces and slope between terraces along N shore within 100m of ocean.,2,
33.034444,-118.594167,33.0344,-118.5942,"33.0344, -118.5942",Channel Islands; San Clemente Island: North head. NW of Bud's across from Bird Rock on 1st and 2nd terraces along N shore within 100m of ocean.,1,
33.0336,-118.5939,33.0336,-118.5939,"33.0336, -118.5939","San Clemente Island: disturbed area S of rd at northern tip of island, W of NW Harbor",1,
33.0334,-118.5948,33.0334,-118.5948,"33.0334, -118.5948",San Clemente Island; Swat 2,2,
33.0333,-118.59485,33.0333,-118.5949,"33.0333, -118.5949",San Clemente Island: near Swat 2,1,
33.03328,-118.59486,33.0333,-118.5949,"33.0333, -118.5949",San clemente Island:,1,
33.0333,-118.5948,33.0333,-118.5948,"33.0333, -118.5948",San Clemente Island: near Swat 2,2,
33.03327,-118.59483,33.0333,-118.5948,"33.0333, -118.5948",San Clemente Island; Swat 2,1,
33.03325,-118.59221,33.0333,-118.5922,"33.0333, -118.5922","San Clemente Island. On NE side of North Head, opposite Bird Rock, on lower terrace.",1,
33.0332,-118.5966,33.0332,-118.5966,"33.0332, -118.5966","San Clemente Island: W of Northwest Harbor, ca. 100 feet from intertidal zone",1,
33.0331,-118.5929,33.0331,-118.5929,"33.0331, -118.5929",San Clemente Island: Swat 2 by frogman shelter,1,
33.033,-118.5929,33.033,-118.5929,"33.033, -118.5929",San Clemente Island; Swat 2 by frogman shelter,2,
33.0329,-118.5929,33.0329,-118.5929,"33.0329, -118.5929",San Clemente Island: Swat 2 by frogman shelter,1,
33.03243,-118.5754,33.0324,-118.5754,"33.0324, -118.5754","San Clemente Island; SWAT 2 Graduation Point, 50 m off road toward the ocean",1,
33.032,-118.595,33.032,-118.595,"33.032, -118.595","San Clemente Island: North Head, WNW of the new landing field",1,
33.032,-118.595,33.032,-118.595,"33.032, -118.595",San Clemente Island: North Head; WNW of new landing field,1,
33.0319,-118.5923,33.0319,-118.5923,"33.0319, -118.5923",San Clemente Island: W end of Northwest Harbor,1,
33.0319,-118.575,33.0319,-118.575,"33.0319, -118.575","San Clemente Island: NE of airport, SW of the bend in Beach Rd",1,
33.0312,-118.6044,33.0312,-118.6044,"33.0312, -118.6044","San Clemente Island, near the ocean at the northwest tip of the island.",1,
33.0311,-118.6034,33.0311,-118.6034,"33.0311, -118.6034",San Clemente Island; Whale Point planting,1,
33.0309,-118.5968,33.0309,-118.5968,"33.0309, -118.5968",San Clemente Island: NW side of North Head,1,
33.03032,-118.5761,33.0303,-118.5761,"33.0303, -118.5761",San Clemente Island: coastal flats at NE side of island.,1,
33.03032,-118.57503,33.0303,-118.575,"33.0303, -118.575",San Clemente Island: sandy flats at unnamed point at NE end of island,1,
33.03014,-118.60455,33.0301,-118.6046,"33.0301, -118.6046",San Clemente Island: extreme northwest portion of island; north of the main landing strip in SWAT 1; on Whale Point,2,
33.03014,-118.60455,33.0301,-118.6046,"33.0301, -118.6046","San Clemente Island: extreme NW portion of island, N of main landing strip in SWAT 1, on Whale Point",2,
33.03014,-118.60455,33.0301,-118.6046,"33.0301, -118.6046","San Clemente Island: extreme NW portion of island, N of main landing strip in SWAT 1; on Whale Point",1,
33.0301,-118.5749,33.0301,-118.5749,"33.0301, -118.5749","San Clemente Island: dunes, Northwest Harbor",1,
33.0301,-118.5749,33.0301,-118.5749,"33.0301, -118.5749",San Clemente Island: E end of runway,1,
33.0301,-118.5749,33.0301,-118.5749,"33.0301, -118.5749","San Clemente Island: low terrace, below E end of runway near Northwest Harbor",1,
33.02998,-118.58242,33.03,-118.5824,"33.03, -118.5824","San Clemente Island , San Clemente Island (Northwest Harbor)",1,
33.02998,-118.58242,33.03,-118.5824,"33.03, -118.5824","San Clemente Island Northwest Harbor; , Northwest Harbor",1,
33.0299,-118.5751,33.0299,-118.5751,"33.0299, -118.5751",San Clemente Island: near point at E end of Northwest Harbor,3,
33.0298,-118.57952,33.0298,-118.5795,"33.0298, -118.5795",San Clemente Island; Graduation Point,1,
33.0298,-118.5733,33.0298,-118.5733,"33.0298, -118.5733",San Clemente Island; At. N. end of new airfield,1,
33.0294,-118.6044,33.0294,-118.6044,"33.0294, -118.6044","San Clemente Island; on N.W. end of Island very close to high tide level, S. of Whale Pt.",1,
33.0291944,-118.604,33.0292,-118.604,"33.0292, -118.604","San Clemente Island: in SWAT 1, north of the airfield, about 50 meters west of the MOUT, about 50 meters from the surf.",1,
33.0291667,-118.5833333,33.0292,-118.5833,"33.0292, -118.5833","Sandy beach behind Northwest Harbor, San Clemente Island",3,
33.02907,-118.60444,33.0291,-118.6044,"33.0291, -118.6044",San Clemente Island: Area north of the SCI airfield at the north end of the island,1,
33.02914,-118.60431,33.0291,-118.6043,"33.0291, -118.6043","San Clemente Island: area called SWAT-1 (USN), N of airstrip",1,
33.0291,-118.6042,33.0291,-118.6042,"33.0291, -118.6042","San Clemente Island: Swat 1 lowest terrace, directly W of MOUT ca. 50 m away from surf, rd 30 m W and Rd 50m N, near 4ft tall pointed rock pile",1,
33.0291,-118.5906,33.0291,-118.5906,"33.0291, -118.5906",San Clemente Island. At W end of Northwest Harbor.,1,
33.0291,-118.5752,33.0291,-118.5752,"33.0291, -118.5752","San Clemente Island, east end of Northwest Harbor.",1,
33.0289,-118.6014,33.0289,-118.6014,"33.0289, -118.6014","San Clemente Island; Near NW end of island, W. of large antennae",1,
33.0289,-118.5909,33.0289,-118.5909,"33.0289, -118.5909",San Clemente Island: Swat 2 near roadside,1,
33.0289,-118.5909,33.0289,-118.5909,"33.0289, -118.5909",San Clemente Island; Swat 2 near roadside.,1,
33.0289,-118.5786,33.0289,-118.5786,"33.0289, -118.5786","San Clemente Island: dunes at E end of Seals Camp, E end of NW Harbor sand dunes.",1,
33.0288,-118.596,33.0288,-118.596,"33.0288, -118.596",San Clemente Island: NW tip of San Clemente Island,3,
33.0286,-118.5705,33.0286,-118.5705,"33.0286, -118.5705","San Clemente Island, steep hillside near northeast end",1,
33.0285,-118.59105,33.0285,-118.5911,"33.0285, -118.5911",San Clemente Island [N of airfield],1,
33.02833,-118.58861,33.0283,-118.5886,"33.0283, -118.5886","Northwest Harbor, San Clemente Island.",7,
33.02833,-118.58861,33.0283,-118.5886,"33.0283, -118.5886",Northwest harbor of San Clemente Island,4,
33.02833,-118.58861,33.0283,-118.5886,"33.0283, -118.5886",NorthWest Harbor of San Clemente Island.,1,
33.02808,-118.58719,33.0281,-118.5872,"33.0281, -118.5872","sandy beach behind Northwest Harbor (San Clemente Island); , behind Northwest Harbor",1,
33.028,-118.6035,33.028,-118.6035,"33.028, -118.6035","San Clemente Island: W side of Whale Point, 0.25 mi SE of Peninsula Point",1,
