record,source,Barcode,Country,State,County,island,Location,Latitude,Longitude,Collectors,trap,collection code,year,month,order,Family,acceptedFamily,acceptedGenus,acceptedName
occurrence,LACM,LACM ENT 515677,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 12,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515541,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 13,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515546,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 13,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515577,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 14,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515571,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 15,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515572,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 15,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515573,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 15,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515574,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 15,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515576,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 15,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515579,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 15,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515529,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 17,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515663,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 18,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478668,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 2,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515796,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 21,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515799,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 21,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515800,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 21,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478732,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 22,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478733,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 22,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478734,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 22,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478735,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 22,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478736,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 22,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515681,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 25,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515538,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 26,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515539,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 26,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515540,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 26,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515542,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 26,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515552,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 26,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515557,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 26,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515760,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 28,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515763,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 28,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515748,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 29,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515749,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 29,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515750,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 29,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515753,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 29,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515754,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 29,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515784,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 3,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515731,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 31,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515732,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 31,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515736,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 31,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515740,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 31,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515684,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 32,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515554,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 33,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515558,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 33,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478682,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 34,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478683,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 34,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478684,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 34,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478819,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 35,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515556,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 38,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515561,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 38,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515565,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 38,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515566,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 38,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515568,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 38,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515508,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 39,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515826,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 40,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515827,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 40,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515829,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 40,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478636,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 41,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478792,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 41,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478793,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 41,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478794,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 41,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478795,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 41,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478796,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 41,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515666,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 42,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515722,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 42,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515724,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 42,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515797,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 42,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515591,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 5,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515592,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 5,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515595,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 5,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478632,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 6,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515621,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 7,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515628,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 7,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515632,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 7,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478740,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 8,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478741,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 8,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515706,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 12,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515765,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 13,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478789,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 17,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515711,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 18,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515646,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 21,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515679,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 23,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478643,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 25,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478645,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 25,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478646,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 25,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515678,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 27,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478633,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 35,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478634,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 35,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515651,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 36,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515657,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 36,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478710,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 38,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515639,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 40,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515660,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 5,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515665,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 5,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515638,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 6,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515743,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 8,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515747,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 8,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515755,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD 8,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 478652,USA,California,Ventura,San Nicolas,San Nicolas Island W (Dunes),22.261,-119.554,D. Knapp and C. Garoutte,pitfall trap,SD14,2016,4,Diptera,Phoridae,Phoridae,,
occurrence,LACM,LACM ENT 515504,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 37,2016,4,Diptera,Sarcophagidae,Sarcophagidae,,
occurrence,LACM,LACM ENT 515505,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 37,2016,4,Diptera,Sarcophagidae,Sarcophagidae,,
occurrence,LACM,LACM ENT 478771,USA,California,Ventura,San Nicolas,"San Nicolas Island, SE corner",33.221,-119.449,D. Knapp and C. Garoutte,pitfall trap,BB 27,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 478692,USA,California,Ventura,San Nicolas,"San Nicolas Island, SE corner",33.221,-119.449,D. Knapp and C. Garoutte,pitfall trap,BB 42,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 515575,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 14,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 515578,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 15,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 515528,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 17,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 478667,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 2,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 515688,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 24,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 515752,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 29,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 478637,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 41,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 478631,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 6,2016,4,Diptera,Sciaridae,Sciaridae,,
occurrence,LACM,LACM ENT 478742,USA,California,Ventura,San Nicolas,San Nicolas Island W (Caliche),33.247,-119.544,D. Knapp and C. Garoutte,pitfall trap,CP 8,2016,4,Diptera,Sciaridae,Sciaridae,,
