source,id,month,year,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,scientific,acceptedName,common_nam,iconic_tax,taxon_id,acceptedGenus,epithet
iNaturalist,57784495,8,2020,Thu Aug 27 2020 09:55:07 GMT-0700 (PDT),8/27/20,2020-08-27 16:55:07 UTC,Pacific Time (US & Canada),1168396,hannahkistner,2020-08-27 23:32:20 UTC,2020-08-28 15:44:47 UTC,research, ,https://www.inaturalist.org/observations/57784495,https://static.inaturalist.org/photos/92201263/medium.jpg?1598571161, , , ,2,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",33.998905,-119.7152783,10,10, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,57784577,8,2020,Thu Aug 27 2020 09:55:19 GMT-0700 (PDT),8/27/20,2020-08-27 16:55:19 UTC,Pacific Time (US & Canada),1168396,hannahkistner,2020-08-27 23:33:21 UTC,2020-08-28 15:44:35 UTC,research, ,https://www.inaturalist.org/observations/57784577,https://static.inaturalist.org/photos/92201380/medium.jpg?1598571221, , , ,2,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",33.998905,-119.7152783,10,10, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,57784769,8,2020,Thu Aug 27 2020 10:09:03 GMT-0700 (PDT),8/27/20,2020-08-27 17:09:03 UTC,Pacific Time (US & Canada),1168396,hannahkistner,2020-08-27 23:35:33 UTC,2020-08-28 15:45:01 UTC,research, ,https://www.inaturalist.org/observations/57784769,https://static.inaturalist.org/photos/92201630/medium.jpg?1598571344, , , ,2,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",33.99994667,-119.71502,10,10, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5092821,2,2017,Thu Feb 09 2017 21:28:49 GMT-0800 (PST),2/9/17,2017-02-10 05:28:49 UTC,Pacific Time (US & Canada),280979,emshaph,2017-02-12 02:03:56 UTC,2018-10-28 20:50:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5092821,https://inaturalist-open-data.s3.amazonaws.com/photos/6257042/medium.jpg?1486865044, , , ,2,0,FALSE,3,Santa Catalina,"2–98 Cove Rd, Avalon, CA, US",33.46924248,-118.5329398,22,22, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,56195988,6,2020,Thu Jun 11 2020 11:10:51 GMT-0700 (PDT),6/11/20,2020-06-11 18:10:51 UTC,Pacific Time (US & Canada),400429,sweiser,2020-08-12 05:03:05 UTC,2021-02-14 05:23:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56195988,https://inaturalist-open-data.s3.amazonaws.com/photos/89537337/medium.jpg?1597208595, , , ,2,0,FALSE,3,Santa Rosa,"Channel Islands National Park, CA, US",34.00525555,-120.0916362,7,7, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,56196576,6,2020,Thu Jun 11 2020 11:20:02 GMT-0700 (PDT),6/11/20,2020-06-11 18:20:02 UTC,Pacific Time (US & Canada),400429,sweiser,2020-08-12 05:16:29 UTC,2020-08-13 21:01:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56196576,https://inaturalist-open-data.s3.amazonaws.com/photos/89537960/medium.jpg?1597209406, , , ,1,0,FALSE,3,Santa Rosa,"Channel Islands National Park, CA, US",34.00896388,-120.0916667,6,6, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,27769332,6,2019,Thu Jun 27 2019 10:56:08 GMT-0700 (PDT),6/27/19,2019-06-27 17:56:08 UTC,Pacific Time (US & Canada),150454,david99,2019-06-27 18:56:37 UTC,2019-07-01 16:41:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27769332,https://inaturalist-open-data.s3.amazonaws.com/photos/43240504/medium.jpg?1561661803, , , ,1,0,FALSE,3,Santa Cruz,"Channel Islands National Park, , CA, US",34.00735555,-119.7468867,16,16, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,26638503,6,2019,Tue Jun 04 2019 10:08:26 GMT-0700 (PDT),6/4/19,2019-06-04 17:08:26 UTC,Pacific Time (US & Canada),1576631,b_badway,2019-06-08 22:51:18 UTC,2019-06-13 21:08:52 UTC,research, ,https://www.inaturalist.org/observations/26638503,https://static.inaturalist.org/photos/41374774/medium.jpg?1560034322, , , ,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, , CA, US",33.46957833,-118.5540467,8,8, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,26405743,6,2019,Tue Jun 04 2019 10:23:16 GMT-0700 (PDT),6/4/19,2019-06-04 17:23:16 UTC,Pacific Time (US & Canada),1529544,avalon365,2019-06-04 21:05:35 UTC,2020-04-29 00:32:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26405743,https://inaturalist-open-data.s3.amazonaws.com/photos/41002862/medium.jpg?1559685912, , , ,0,0,FALSE,3,Santa Catalina,"Middle Ranch Rd, , CA, US",33.35121206,-118.4311761,477,477, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,65254633,9,2019,Tue Sep 03 2019 20:23:52 GMT-0700 (PDT),9/3/19,2019-09-04 03:23:52 UTC,Pacific Time (US & Canada),2633467,hollyjensen,2020-11-20 02:53:34 UTC,2020-12-21 02:31:08 UTC,research, ,https://www.inaturalist.org/observations/65254633,https://static.inaturalist.org/photos/104994433/medium.jpg?1605840824, , , ,3,0,FALSE,3,Santa Catalina,"USC Wrigley Marine Science Center, CA, US",33.444755,-118.4801867,0,0, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,1791843,7,2015,Wed Jul 22 2015 11:50:53 GMT-0700 (PDT),7/22/15,2015-07-22 18:50:53 UTC,Pacific Time (US & Canada),13979,robberfly,2015-07-23 04:55:40 UTC,2015-08-05 17:07:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1791843,https://inaturalist-open-data.s3.amazonaws.com/photos/2170728/medium.jpg?1437627493, , ,I saw many tadpoles before the actual frog...,2,0,FALSE,3,Santa Cruz,"Channel Islands National Park, Channel Islands National Pk, CA, US",34.007325,-119.746942,500,500, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,39884626,3,2020,Wed Mar 11 2020 21:37:39 GMT-0700 (PDT),3/11/20,2020-03-12 04:37:39 UTC,Pacific Time (US & Canada),2135101,zccas,2020-03-12 14:56:34 UTC,2020-03-12 16:24:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39884626,https://inaturalist-open-data.s3.amazonaws.com/photos/63323829/medium.jpg?1584024999, , , ,1,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",34.00995639,-119.7039988,9211,9211, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,39884363,3,2020,Wed Mar 11 2020 21:44:44 GMT-0700 (PDT),3/11/20,2020-03-12 04:44:44 UTC,Pacific Time (US & Canada),2135101,zccas,2020-03-12 14:49:40 UTC,2020-04-09 00:47:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39884363,https://inaturalist-open-data.s3.amazonaws.com/photos/63323447/medium.jpg?1584024588, , , ,1,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",34.00447471,-119.705471,7927,7927, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,39884281,3,2020,Wed Mar 11 2020 21:46:29 GMT-0700 (PDT),3/11/20,2020-03-12 04:46:29 UTC,Pacific Time (US & Canada),1080755,agvaline,2020-03-12 14:47:36 UTC,2020-03-14 02:43:24 UTC,research, ,https://www.inaturalist.org/observations/39884281,https://static.inaturalist.org/photos/63323326/medium.jpg?1584024473, , , ,2,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",33.98943783,-119.7030749,4443,4443, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
