source,order,acceptedOrder,family,acceptedFamily,genus,acceptedGenus,scientificName,acceptedName,AUTHOR,YRPUBL,PUBL,VOL,PG,PG2,Anacapa,Santa Barbara,Santa Catalina,San Clemente,Santa Cruz,San Miguel,San Nicholas,Santa Rosa,month,year,NOTES
literature,Hemiptera,Hemiptera,Gerridae,Gerridae,Gerris,Aquarius,Gerris remigis,Aquarius remigis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Largidae,Largidae,Largus,Largus,Largus californicus,Largus californicus,Booth,1990,The Southwest Naturalist,35,15,-22,,,,,x,,,,,,
literature,Hemiptera,Hemiptera,Lygaeidae,Lygaeidae,Emblethis,Emblethis,Emblethis bicarius,Emblethis vicarius,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Miridae,Miridae,Insulaphylus,Insulaphylus,Insulaphylus cruz,Insulaphylus cruz,Weirauch,2006,American Museum Novitates,3521,1,-41,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Miridae,Miridae,Insulaphylus,Insulaphylus,Insulaphylus meridianus,Insulaphylus meridianus,Weirauch,2006,American Museum Novitates,3521,1,-41,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Miridae,Miridae,Lygus,Lygus,Lygus hesperus,Lygus hesperus,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Miridae,Miridae,Maculamiris,Maculamiris,Maculamiris insulanus,Maculamiris insulanus,Weirauch,2006,American Museum Novitates,3521,1,-41,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Miridae,Miridae,Quernocoris,Quernocoris,Quernocoris caliginosus,Quernocoris caliginosus,Weirauch,2006,American Museum Novitates,3521,1,-41,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Miridae,Miridae,,,Miridae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Naucoridae?,Naucoridae?,,,Naucoridae?,,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Notonectidae,Notonectidae,Notonecta,Notonecta,Notonecta undulata,Notonecta undulata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Notonectidae,Notonectidae,Notonecta,Notonecta,Notonecta,,,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Chorizococcus,Chorizococcus,Chorizococcus abroniae,Chorizococcus abroniae,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Ferrisia,Ferrisia,Ferrisia virgata,Ferrisia virgata,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,Phenacoccus gossypii,Phenacoccus gossypii,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,Phenacoccus solani,Phenacoccus solani,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,Puto yuccae,Puto yuccae,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,Rhizoecus bicirculus,Rhizoecus bicirculus,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,Rhizoecus gracilis,Rhizoecus gracilis,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Scaptococcus,Scaptococcus,Scaptococcus,,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,Spilococcus pressus,Spilococcus pressus,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Tridiscus,Tridiscus,Tridiscus distichlii,Tridiscus distichlii,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Psyllidae,Psyllidae,,,Psyllidae,,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Reduviidae,Reduviidae,Rasahus,Rasahus,Rasahus biguttatus,Rasahus biguttatus,SNI report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Reduviidae,Reduviidae,,,Reduviidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Reduviidae,Reduviidae,,,Reduviidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Reduviidae,Reduviidae,,,Reduviidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Reduviidae,Reduviidae,,,Reduviidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Reduviidae,Reduviidae,,,Reduviidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Scutellaridae,Scutellaridae,,,Scutellaridae,,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Scutelliridae,Scutellaridae,,,Scutelliridae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Tingidae,Tingidae,,,Tingidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Miridae,Miridae,Insulaphylus,Insulaphylus,Insulaphylus meridianus,Insulaphylus meridianus,McCoshum,2012,,66,347,-350,,,x,,,,,,,,ENDEMIC
literature,Homoptera,Hemiptera,Aphididae,Aphididae,Aphis,Aphis,Aphis rumicis,Aphis rumicis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Aphididae,Aphididae,,,Aphididae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Aphididae,Aphididae,,,Aphididae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Cicadellidae,Cicadellidae,,,Cicadellidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Cixiidae,Cixiidae,,,Cixiidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Cixiidae,Cixiidae,,,Cixiidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Chorizococcus,Chorizococcus,Chorizococcus abroniae,Chorizococcus abroniae,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Discococcus,Discococcus,Discococcus simplex,Discococcus simplex,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Distichlicoccus,Distichlicoccus,Distichlicoccus salinus,Distichlicoccus salinus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Ferrisia,Ferrisia,Ferrisia virgata,Ferrisia virgata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heliococcus,Heliococcus,Heliococcus clemente,Heliococcus clemente,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Miserococcus,Miserococcus,Miserococcus arenarius,Miserococcus arenarius,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hemiptera,Hemiptera,Pseudococcidae,Pseudococcidae,Paludicoccus,Paludicoccus,Paludicoccus distichlium,Paludicoccus distichlium,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,Phenacoccus eschscholtziae,Phenacoccus eschscholtziae,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,Phenacoccus solani,Phenacoccus solani,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,Pseudococcus maritimus,Pseudococcus maritimus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,Pseudococcus obscurus,Pseudococcus viburni,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,Puto yuccae,Puto yuccae,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Radicoccus,Radicoccus,Radicoccus kelloggi,Radicoccus kelloggi,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,Rhizoecus bicirculus,Rhizoecus bicirculus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,Rhizoecus subcyperalis,Rhizoecus subcyperalis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,Spilococcus corticosus,Spilococcus corticosus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,Spilococcus keiferi,Spilococcus keiferi,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,Trionymus smithii,Trionymus smithii,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Alloxystidae,Charipidae,Alloxysta,Alloxysta,Alloxysta,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,Andrena chlorura,Andrena chlorura,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,Andrena sp.1,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,Andrena sp.2,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,Andrena submoesta,Andrena submoesta,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,Perdita,Perdita,Perdita sp.1,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,Pterosarus,Pseudopanurgus,Pterosarus californicus,Pseudopanurgus californicus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,Andrena,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,,,Andrenidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Andrenidae,Andrenidae,,,Andrenidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Anthophora,Anthophora,Anthophora urbana clementina,Anthophora urbana clementina,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Diadasia,Diadasia,Diadasia bituberculata,Diadasia bituberculata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Diadasia,Diadasia,Diadasia opuntiae,Diadasia opuntiae,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Diadasia,Diadasia,Diadasia rinconis,Diadasia rinconis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Apidae,Emphoropsis,Emphoropsis,Emphropsis sp.,,San Clemente Sierra Report,,,,,,,,,,,,,,,,doubtful taxon per GBIF - not in DL
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Melecta,Melecta,Melecta separata,Melecta separata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Melissodes,Melissodes,Melissodes scotti,Melissodes scotti,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Nomada,Nomada,Nomada formula,Nomada formula,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Synhalonia,Eucera,Synhalonia actuosa,Eucera actuosa,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Synhalonia,Eucera,Synhalonia lunata,Eucera lunata,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Synhalonia,Eucera,Synhalonia tricinctella,Eucera tricinctella,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Anthophoridae,Anthophoridae,Xeromelecta,Xeromelecta,Xeromelecta californica,Xeromelecta californica,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Anthophora,Anthophora,Anthophora edwardsii,Anthophora edwardsii,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Bombus,Bombus,Bombus vosnesenskii,Bombus vosnesenskii,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Ceratina,Ceratina,Ceratina acantha,Ceratina acantha,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Ceratina,Ceratina,Ceratina arizonensis,Ceratina arizonensis,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,Diadasia rinconis,Diadasia rinconis,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,Diadasia rinconis mimetica,Diadasia rinconis mimetica,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Eucera,Eucera,Eucera actuosa,Eucera actuosa,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Hypochrotaenia,Hypochrotaenia,Hypochrotaenia formula,Hypochrotaenia formula,San Clemente Sierra Report,,,,,,,,,,,,,,,,doubtful taxon
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Hypochrotaenia,Hypochrotaenia,Hypochrotaenia formula,Hypochrotaenia formula,SNI report,,,,,,,,,,,,,,,,doubtful taxon
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Melecta,Melecta,Melecta separata callura,Melecta separata callura,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Apidae,Apidae,Melissodes,Melissodes,Melissodes nr. lustra,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Aulacidae,Aulacidae,,,Aulacidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Braconidae,Braconidae,Deuterixys,Deuterixys,Deuterixys sp. nov.,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Braconidae,Braconidae,Rogas,Rogas,Rogas spp,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Braconidae,Braconidae,Apanteles,Apanteles,Apanteles,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Chalcididae,Chalcididae,Euchalcidia,Euchalcidia,Euchalcidia,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Chrysididae,Chrysididae,,,Chrysididae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Colletidae,Colletidae,Colletes,Colletes,Colletes,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Colletidae,Colletidae,Colletes,Colletes,Colletes,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Cynipidae,Cynipidae,Neuroterus,Neuroterus,Neuroterus saltatorius,Neuroterus saltatorius,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Diapriidae,Diapriidae,,,Diapriidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Encyrtidae,Encyrtidae,Copidosoma,Copidosoma,Copidosoma caspicum,Copidosoma caspicum,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Encyrtidae,Encyrtidae,Aphycaspis,Aphycaspis,Aphycaspis,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Encyrtidae,Encyrtidae,Ooencyrtus,Ooencyrtus,Ooencyrtus,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Encyrtidae,Encyrtidae,,,Encyrtidae,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Encyrtidae,Encyrtidae,Euryhopalus,Euryhopalus,Euryhopalus,,SNI report,,,,,,,,,,,,,,,,genus doubtful
literature,Hymenoptera,Hymenoptera,Eulophidae,Eulophidae,Zagrammosoma,Zagrammosoma,Zagrammosoma,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Eumenidae,Eumenidae,Stenodynerus,Stenodynerus,Stenodynerus,,SNI report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Evaniidae,Evaniidae,,,Evaniidae,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Aphaenogaster,Aphaenogaster,Aphaenogaster patruelis,Aphaenogaster patruelis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Camponotus,Camponotus,Camponotus bakeri,Camponotus bakeri,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Camponotus,Camponotus,Camponotus hyatti,Camponotus hyatti,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Camponotus,Camponotus,Camponotus maritimus,Camponotus maritimus,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Camponotus,Camponotus,Camponotus semitestaceus,Camponotus semitestaceus,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Crematogaster,Crematogaster,Crematogaster marioni,Crematogaster emeryana,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Dorymyrmex,Dorymyrmex,Dorymyrmex bicolor,Dorymyrmex bicolor,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Dorymyrmex,Dorymyrmex,Dorymyrmex insanus,Dorymyrmex insanus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Formica,Formica,Formica francoueri,Formica francoueri,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Formica,Formica,Formica moki,Formica moki,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Leptothorax,Leptothorax,Leptothorax sp.?,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Linepithema,Linepithema,Linepithema humile,Linepithema humile,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Linepithema,Linepithema,Linepithema humile,Linepithema humile,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Monomorium,Monomorium,Monomorium ergatogyna,Monomorium ergatogyna,Merrill,2018,Western North American Naturalist,,,,,,,x,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Monomorium,Monomorium,Monomorium ergatogyna,Monomorium ergatogyna,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Pheidole,Pheidole,Pheidole clementensis,Pheidole clementensis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Pheidole,Pheidole,Pheidole hyatti,Pheidole hyatti,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Pogonomyremex,Pogonomyrmex,Pogonomyrmex subnitidus,Pogonomyrmex subnitidus,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Pogonomyrmex,Pogonomyrmex,Pogonomyrmex subnitidus,Pogonomyrmex subnitidus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Prenolepis,Prenolepis,Prenolepis imparis,Prenolepis imparis,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Solenopsis,Solenopsis,Solenopsis molesta,Solenopsis molesta,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Solenopsis,Solenopsis,Solenopsis molesta,Solenopsis molesta,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Solenopsis,Solenopsis,Solenopsis xyloni,Solenopsis xyloni,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Solenopsis,Solenopsis,Solenopsis xyloni,Solenopsis xyloni,San Clemente Sierra Report - Survey,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Stenamma,Stenamma,Stenamma diecki,Stenamma diecki,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Stenamma,Stenamma,Stenamma snellingi,Stenamma snellingi,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Tapinoma,Tapinoma,Tapinoma sessile,Tapinoma sessile,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Tapinoma,Tapinoma,Tapinoma sessile,Tapinoma sessile,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Temnothorax,Temnothorax,Temnothorax andrei,Temnothorax andrei,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Formicidae,Formicidae,Temnothorax,Temnothorax,Temnothorax nitens,Temnothorax nitens,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Agapostamon,Agapostamon,Agapostamon femoratus,Agapostamon femoratus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Agapostemon,Agapostemon,Agapostemon texanus,Agapostemon texanus,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Halictus,Halictus,Halictus farinosus,Halictus farinosus,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Halictus,Halictus,Halictus ligatus,Halictus ligatus,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Halictus,Halictus,Halictus tripartitus,Halictus tripartitus,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,Lasioglossum avalonensis,Lasioflossum avalonense,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,Lasioglossum cf imbrex,Lasioglossum cf imbrex,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,Lasioglossum incompletum,Lasioglossum incompletum,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,Lasioglossum nevadensis,Lasioglossum nevadensis,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,Lasioglossum nigrescens,Lasioglossum nigrescens,San Clemente Sierra Report,,,,,,,,,,,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,Lasioglossum nr. Imbrx,,Naughton,2014,Monographs of the Western North American Naturalist,7,297,-305,,,,,x,,,,,,
literature,Hymenoptera,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,Lasioglossum sp.3,,San Clemente Sierra Report,,,,,,,,,,,,,,,,
