source,id,month,year,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,acceptedFamily,acceptedGenus,acceptedName,scientific,common_nam,iconic_tax,taxon_id
iNaturalist,1472529,1,2012,1/28/12 12:12,1/28/12,2012-01-28 20:12:10 UTC,Pacific Time (US & Canada),95810,kiloueka,2015-05-10 07:43:26 UTC,2019-10-02 17:44:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1472529,https://inaturalist-open-data.s3.amazonaws.com/photos/1825546/medium.JPG?1431243819, , , ,5,0,FALSE,0,Santa Catalina,Hermit Gulch,33.329516,-118.33843,195,195, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,1635832,5,2010,5/8/10 20:09,5/8/10,2010-05-09 01:09:00 UTC,Central Time (US & Canada),105431,shaunmichael,2015-06-15 18:56:25 UTC,2021-07-06 22:46:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1635832,https://static.inaturalist.org/photos/2006563/medium.jpg?1434394651, , , ,2,0,FALSE,0,Santa Catalina,Catalina Island,33.352465,-118.423154,87,87, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,1835417,8,2015,Sun Aug 02 2015 15:54:46 GMT-0700 (PDT),8/2/15,2015-08-02 22:54:46 UTC,Pacific Time (US & Canada),3494,damontighe,2015-08-05 21:02:59 UTC,2019-10-04 15:53:18 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1835417,https://inaturalist-open-data.s3.amazonaws.com/photos/2229087/medium.jpg?1438808756, , , ,2,0,FALSE,3,Santa Catalina,"Los Angeles County, US-CA, US",33.32977,-118.3543167,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,1835555,8,2015,Sat Aug 01 2015 09:32:34 GMT-0700 (PDT),8/1/15,2015-08-01 16:32:34 UTC,Pacific Time (US & Canada),3494,damontighe,2015-08-05 21:47:22 UTC,2019-10-04 15:53:15 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1835555,https://inaturalist-open-data.s3.amazonaws.com/photos/2229326/medium.JPG?1438812126, , , ,2,0,FALSE,3,Santa Catalina,"Los Angeles County, US-CA, US",33.44733833,-118.5445633,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,3646609,7,2016,Fri Jul 08 2016 11:40:03 GMT-0700 (PDT),7/8/16,2016-07-08 18:40:03 UTC,Pacific Time (US & Canada),269902,xanaofthesea,2016-07-09 02:32:31 UTC,2019-10-03 16:30:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3646609,https://inaturalist-open-data.s3.amazonaws.com/photos/4217478/medium.jpg?1544781144, , , ,2,0,FALSE,3,Santa Catalina,"2–98 Big Fishermans Cv, Avalon, CA, US",33.445075,-118.4819117,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,3803703,7,2016,2016/07/31 9:29 AM PDT,7/31/16,2016-07-31 16:29:00 UTC,Pacific Time (US & Canada),35725,yetikat,2016-08-04 19:33:20 UTC,2019-10-03 16:29:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3803703,https://inaturalist-open-data.s3.amazonaws.com/photos/4442810/medium.jpeg?1470334510, , ,OLYMPUS DIGITAL CAMERA,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.47281167,-118.5511217,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,3803729,7,2016,2016/07/30 3:22 PM PDT,7/30/16,2016-07-30 22:22:00 UTC,Pacific Time (US & Canada),35725,yetikat,2016-08-04 19:33:33 UTC,2019-10-03 16:29:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3803729,https://inaturalist-open-data.s3.amazonaws.com/photos/4442869/medium.jpeg?1470335037, , ,OLYMPUS DIGITAL CAMERA,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.41353,-118.4793,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,4512719,11,2016,Sat Nov 05 2016 11:03:59 GMT-0700 (PDT),11/5/16,2016-11-05 18:03:59 UTC,Pacific Time (US & Canada),34867,danielletran,2016-11-07 17:02:36 UTC,2019-10-03 16:18:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4512719,https://inaturalist-open-data.s3.amazonaws.com/photos/5460458/medium.jpg?1478538167, , , ,2,0,FALSE,3,Santa Catalina,"Renton Mine Rd, Avalon, CA, US",33.32556167,-118.32058,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,4512724,11,2016,Sat Nov 05 2016 11:41:04 GMT-0700 (PDT),11/5/16,2016-11-05 18:41:04 UTC,Pacific Time (US & Canada),34867,danielletran,2016-11-07 17:04:11 UTC,2019-10-03 16:18:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4512724,https://inaturalist-open-data.s3.amazonaws.com/photos/5460476/medium.jpg?1478538280, , , ,3,0,FALSE,3,Santa Catalina,"Renton Mine Rd, Avalon, CA, US",33.32556167,-118.32058,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,4512734,11,2016,Sat Nov 05 2016 13:53:25 GMT-0700 (PDT),11/5/16,2016-11-05 20:53:25 UTC,Pacific Time (US & Canada),34867,danielletran,2016-11-07 17:05:02 UTC,2019-10-03 16:18:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4512734,https://inaturalist-open-data.s3.amazonaws.com/photos/5460483/medium.jpg?1478538313, , , ,3,0,FALSE,3,Santa Catalina,"1201–1499 Avalon Canyon Rd, Avalon, CA, US",33.341045,-118.35295,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,4584471,10,2016,2016/10/27 9:42 AM PDT,10/27/16,2016-10-27 16:42:00 UTC,Pacific Time (US & Canada),282220,ericcleveland,2016-11-16 21:59:16 UTC,2019-10-02 19:23:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4584471,https://inaturalist-open-data.s3.amazonaws.com/photos/5538374/medium.jpeg?1479333500, , , ,6,0,FALSE,0,Santa Catalina,"Howland Landing, Avalon, CA, United States",33.4589713,-118.5197043,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,4959828,1,2017,Mon Jan 16 2017 13:18:32 GMT-0800 (PST),1/16/17,2017-01-16 21:18:32 UTC,Pacific Time (US & Canada),280979,emshaph,2017-01-17 05:12:25 UTC,2019-10-03 16:22:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4959828,https://inaturalist-open-data.s3.amazonaws.com/photos/6051468/medium.jpg?1484629996, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.42785393,-118.5063934,22,22, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,4964311,10,2016,Sat Oct 08 2016 14:45:47 GMT-0700 (PDT),10/8/16,2016-10-08 21:45:47 UTC,Pacific Time (US & Canada),280979,emshaph,2017-01-18 00:30:06 UTC,2019-10-03 16:22:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4964311,https://inaturalist-open-data.s3.amazonaws.com/photos/6056648/medium.jpg?1484699447, , , ,2,0,FALSE,3,Santa Catalina,"W End Rd, Avalon, CA, US",33.46847013,-118.533024,22,22, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,4982815,1,2017,2017-01-06 10:08:49 AM PST,1/6/17,2017-01-06 18:08:49 UTC,Pacific Time (US & Canada),392423,bjdion,2017-01-21 09:03:02 UTC,2019-10-02 19:23:06 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/4982815,https://inaturalist-open-data.s3.amazonaws.com/photos/6085640/medium.jpeg?1484989390, , , ,4,0,FALSE,2,Santa Catalina,"22 Middle Ranch Road Avalon, CA 90704",33.35644913,-118.4360886,0,0, ,open,FALSE,gps,gps,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5105212,2,2017,2017-02-13 6:11:15 PM PST,2/13/17,2017-02-14 02:11:15 UTC,Pacific Time (US & Canada),392423,bjdion,2017-02-14 02:12:32 UTC,2019-10-03 16:22:01 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/5105212,https://inaturalist-open-data.s3.amazonaws.com/photos/6276787/medium.jpeg?1487038358, , , ,2,0,FALSE,2,Santa Catalina,"Dry Creek Beach Trail Avalon, CA 90704",33.36788737,-118.4800658,688,688, ,open,FALSE,gps,gps,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5131314,2,2017,Sat Feb 18 2017 12:10:31 GMT-0800 (PST),2/18/17,2017-02-18 20:10:31 UTC,Pacific Time (US & Canada),280979,emshaph,2017-02-19 00:49:06 UTC,2019-10-03 16:21:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5131314,https://inaturalist-open-data.s3.amazonaws.com/photos/6314780/medium.jpg?1487465352, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.46952715,-118.5538276,22,22, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5253006,7,2014,7/7/14,7/7/14, ,Pacific Time (US & Canada),275891,psyllidhipster,2017-03-08 23:25:16 UTC,2019-10-02 19:22:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5253006,https://inaturalist-open-data.s3.amazonaws.com/photos/6498887/medium.jpg?1489008998, , , ,5,0,FALSE,0,Santa Catalina,"Avalon, CA 90704, USA",33.34583075,-118.3347511,1589,1589, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5253433,3,2017,2017/03/04 6:28 PM PST,3/4/17,2017-03-05 02:28:00 UTC,Pacific Time (US & Canada),86100,naturenate,2017-03-09 00:12:19 UTC,2020-05-05 07:35:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5253433,https://static.inaturalist.org/photos/6500269/medium.jpeg?1489017564, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, US-CA, US",33.39318915,-118.2683627,0,28984,obscured,open,TRUE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5260397,3,2017,2017/03/05 10:14 AM PST,3/5/17,2017-03-05 18:14:00 UTC,Pacific Time (US & Canada),86100,naturenate,2017-03-09 21:21:45 UTC,2019-09-23 19:12:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5260397,https://static.inaturalist.org/photos/6509900/medium.jpeg?1489094024, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.36994667,-118.3488167,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5264045,3,2017,2017/03/06 10:28 AM PST,3/6/17,2017-03-06 18:28:00 UTC,Pacific Time (US & Canada),86100,naturenate,2017-03-10 04:40:55 UTC,2019-10-03 16:17:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5264045,https://static.inaturalist.org/photos/6514969/medium.jpeg?1489119459, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.379975,-118.3977117,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5264062,3,2017,2017/03/06 11:48 AM PST,3/6/17,2017-03-06 19:48:00 UTC,Pacific Time (US & Canada),86100,naturenate,2017-03-10 04:41:00 UTC,2019-10-03 16:17:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5264062,https://static.inaturalist.org/photos/6515077/medium.jpeg?1489119790, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.35935333,-118.3649983,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5461298,3,2017,Sat Mar 25 2017 09:33:57 GMT-0700 (PDT),3/25/17,2017-03-25 16:33:57 UTC,Pacific Time (US & Canada),280979,emshaph,2017-03-26 02:55:52 UTC,2019-10-03 16:14:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5461298,https://inaturalist-open-data.s3.amazonaws.com/photos/6723877/medium.jpg?1490497079, , , ,3,1,FALSE,3,Santa Catalina,"W End Rd, Avalon, CA, US",33.47036623,-118.5399784,22,22, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5798269,4,2017,2017-04-17 1:22:39 PM PDT,4/17/17,2017-04-17 20:22:39 UTC,Pacific Time (US & Canada),392423,bjdion,2017-04-17 20:40:18 UTC,2019-10-02 19:25:32 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/5798269,https://inaturalist-open-data.s3.amazonaws.com/photos/7207911/medium.jpeg?1492463634, , , ,2,0,FALSE,2,Santa Catalina,"Avalon, CA 90704",33.39930604,-118.4106267,19,19, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5852022,4,2017,Tue Apr 18 2017 14:49:03 GMT-0700 (PDT),4/18/17,2017-04-18 21:49:03 UTC,Pacific Time (US & Canada),77126,lchilton,2017-04-19 13:41:49 UTC,2019-10-02 19:19:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5852022,https://inaturalist-open-data.s3.amazonaws.com/photos/7284081/medium.jpg?1492609318, , , ,2,0,FALSE,3,Santa Catalina,"2–98 Big Fishermans Cv, Avalon, CA, US",33.444825,-118.4825833,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,5884303,4,2017,Mon Apr 17 2017 16:37:30 GMT-0700 (PDT),4/17/17,2017-04-17 23:37:30 UTC,Pacific Time (US & Canada),280979,emshaph,2017-04-21 04:42:49 UTC,2019-10-02 19:18:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5884303,https://inaturalist-open-data.s3.amazonaws.com/photos/7333547/medium.jpg?1492749805, , , ,2,0,FALSE,3,Santa Catalina,"W End Rd, Avalon, CA, US",33.45240377,-118.5070213,22,22, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,6208619,5,2017,2017-05-09 2:43:22 PM PDT,5/9/17,2017-05-09 21:43:22 UTC,Pacific Time (US & Canada),392423,bjdion,2017-05-14 18:29:37 UTC,2019-10-02 19:05:43 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/6208619,https://inaturalist-open-data.s3.amazonaws.com/photos/7797124/medium.jpeg?1494786586, , , ,2,0,FALSE,2,Santa Catalina,"Unnamed Road Avalon, CA 90704",33.47310886,-118.5492919,65,65, ,open,FALSE,gps,gps,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,6815389,6,2017,2017-06-21 10:44:42 AM PDT,6/21/17,2017-06-21 17:44:42 UTC,Pacific Time (US & Canada),304117,magvero,2017-06-27 00:45:27 UTC,2019-10-02 18:36:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6815389,https://inaturalist-open-data.s3.amazonaws.com/photos/8673825/medium.jpeg?1498524332, , , ,2,0,FALSE,2,Santa Catalina,"Avalon, CA 90704",33.4448336,-118.4820852,21,21, ,open,FALSE,gps,gps,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,6985771,5,2017,Thu May 04 2017 11:00:46 GMT-0700 (PDT),5/4/17,2017-05-04 18:00:46 UTC,Pacific Time (US & Canada),81668,monicatydlaska,2017-07-09 21:33:47 UTC,2019-10-02 18:35:09 UTC,research, ,https://www.inaturalist.org/observations/6985771,https://static.inaturalist.org/photos/8942731/medium.jpg?1499636042, , , ,2,0,FALSE,3,Santa Catalina,"Middle Ranch Rd, Avalon, CA, US",33.35576667,-118.4370717,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,7291010,7,2017,2017/07/29 10:30 AM PDT,7/29/17,2017-07-29 17:30:00 UTC,Pacific Time (US & Canada),143037,drjenny,2017-07-31 05:43:46 UTC,2020-08-02 15:56:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7291010,https://inaturalist-open-data.s3.amazonaws.com/photos/9431404/medium.jpeg?1501478887, , ,lizard at the base of a dandelion,3,1,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.429065,-118.505525,0,0, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,7535742,8,2017,Thu Aug 17 2017 15:36:15 GMT-0700 (PDT),8/17/17,2017-08-17 22:36:15 UTC,Pacific Time (US & Canada),159673,seavivs,2017-08-17 22:53:07 UTC,2019-10-02 18:11:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7535742,https://inaturalist-open-data.s3.amazonaws.com/photos/9830120/medium.jpg?1503010395, , , ,2,0,FALSE,3,Santa Catalina,"2–98 Big Fishermans Cv, Avalon, CA, US",33.44481612,-118.4820756,22,22, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,7788818,9,2017,2017-09-02 5:47:31 PM PDT,9/2/17,2017-09-03 00:47:31 UTC,Pacific Time (US & Canada),392423,bjdion,2017-09-05 01:56:37 UTC,2019-10-02 17:40:31 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/7788818,https://inaturalist-open-data.s3.amazonaws.com/photos/10238194/medium.jpeg?1504576601, , , ,4,0,FALSE,2,Santa Catalina,"Unnamed Road, Avalon, CA 90704, USA",33.42722348,-118.5062958,65,65, ,open,FALSE,gps,gps,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,8335441,10,2017,Mon Oct 09 2017 12:46:56 GMT-0700 (PDT),10/9/17,2017-10-09 19:46:56 UTC,Pacific Time (US & Canada),626351,gioscapes,2017-10-10 02:26:33 UTC,2019-09-27 19:33:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8335441,https://inaturalist-open-data.s3.amazonaws.com/photos/11076120/medium.jpg?1507602398, , , ,4,0,FALSE,3,Santa Catalina,"1400 Avalon Canyon Rd, Avalon, CA, US",33.32571209,-118.3410937,20,20, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,8405684,10,2017,2017-10-14 3:47:32 PM PDT,10/14/17,2017-10-14 22:47:32 UTC,Pacific Time (US & Canada),392423,bjdion,2017-10-14 23:02:32 UTC,2020-11-07 15:51:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8405684,https://inaturalist-open-data.s3.amazonaws.com/photos/11185089/medium.jpeg?1508022156, , ,Baby rattlesnake eating a western side blotched lizard,12,0,FALSE,2,Santa Catalina,"Little Fishermans Cove, Avalon, CA 90704, USA",33.44219239,-118.4906666,65,65, ,open,FALSE,gps,gps,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,8415545,10,2017,Sun Oct 15 2017 11:42:42 GMT-0700 (PDT),10/15/17,2017-10-15 18:42:42 UTC,Pacific Time (US & Canada),657865,jadenvc,2017-10-15 18:43:49 UTC,2019-10-02 17:36:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8415545,https://inaturalist-open-data.s3.amazonaws.com/photos/11202218/medium.jpg?1508093035, , ,Eating an Orange-Tipped butterfly,3,0,FALSE,3,Santa Catalina,"Empire Landing Rd, Avalon, CA, US",33.42767017,-118.4615301,109,109, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,10424765,3,2018,2018/03/24 11:30 AM PDT,3/24/18,2018-03-24 18:30:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-26 01:53:04 UTC,2019-09-27 19:15:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10424765,https://inaturalist-open-data.s3.amazonaws.com/photos/14482154/medium.jpeg?1522028233, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.38384628,-118.4737845,284,284, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,10424766,3,2018,2018/03/24 11:42 AM PDT,3/24/18,2018-03-24 18:42:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-26 01:53:04 UTC,2019-09-27 19:15:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10424766,https://inaturalist-open-data.s3.amazonaws.com/photos/14482178/medium.jpeg?1522028266, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.38384628,-118.4737845,284,284, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,10424784,3,2018,2018/03/24 12:04 PM PDT,3/24/18,2018-03-24 19:04:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-26 01:53:17 UTC,2019-09-27 19:15:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10424784,https://inaturalist-open-data.s3.amazonaws.com/photos/14482583/medium.jpeg?1522028905, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.38384628,-118.4737845,284,284, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,10424785,3,2018,2018/03/24 12:05 PM PDT,3/24/18,2018-03-24 19:05:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-26 01:53:17 UTC,2019-09-27 19:15:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10424785,https://inaturalist-open-data.s3.amazonaws.com/photos/14482709/medium.jpeg?1522029073, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.38384628,-118.4737845,284,284, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,10424786,3,2018,2018/03/24 12:06 PM PDT,3/24/18,2018-03-24 19:06:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-26 01:53:18 UTC,2019-09-27 19:15:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10424786,https://inaturalist-open-data.s3.amazonaws.com/photos/14482741/medium.jpeg?1522029099, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.38384628,-118.4737845,284,284, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,12178519,5,2018,2018-05-05 1:06:53 PM MST,5/5/18,2018-05-05 19:06:53 UTC,Mountain Time (US & Canada),392423,bjdion,2018-05-05 23:52:41 UTC,2019-09-27 18:05:43 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/12178519,https://inaturalist-open-data.s3.amazonaws.com/photos/17486271/medium.jpg?1525564365, , , ,2,0,FALSE,2,Santa Catalina,"200 Middle Ranch Rd, Avalon, CA 90704, USA",33.3547456,-118.4444819,33,33, ,open,FALSE,gps,gps,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
iNaturalist,12724438,3,2015,2015/03/24 2:35 PM EDT,3/24/15,2015-03-24 18:35:00 UTC,Eastern Time (US & Canada),975206,micahfreedman,2018-05-22 23:20:51 UTC,2019-09-30 16:12:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12724438,https://inaturalist-open-data.s3.amazonaws.com/photos/18428252/medium.jpeg?1527030866, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.43946948,-118.4959612,1000,1000, ,open,FALSE, , ,Western Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
