"","source","month","year","island","class","order","acceptedFamily","acceptedGenus","acceptedName","scientificName","latitude","longitude","phylum"
"965","iNaturalist",7,2019,"Santa Catalina","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia minima","Catalinia minima",33.37000333,-118.3488,"Arthropoda"
"966","iNaturalist",7,2019,"Santa Catalina","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia minima","Catalinia minima",33.36998,-118.34877,"Arthropoda"
"967","iNaturalist",7,2019,"Santa Catalina","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia minima","Catalinia minima",33.36992,-118.3488,"Arthropoda"
"968","iNaturalist",7,2019,"Santa Catalina","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia minima","Catalinia minima",33.36965333,-118.3486467,"Arthropoda"
"969","iNaturalist",7,2010,"Santa Catalina","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia minima","Catalinia minima",33.443935,-118.481562,"Arthropoda"
"970","iNaturalist",5,2015,"Santa Catalina","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia minima","Catalinia minima",33.46804012,-118.5312889,"Arthropoda"
"971","iNaturalist",8,2014,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.019066,-119.684355,"Arthropoda"
"972","iNaturalist",8,2014,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.019163,-119.6845,"Arthropoda"
"973","iNaturalist",9,2018,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.01851667,-119.68363,"Arthropoda"
"974","iNaturalist",3,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.02261383,-119.5426717,"Arthropoda"
"975","iNaturalist",3,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.02276667,-119.542755,"Arthropoda"
"976","iNaturalist",9,2018,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04884831,-119.5583975,"Arthropoda"
"977","iNaturalist",6,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.99668833,-119.7286217,"Arthropoda"
"978","iNaturalist",8,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04849564,-119.5645824,"Arthropoda"
"979","iNaturalist",3,2020,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.029445,-119.7840904,"Arthropoda"
"980","iNaturalist",4,2020,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.00385574,-119.7104968,"Arthropoda"
"981","iNaturalist",5,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04884694,-119.5573886,"Arthropoda"
"982","iNaturalist",12,2020,"Anacapa","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.01593743,-119.3639004,"Arthropoda"
"983","iNaturalist",5,2021,"Anacapa","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.01549905,-119.3630142,"Arthropoda"
"984","iNaturalist",7,2015,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.99736167,-119.73082,"Arthropoda"
"985","iNaturalist",7,2016,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04674167,-119.5679633,"Arthropoda"
"986","iNaturalist",7,2016,"Santa Rosa","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.94437651,-120.1170843,"Arthropoda"
"987","iNaturalist",7,2016,"Santa Rosa","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.94457462,-120.117297,"Arthropoda"
"988","iNaturalist",7,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04888611,-119.56205,"Arthropoda"
"989","iNaturalist",7,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04968889,-119.5632167,"Arthropoda"
"990","iNaturalist",7,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04930833,-119.5632333,"Arthropoda"
"991","iNaturalist",3,2018,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.9924736,-119.702034,"Arthropoda"
"992","iNaturalist",4,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04802391,-119.5687734,"Arthropoda"
"993","iNaturalist",3,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04632778,-119.557475,"Arthropoda"
"994","iNaturalist",5,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04171998,-119.5596151,"Arthropoda"
"995","iNaturalist",5,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.0226112,-119.8717833,"Arthropoda"
"996","iNaturalist",5,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.06269333,-119.917025,"Arthropoda"
"997","iNaturalist",6,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04802102,-119.5604474,"Arthropoda"
"998","iNaturalist",6,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.0480395,-119.5605295,"Arthropoda"
"999","iNaturalist",6,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04806135,-119.5612729,"Arthropoda"
"1000","iNaturalist",4,2018,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.03149833,-119.7963517,"Arthropoda"
"1001","iNaturalist",5,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.05402873,-119.9021499,"Arthropoda"
"1002","iNaturalist",8,2020,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.01070147,-119.6666851,"Arthropoda"
"1003","iNaturalist",4,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.00377167,-119.7595833,"Arthropoda"
"1004","iNaturalist",3,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.03894722,-119.5969611,"Arthropoda"
"1005","iNaturalist",3,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.03320556,-119.5696861,"Arthropoda"
"1006","iNaturalist",2,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.99659103,-119.7286446,"Arthropoda"
"1007","iNaturalist",2,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.99659103,-119.7286446,"Arthropoda"
"1008","iNaturalist",NA,NA,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.997027,-119.726595,"Arthropoda"
"1009","iNaturalist",2,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.01044006,-119.8064416,"Arthropoda"
"1010","iNaturalist",5,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.02165555,-119.8704877,"Arthropoda"
"1011","iNaturalist",7,2015,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.99694833,-119.728855,"Arthropoda"
"1012","iNaturalist",11,2015,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.01314722,-119.7602167,"Arthropoda"
"1013","iNaturalist",9,2019,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",33.99733986,-119.6712412,"Arthropoda"
"1014","iNaturalist",2,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.01469444,-119.8114472,"Arthropoda"
"1015","iNaturalist",2,2021,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.02067489,-119.6895835,"Arthropoda"
"1016","iNaturalist",12,2017,"Santa Cruz","Arachnida","Scorpiones","Vaejovidae","Catalinia","Catalinia thompsoni","Catalinia thompsoni",34.04856589,-119.5641339,"Arthropoda"
"1017","iNaturalist",8,2017,"San Miguel","Arachnida","Araneae","Zodariidae","Lutica",NA,"Lutica",34.03155833,-120.4387972,"Arthropoda"
"1018","iNaturalist",4,2017,"San Nicolas","Arachnida","Araneae","Zodariidae","Lutica","Lutica nicolasia","Lutica nicolasia",33.33209397,-119.443142,"Arthropoda"
"1019","iNaturalist",4,2017,"San Nicolas","Arachnida","Araneae","Zodariidae","Lutica","Lutica nicolasia","Lutica nicolasia",33.27670236,-119.5011849,"Arthropoda"
"1020","iNaturalist",4,2017,NA,"Arachnida","Araneae","Zodariidae","Lutica","Lutica nicolasia","Lutica nicolasia",33.36650074,-119.4277237,"Arthropoda"
"1021","iNaturalist",6,2019,"San Nicolas","Arachnida","Araneae","Zodariidae","Lutica","Lutica nicolasia","Lutica nicolasia",33.2608,-119.5536,"Arthropoda"
"1022","iNaturalist",6,2019,"San Nicolas","Arachnida","Araneae","Zodariidae","Lutica","Lutica nicolasia","Lutica nicolasia",33.26112511,-119.554681,"Arthropoda"
"1023","iNaturalist",10,2017,"Santa Catalina","Arachnida","Araneae","Zoropsidae",NA,NA,"Zoropsidae",33.35647461,-118.4360598,"Arthropoda"
"1024","iNaturalist",8,2018,"Santa Catalina","Arachnida","Araneae","Zoropsidae",NA,NA,"Zoropsidae",33.387886,-118.41631,"Arthropoda"
"1025","iNaturalist",2,2020,"San Clemente","Arachnida",NA,NA,NA,NA,"Agelenoidea",32.89620648,-118.5240006,"Arthropoda"
"1026","iNaturalist",6,2018,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.44054269,-118.4931949,"Arthropoda"
"1027","iNaturalist",9,2017,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.3299348,-118.3372243,"Arthropoda"
"1028","iNaturalist",1,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.32636657,-118.3399167,"Arthropoda"
"1029","iNaturalist",4,2017,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.44516537,-118.4815965,"Arthropoda"
"1030","iNaturalist",2,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.35643768,-118.4360046,"Arthropoda"
"1031","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.33006862,-118.3371202,"Arthropoda"
"1032","iNaturalist",NA,NA,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.34583075,-118.3347511,"Arthropoda"
"1033","iNaturalist",4,2021,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.33797626,-118.3152501,"Arthropoda"
"1034","iNaturalist",7,2015,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.3847387,-118.4752862,"Arthropoda"
"1035","iNaturalist",8,2018,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",34.04822217,-119.5598367,"Arthropoda"
"1036","iNaturalist",6,2019,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",34.02286108,-119.6922747,"Arthropoda"
"1037","iNaturalist",6,2019,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",33.99684472,-119.7262167,"Arthropoda"
"1038","iNaturalist",9,2020,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",34.0185305,-119.6835717,"Arthropoda"
"1039","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8779,-118.4353,"Arthropoda"
"1040","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8779,-118.4353,"Arthropoda"
"1041","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8779,-118.4353,"Arthropoda"
"1042","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8775,-118.4349,"Arthropoda"
"1043","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8775,-118.4349,"Arthropoda"
"1044","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8775,-118.4349,"Arthropoda"
"1045","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8775,-118.4349,"Arthropoda"
"1046","iNaturalist",1,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87791732,-118.4628511,"Arthropoda"
"1047","iNaturalist",1,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8791785,-118.4617454,"Arthropoda"
"1048","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9824776,-118.569273,"Arthropoda"
"1049","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.82555556,-118.3597222,"Arthropoda"
"1050","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87782116,-118.4354395,"Arthropoda"
"1051","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87243903,-118.4359614,"Arthropoda"
"1052","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87243903,-118.4359614,"Arthropoda"
"1053","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87004667,-118.49507,"Arthropoda"
"1054","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.86812,-118.4900917,"Arthropoda"
"1055","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87795639,-118.4350815,"Arthropoda"
"1056","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87871515,-118.4347167,"Arthropoda"
"1057","iNaturalist",1,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.99536167,-118.55695,"Arthropoda"
"1058","iNaturalist",2,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8419289,-118.4423474,"Arthropoda"
"1059","iNaturalist",2,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.84184408,-118.4424824,"Arthropoda"
"1060","iNaturalist",2,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.84184408,-118.4424824,"Arthropoda"
"1061","iNaturalist",2,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.84076849,-118.4428599,"Arthropoda"
"1062","iNaturalist",2,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.89640797,-118.52371,"Arthropoda"
"1063","iNaturalist",4,2021,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.918135,-118.4867867,"Arthropoda"
"1064","iNaturalist",3,2018,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.38384628,-118.4737845,"Arthropoda"
"1065","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.38531,-118.40623,"Arthropoda"
"1066","iNaturalist",9,2017,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",33.00253503,-118.5578514,"Arthropoda"
"1067","iNaturalist",7,2018,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.3564093,-118.4359565,"Arthropoda"
"1068","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.32915676,-118.3348281,"Arthropoda"
"1069","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.32907767,-118.3369449,"Arthropoda"
"1070","iNaturalist",4,2021,NA,"Arachnida","Araneae",NA,NA,NA,"Araneae",33.56797029,-118.4496379,"Arthropoda"
"1071","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.98201167,-118.5695567,"Arthropoda"
"1072","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.917635,-118.4873583,"Arthropoda"
"1073","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.85595333,-118.4151833,"Arthropoda"
"1074","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.86911333,-118.49491,"Arthropoda"
"1075","iNaturalist",1,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.995585,-118.5568183,"Arthropoda"
"1076","iNaturalist",2,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.86888889,-118.4327778,"Arthropoda"
"1077","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.39892833,-118.4090783,"Arthropoda"
"1078","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.862502,-118.409207,"Arthropoda"
"1079","iNaturalist",6,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.87858667,-118.4926383,"Arthropoda"
"1080","iNaturalist",7,2020,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.996205,-118.5521617,"Arthropoda"
"1081","iNaturalist",4,2021,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.99608667,-118.55233,"Arthropoda"
"1082","iNaturalist",3,2019,"Santa Barbara","Arachnida","Araneae",NA,NA,NA,"Araneae",33.47751111,-119.0371639,"Arthropoda"
"1083","iNaturalist",4,2018,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",33.99716531,-119.7257692,"Arthropoda"
"1084","iNaturalist",2,2021,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",33.99662258,-119.7286419,"Arthropoda"
"1085","iNaturalist",7,2016,"Santa Rosa","Arachnida","Araneae",NA,NA,NA,"Araneae",33.98243472,-120.0137425,"Arthropoda"
"1086","iNaturalist",7,2016,"Santa Rosa","Arachnida","Araneae",NA,NA,NA,"Araneae",33.98248629,-120.0188868,"Arthropoda"
"1087","iNaturalist",5,2019,"Santa Rosa","Arachnida","Araneae",NA,NA,NA,"Araneae",34.02304167,-120.0708633,"Arthropoda"
"1088","iNaturalist",5,2019,"Santa Rosa","Arachnida","Araneae",NA,NA,NA,"Araneae",34.00791926,-120.0486022,"Arthropoda"
"1089","iNaturalist",3,2019,"Santa Barbara","Arachnida","Araneae",NA,NA,NA,"Araneae",33.47836389,-119.0349889,"Arthropoda"
"1090","iNaturalist",5,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.42907167,-118.5049133,"Arthropoda"
"1091","iNaturalist",8,2017,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneae",33.32917037,-118.3401421,"Arthropoda"
"1092","iNaturalist",7,2015,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",33.99791,-119.7320633,"Arthropoda"
"1093","iNaturalist",12,2017,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneae",34.04837477,-119.5614195,"Arthropoda"
"1094","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9828,-118.5702,"Arthropoda"
"1095","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9828,-118.5702,"Arthropoda"
"1096","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9826,-118.5702,"Arthropoda"
"1097","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9184,-118.4897,"Arthropoda"
"1098","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9184,-118.4897,"Arthropoda"
"1099","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9184,-118.4897,"Arthropoda"
"1100","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9184,-118.4897,"Arthropoda"
"1101","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.9184,-118.4897,"Arthropoda"
"1102","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneae",32.8672,-118.491,"Arthropoda"
"1103","iNaturalist",4,2021,"Santa Catalina","Arachnida",NA,NA,NA,NA,"Araneoidea",33.34978378,-118.3331688,"Arthropoda"
"1104","iNaturalist",2,2019,"San Nicolas","Arachnida",NA,NA,NA,NA,"Araneoidea",33.24196359,-119.4145833,"Arthropoda"
"1105","iNaturalist",NA,NA,"San Clemente","Arachnida",NA,NA,NA,NA,"Araneoidea",32.8775,-118.4349,"Arthropoda"
"1106","iNaturalist",3,2019,"San Clemente","Arachnida",NA,NA,NA,NA,"Araneoidea",32.86810167,-118.4894017,"Arthropoda"
"1107","iNaturalist",5,2019,"Santa Catalina","Arachnida",NA,NA,NA,NA,"Araneoidea",33.37113555,-118.4805116,"Arthropoda"
"1108","iNaturalist",6,2019,"San Nicolas","Arachnida",NA,NA,NA,NA,"Araneoidea",33.2604866,-119.5525665,"Arthropoda"
"1109","iNaturalist",3,2019,"Santa Barbara","Arachnida",NA,NA,NA,NA,"Araneoidea",33.47906944,-119.030075,"Arthropoda"
"1110","iNaturalist",3,2019,"Santa Cruz","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",33.99919319,-119.734291,"Arthropoda"
"1111","iNaturalist",8,2020,"Anacapa","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",34.01586112,-119.3632667,"Arthropoda"
"1112","iNaturalist",11,2020,"Anacapa","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",34.01545,-119.36325,"Arthropoda"
"1113","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8022,-118.4251,"Arthropoda"
"1114","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8022,-118.4251,"Arthropoda"
"1115","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8022,-118.4251,"Arthropoda"
"1116","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8022,-118.4251,"Arthropoda"
"1117","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1118","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1119","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1120","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1121","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1122","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1123","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1124","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1125","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1126","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1127","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1128","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8779,-118.4353,"Arthropoda"
"1129","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8775,-118.4349,"Arthropoda"
"1130","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8775,-118.4349,"Arthropoda"
"1131","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8775,-118.4349,"Arthropoda"
"1132","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8775,-118.4349,"Arthropoda"
"1133","iNaturalist",3,2017,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",33.36788167,-118.3846783,"Arthropoda"
"1134","iNaturalist",7,2019,"Santa Catalina","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",33.32987823,-118.337172,"Arthropoda"
"1135","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.88749667,-118.4851583,"Arthropoda"
"1136","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.87678889,-118.4348667,"Arthropoda"
"1137","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8692,-118.4944,"Arthropoda"
"1138","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8692,-118.4944,"Arthropoda"
"1139","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8256,-118.3593,"Arthropoda"
"1140","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae",NA,NA,NA,"Araneomorphae",32.8257,-118.3601,"Arthropoda"
