"","source","month","year","island","order","acceptedFamily","acceptedGenus","acceptedName","scientificName","latitude","longitude","phylum","class"
"14656","LACM",11,1939,"San Nicolas","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14657","LACM",4,1940,"San Nicolas","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14658","LACM",4,1940,"San Nicolas","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14659","LACM",4,1940,"San Nicolas","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14660","LACM",4,1940,"San Nicolas","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14661","LACM",4,1940,"San Nicolas","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14662","LACM",8,1940,"Anacapa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14663","LACM",8,1940,"Anacapa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14664","LACM",8,1940,"Anacapa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14665","LACM",8,1940,"Anacapa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14666","LACM",8,1940,"Anacapa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14667","LACM",8,1940,"Anacapa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14668","LACM",8,1940,"Anacapa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14669","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14670","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14671","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14672","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14673","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14674","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14675","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14676","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14677","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14678","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14679","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14680","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14681","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14682","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14683","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14684","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14685","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14686","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14687","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14688","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14689","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14690","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14691","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14692","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14693","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14694","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14695","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14696","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14697","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14698","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14699","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14700","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14701","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14702","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14703","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14704","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14705","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14706","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14707","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14708","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14709","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14710","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14711","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14712","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14713","LACM",4,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14714","LACM",11,1941,"Santa Rosa","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14715","LACM",11,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14716","LACM",11,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14717","LACM",11,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14718","LACM",12,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14719","LACM",12,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14720","LACM",12,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14721","LACM",12,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14722","LACM",12,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14723","LACM",12,1939,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14724","LACM",2,1941,"San Clemente","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14725","LACM",3,1941,"Santa Cruz","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14726","LACM",6,1985,"Santa Catalina","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14727","LACM",6,1985,"Santa Catalina","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14728","LACM",7,1939,"San Nicolas","Coleoptera","Histeridae",NA,NA,NA,NA,NA,"Arthropoda","Insecta"
"14729","LACM",6,1979,"Santa Cruz","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14730","LACM",6,1979,"Santa Cruz","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14731","LACM",6,1979,"Santa Cruz","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14732","LACM",6,1979,"Santa Cruz","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14733","LACM",8,1980,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14734","LACM",6,1979,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14735","LACM",5,1981,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14736","LACM",5,1981,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14737","LACM",3,1941,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14738","LACM",3,1941,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus nigrita","Nicrophorus nigrita",NA,NA,"Arthropoda","Insecta"
"14739","LACM",12,1939,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus guttula","Nicrophorus guttlua",NA,NA,"Arthropoda","Insecta"
"14740","LACM",12,1939,"Santa Catalina","Coleoptera","Silphidae","Nicrophorus","Nicrophorus guttula","Nicrophorus guttlua",NA,NA,"Arthropoda","Insecta"
"14741","LACM",11,1939,"San Clemente","Coleoptera","Silphidae","Nicrophorus","Nicrophorus guttula","Nicrophorus guttlua",NA,NA,"Arthropoda","Insecta"
"14742","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14743","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14744","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14745","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14746","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14747","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14748","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14749","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14750","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14751","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14752","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14753","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14754","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14755","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14756","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14757","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14758","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14759","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14760","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14761","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14762","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14763","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14764","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14765","LACM",4,1941,"Santa Rosa","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14766","LACM",8,1939,"Santa Cruz","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14767","LACM",8,1939,"Santa Cruz","Coleoptera","Silphidae","Heterosilpha","Heterosilpha ramosa","Heterosilpha ramosa",NA,NA,"Arthropoda","Insecta"
"14768","LACM",3,1941,"Santa Catalina","Coleoptera","Lampyridae","Pterotus","Pterotus obscuripennis","Pterotus obscuripennis",NA,NA,"Arthropoda","Insecta"
"14769","LACM",3,1941,"Santa Rosa","Coleoptera","Lampyridae","Pyropyga","Pyropyga nigricans","Pyropyga nigricans",NA,NA,"Arthropoda","Insecta"
"14770","LACM",4,1941,"Santa Rosa","Coleoptera","Lampyridae","Pyropyga","Pyropyga nigricans","Pyropyga nigricans",NA,NA,"Arthropoda","Insecta"
"14771","LACM",3,1941,"Santa Catalina","Coleoptera","Phengodidae","Zarhipis",NA,"Zarhipis",NA,NA,"Arthropoda","Insecta"
"14772","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14773","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14774","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14775","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14776","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14777","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14778","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14779","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14780","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14781","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14782","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14783","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14784","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14785","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14786","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14787","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14788","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14789","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14790","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14791","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14792","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14793","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14794","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14795","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14796","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14797","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14798","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14799","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14800","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14801","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14802","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14803","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14804","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14805","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14806","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14807","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14808","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14809","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14810","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14811","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14812","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14813","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14814","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14815","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14816","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14817","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14818","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14819","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14820","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14821","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14822","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14823","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14824","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14825","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14826","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14827","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14828","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14829","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14830","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14831","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
"14832","LACM",8,1939,"Santa Rosa","Coleoptera","Chrysomelidae","Acanthoscelides","Acanthoscelides napensis","Acanthoscelides napensis",NA,NA,"Arthropoda","Insecta"
