"","record","source","place_guess","ArcMap_Name","latitude","longitude","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","species_guess","scientificName","common_name","iconic_taxon_name","taxon_id","taxon_order_name","taxon_genus_name","taxon_species_name","taxon_subspecies_name","id","observed_o","n_string","X26","observed_on","month","year","time_obser","ved_at","X32","time_zone","user_login","created_at","updated_at","quality_grade","license","url","image_url","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","OID_","acceptedName","acceptedFamily","acceptedGenus"
"530","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.0318101,-119.5661436,15061,15061,,,FALSE,,,"Mediterranean red bug","Scantius aegyptius","Mediterranean red bug","Insecta",209594,"Hemiptera","Scantius","Scantius aegyptius",,73916549,"Tue Apr 13","2021 12:27:32 GMT-0700","(PDT)","4/13/2021 0:00",4,2021,"4/13/2021",19:27:32,"UTC","Pacific Time (US & Canada)","tularosatabulator","2021-04-14 05:02:23 UTC","2021-06-14 13:41:24 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/73916549","https://inaturalist-open-data.s3.amazonaws.com/photos/120745980/medium.jpg?1618376550",1,0,FALSE,3,0,,,
"531","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.03712157,-119.5609327,4839,4839,,,FALSE,,,,"Hemiptera","True Bugs, Hoppers, Aphids, and allies","Insecta",47744,"Hemiptera",,,,73917379,"Tue Apr 13","2021 11:40:27 GMT-0700","(PDT)","4/13/2021 0:00",4,2021,"4/13/2021",18:40:27,"UTC","Pacific Time (US & Canada)","tularosatabulator","2021-04-14 05:21:19 UTC","2021-04-14 05:22:34 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/73917379","https://inaturalist-open-data.s3.amazonaws.com/photos/120747111/medium.jpg?1618377686",0,0,FALSE,3,0,,,
"532","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.04267063,-119.5661025,13590,13590,,,FALSE,,,"Mediterranean red bug","Scantius aegyptius","Mediterranean red bug","Insecta",209594,"Hemiptera","Scantius","Scantius aegyptius",,73984181,"Sun Apr 11","2021 14:39:16 GMT-0700","(PDT)","4/11/2021 0:00",4,2021,"4/11/2021",21:39:16,"UTC","Pacific Time (US & Canada)","tularosatabulator","2021-04-14 21:46:35 UTC","2021-06-14 13:40:52 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/73984181","https://inaturalist-open-data.s3.amazonaws.com/photos/120863037/medium.jpg?1618436843",1,0,FALSE,3,0,,,
"533","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.04186806,-119.5682739,8544,8544,,,FALSE,,,,"Hemiptera","True Bugs, Hoppers, Aphids, and allies","Insecta",47744,"Hemiptera",,,,73994429,"Sun Apr 11","2021 14:22:07 GMT-0700","(PDT)","4/11/2021 0:00",4,2021,"4/11/2021",21:22:07,"UTC","Pacific Time (US & Canada)","tularosatabulator","2021-04-14 23:33:29 UTC","2021-04-14 23:34:00 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/73994429","https://inaturalist-open-data.s3.amazonaws.com/photos/120880529/medium.jpg?1618443237",0,0,FALSE,3,0,,,
"534","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.04271139,-119.5676189,4330,4330,,,FALSE,,,,"Hemiptera","True Bugs, Hoppers, Aphids, and allies","Insecta",47744,"Hemiptera",,,,74057937,"Sun Apr 11","2021 13:02:22 GMT-0700","(PDT)","4/11/2021 0:00",4,2021,"4/11/2021",20:02:22,"UTC","Pacific Time (US & Canada)","tularosatabulator","2021-04-15 17:16:05 UTC","2021-04-15 17:16:28 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/74057937","https://inaturalist-open-data.s3.amazonaws.com/photos/120994194/medium.jpg?1618506968",0,0,FALSE,3,0,,,
"535","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.03698758,-119.559928,13189,13189,,,FALSE,,,"Mediterranean red bug","Scantius aegyptius","Mediterranean red bug","Insecta",209594,"Hemiptera","Scantius","Scantius aegyptius",,74059871,"Sun Apr 11","2021 12:15:35 GMT-0700","(PDT)","4/11/2021 0:00",4,2021,"4/11/2021",19:15:35,"UTC","Pacific Time (US & Canada)","tularosatabulator","2021-04-15 17:38:06 UTC","2021-06-14 13:40:32 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/74059871","https://inaturalist-open-data.s3.amazonaws.com/photos/120997499/medium.jpg?1618508290",1,0,FALSE,3,0,,,
"536","occurrence","iNaturalist","Avalon, CA 90704, USA","Santa Catalina",33.342126,-118.3283,,,,,FALSE,,,"Euschistus","Euschistus",,"Insecta",70076,"Hemiptera","Euschistus",,,74176240,"4/16/2021","2:09:44 PM PDT",,"4/16/2021 0:00",4,2021,"4/16/2021",21:09:44,"UTC","Pacific Time (US & Canada)","jeanshelton","2021-04-16 21:12:21 UTC","2021-05-28 04:40:43 UTC","needs_id",,"https://www.inaturalist.org/observations/74176240","https://static.inaturalist.org/photos/121199116/medium.jpeg?1618607567",1,0,FALSE,2,0,,,
"537","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.04512871,-119.5691743,543,543,,,FALSE,,,"California Bordered Plant Bug","Largus californicus","California Bordered Plant Bug","Insecta",52986,"Hemiptera","Largus","Largus californicus",,74934626,"6/17/2016","6:01 PM PDT",,"6/17/2016 0:00",6,2016,"6/18/2016",01:01:00,"UTC","Pacific Time (US & Canada)","floydehayes","2021-04-23 15:17:08 UTC","2021-06-18 00:25:40 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/74934626","https://inaturalist-open-data.s3.amazonaws.com/photos/122534453/medium.jpeg?1619190992",0,0,FALSE,,0,,,
"538","occurrence","iNaturalist","Los Angeles County, US-CA, US","Santa Catalina",33.55848311,-118.595149,,28957,"obscured",,TRUE,"gps","gps","True Bugs","Heteroptera","True Bugs","Insecta",61267,"Hemiptera",,,,74938701,"4/21/2021","3:53:11 PM PDT",,"4/21/2021 0:00",4,2021,"4/21/2021",22:53:11,"UTC","Pacific Time (US & Canada)","kylegunther","2021-04-23 16:00:48 UTC","2021-04-23 16:01:09 UTC","needs_id",,"https://www.inaturalist.org/observations/74938701","https://static.inaturalist.org/photos/122541471/medium.jpeg?1619193654",0,0,FALSE,2,0,,,
"539","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the area from which the specimens were sampled.","San Clemente",32.8779,-118.4353,40,40,,,FALSE,,,"True Bugs","Heteroptera","True Bugs","Insecta",61267,"Hemiptera",,,,75123183,"3/3/2019",,,"3/3/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-04-25 01:33:37 UTC","2021-04-25 01:34:03 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/75123183","https://inaturalist-open-data.s3.amazonaws.com/photos/122838765/medium.jpg?1619307597",0,0,FALSE,,0,,,
"540","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.","San Clemente",32.8775,-118.4349,70,70,,,FALSE,,,"Agalliopsis","Agalliopsis",,"Insecta",172804,"Hemiptera","Agalliopsis",,,75195629,"6/23/2019",,,"6/23/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-04-25 17:15:09 UTC","2021-04-27 03:05:43 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/75195629","https://inaturalist-open-data.s3.amazonaws.com/photos/122975145/medium.jpg?1619367764",1,0,FALSE,,0,,,
"541","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.","San Clemente",32.8775,-118.4349,70,70,,,FALSE,,,"Dikraneurini","Dikraneurini",,"Insecta",473949,"Hemiptera",,,,75195630,"6/23/2019",,,"6/23/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-04-25 17:15:10 UTC","2021-04-27 03:21:37 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/75195630","https://inaturalist-open-data.s3.amazonaws.com/photos/122975215/medium.jpg?1619367776",2,0,FALSE,,0,,,
"542","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which the specimens were possibly sampled.","San Clemente",32.8775,-118.4349,70,70,,,FALSE,,,"Orsillinae","Orsillinae",,"Insecta",477019,"Hemiptera",,,,75195637,"6/23/2019",,,"6/23/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-04-25 17:15:11 UTC","2021-04-27 08:44:06 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/75195637","https://inaturalist-open-data.s3.amazonaws.com/photos/122975284/medium.jpg?1619367788",1,0,FALSE,,0,,,
"543","occurrence","iNaturalist","Santa Catalina Island, Avalon, CA, US","Santa Catalina",33.34153419,-118.328556,22,22,,,FALSE,,,"Lygaeus kalmii kalmii","Lygaeus kalmii kalmii","Western Small Milkweed Bug","Insecta",453928,"Hemiptera","Lygaeus","Lygaeus kalmii","Lygaeus kalmii kalmii",75209207,"Sun Apr 25","2021 11:43:28 GMT-0700","(PDT)","4/25/2021 0:00",4,2021,"4/25/2021",18:43:28,"UTC","Pacific Time (US & Canada)","saulenti","2021-04-25 18:43:35 UTC","2021-06-19 13:13:01 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/75209207","https://inaturalist-open-data.s3.amazonaws.com/photos/123009313/medium.jpg?1619376221",2,0,FALSE,3,0,"Lygaeus kalmii","Lygaeidae","Lygaeus"
"544","occurrence","iNaturalist","San Clemente Island Underwater Range, CA, US","San Clemente",32.88268333,-118.4905867,4,4,,,FALSE,,,"True Bugs, Hoppers, Aphids, and Allies","Hemiptera","True Bugs, Hoppers, Aphids, and allies","Insecta",47744,"Hemiptera",,,,75978823,"Fri Apr 30","2021 14:47:00 GMT-0700","(PDT)","4/30/2021 0:00",4,2021,"4/30/2021",21:47:00,"UTC","Pacific Time (US & Canada)","destmarie0","2021-05-01 00:03:32 UTC","2021-05-08 03:46:07 UTC","needs_id",,"https://www.inaturalist.org/observations/75978823","https://static.inaturalist.org/photos/124318425/medium.jpg?1619827427",1,0,FALSE,3,0,,,
"545","occurrence","iNaturalist","San Clemente Island Underwater Range, CA, US","San Clemente",32.90755833,-118.476045,13,13,,,FALSE,,,"Plant Bugs","Macrotylus dorsalis",,"Insecta",704777,"Hemiptera","Macrotylus","Macrotylus dorsalis",,76569815,"Sun May 02","2021 08:39:43 GMT-0700","(PDT)","5/2/2021 0:00",5,2021,"5/2/2021",15:39:43,"UTC","Pacific Time (US & Canada)","shrike2","2021-05-02 15:40:53 UTC","2021-05-15 02:48:24 UTC","needs_id","CC-BY-NC-ND","https://www.inaturalist.org/observations/76569815","https://inaturalist-open-data.s3.amazonaws.com/photos/125241972/medium.jpg?1619970068",1,0,FALSE,3,0,,,
"546","occurrence","iNaturalist","Santa Catalina Island, Avalon, CA, US","Santa Catalina",33.33014167,-118.3371667,11,11,,,FALSE,,,"Euschistus","Euschistus",,"Insecta",70076,"Hemiptera","Euschistus",,,76742213,"Sun May 02","2021 16:15:31 GMT-0700","(PDT)","5/2/2021 0:00",5,2021,"5/2/2021",23:15:31,"UTC","Pacific Time (US & Canada)","saulenti","2021-05-02 23:16:35 UTC","2021-05-25 13:20:14 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/76742213","https://inaturalist-open-data.s3.amazonaws.com/photos/125576985/medium.jpg?1620004680",1,0,FALSE,3,0,,,
"547","occurrence","iNaturalist","Avalon, CA 90704, USA","Santa Catalina",33.342201,-118.328282,,,,,FALSE,"gps","gps","Oleander Aphid","Aphis nerii","Oleander Aphid","Insecta",71154,"Hemiptera","Aphis","Aphis nerii",,76837147,"5/2/2021 0:00","2:54:00 PM",,"5/2/2021 0:00",5,2021,"5/2/2021",21:54:52,"UTC","Pacific Time (US & Canada)","jeanshelton","2021-05-03 04:26:42 UTC","2021-08-05 22:19:01 UTC","research",,"https://www.inaturalist.org/observations/76837147","https://static.inaturalist.org/photos/125669407/medium.jpeg?1620016007",1,0,FALSE,2,0,,,
"548","occurrence","iNaturalist","Channel Islands National Park, CA, US","Anacapa",34.01558333,-119.36222,5,5,,,FALSE,,,"Island Mallow Psyllid","Bactericera lavaterae","Island Mallow Psyllid","Insecta",542272,"Hemiptera","Bactericera","Bactericera lavaterae",,76867835,"Sat May 01","2021 12:57:29 GMT-0700","(PDT)","5/1/2021 0:00",5,2021,"5/1/2021",19:57:29,"UTC","Pacific Time (US & Canada)","stephanomeria","2021-05-03 07:32:03 UTC","2021-05-04 22:54:14 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/76867835","https://inaturalist-open-data.s3.amazonaws.com/photos/125719419/medium.jpg?1620027126",1,0,FALSE,3,0,,,
"549","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.04912267,-119.5578716,6,6,,,FALSE,,,"California Bordered Plant Bug","Largus californicus","California Bordered Plant Bug","Insecta",52986,"Hemiptera","Largus","Largus californicus",,78009260,"5/8/2021","10:56 AM PDT",,"5/8/2021 0:00",5,2021,"5/8/2021",17:56:00,"UTC","Pacific Time (US & Canada)","tomleeturner","2021-05-09 03:41:07 UTC","2021-06-17 23:18:29 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/78009260","https://inaturalist-open-data.s3.amazonaws.com/photos/127619580/medium.jpeg?1620531324",0,0,FALSE,,0,,,
"550","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.03051117,-119.701295,4,4,,,FALSE,,,"Small Milkweed Bug","Lygaeus kalmii","Small Milkweed Bug","Insecta",62045,"Hemiptera","Lygaeus","Lygaeus kalmii",,78309459,"Sat Mar 20","2021 15:10:48 GMT-0700","(PDT)","3/20/2021 0:00",3,2021,"3/20/2021",22:10:48,"UTC","Pacific Time (US & Canada)","devco","2021-05-11 03:18:33 UTC","2021-05-13 00:57:50 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/78309459","https://inaturalist-open-data.s3.amazonaws.com/photos/128142085/medium.jpg?1620703115",1,0,FALSE,3,0,,,
"551","occurrence","iNaturalist","Santa Cruz Island","Santa Cruz",34.03873696,-119.5596018,488,488,,,FALSE,,,"True Bugs","Heteroptera","True Bugs","Insecta",61267,"Hemiptera",,,,79612247,"5/19/2021","12:06 PM PDT",,"5/19/2021 0:00",5,2021,"5/19/2021",19:06:00,"UTC","Pacific Time (US & Canada)","darrellhikes","2021-05-21 06:22:26 UTC","2021-05-21 13:41:01 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/79612247","https://inaturalist-open-data.s3.amazonaws.com/photos/130414721/medium.jpeg?1621577391",1,0,FALSE,,0,,,
"552","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.04966383,-119.5720533,3,3,,,FALSE,,,"Largus","Largus",,"Insecta",52985,"Hemiptera","Largus",,,82057305,"Fri Jun 04","2021 13:18:10 GMT-0700","(PDT)","6/4/2021 0:00",6,2021,"6/4/2021",20:18:10,"UTC","Pacific Time (US & Canada)","breriveros","2021-06-07 18:25:50 UTC","2021-06-07 20:06:42 UTC","needs_id",,"https://www.inaturalist.org/observations/82057305","https://static.inaturalist.org/photos/134644473/medium.jpg?1623090355",1,0,FALSE,3,0,,,
"553","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.04966117,-119.5720133,4,4,,,FALSE,,,,"Largus californicus","California Bordered Plant Bug","Insecta",52986,"Hemiptera","Largus","Largus californicus",,82057509,"Fri Jun 04","2021 13:19:07 GMT-0700","(PDT)","6/4/2021 0:00",6,2021,"6/4/2021",20:19:07,"UTC","Pacific Time (US & Canada)","breriveros","2021-06-07 18:27:08 UTC","2021-06-17 15:00:15 UTC","needs_id",,"https://www.inaturalist.org/observations/82057509","https://static.inaturalist.org/photos/134644747/medium.jpg?1623090441",0,0,FALSE,3,0,,,
"554","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.04862217,-119.5699,4,4,,,FALSE,,,,"Largus",,"Insecta",52985,"Hemiptera","Largus",,,82057587,"Fri Jun 04","2021 13:25:38 GMT-0700","(PDT)","6/4/2021 0:00",6,2021,"6/4/2021",20:25:38,"UTC","Pacific Time (US & Canada)","breriveros","2021-06-07 18:28:06 UTC","2021-06-17 15:00:12 UTC","needs_id",,"https://www.inaturalist.org/observations/82057587","https://static.inaturalist.org/photos/134644953/medium.jpg?1623090504",0,0,FALSE,3,0,,,
"555","occurrence","iNaturalist","Channel Islands National Park, CA, US","Santa Cruz",34.04793883,-119.5584333,4,4,,,FALSE,,,"True Bugs","Heteroptera","True Bugs","Insecta",61267,"Hemiptera",,,,82058421,"Fri Jun 04","2021 14:24:43 GMT-0700","(PDT)","6/4/2021 0:00",6,2021,"6/4/2021",21:24:43,"UTC","Pacific Time (US & Canada)","breriveros","2021-06-07 18:34:14 UTC","2021-06-08 00:18:52 UTC","needs_id",,"https://www.inaturalist.org/observations/82058421","https://static.inaturalist.org/photos/134646104/medium.jpg?1623090859",1,0,FALSE,3,0,,,
"556","occurrence","iNaturalist","Southeast edge of Flasher Dunes near mouth of Old Nursery Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.9828,-118.5702,85,85,,,FALSE,,,"Thread-legged Bugs","Emesinae","Thread-legged Bugs","Insecta",52699,"Hemiptera",,,,83858867,"6/28/2019",,,"6/28/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-20 22:39:19 UTC","2021-06-20 22:55:10 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83858867","https://inaturalist-open-data.s3.amazonaws.com/photos/137750481/medium.jpg?1624225870",0,0,FALSE,,0,,,
"557","occurrence","iNaturalist","Southeast edge of Flasher Dunes near mouth of Old Nursery Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.9828,-118.5702,85,85,,,FALSE,,,"Cimicomorph Bugs","Cimicomorpha","Cimicomorph Bugs","Insecta",372850,"Hemiptera",,,,83858878,"6/28/2019",,,"6/28/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-20 22:39:21 UTC","2021-06-20 22:39:31 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83858878","https://inaturalist-open-data.s3.amazonaws.com/photos/137750547/medium.jpg?1624225886",0,0,FALSE,,0,,,
"558","occurrence","iNaturalist","Southeast edge of Flasher Dunes near mouth of Old Nursery Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.9828,-118.5702,85,85,,,FALSE,,,"Whiteflies","Aleyrodidae","Whiteflies","Insecta",154784,"Hemiptera",,,,83858888,"6/28/2019",,,"6/28/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-20 22:39:22 UTC","2021-06-20 22:55:59 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83858888","https://inaturalist-open-data.s3.amazonaws.com/photos/137750523/medium.jpg?1624225880",0,0,FALSE,,0,,,
"559","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,70,70,,,FALSE,,,"Leafcurl Plum Aphid","Brachycaudus helichrysi","Leafcurl Plum Aphid","Insecta",381024,"Hemiptera","Brachycaudus","Brachycaudus helichrysi",,83880344,"5/4/2019",,,"5/4/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 01:38:08 UTC","2021-06-21 07:51:19 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83880344","https://inaturalist-open-data.s3.amazonaws.com/photos/137794000/medium.jpg?1624237551",1,0,FALSE,,0,,,
"560","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,70,70,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,83880348,"5/4/2019",,,"5/4/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 01:38:09 UTC","2021-06-21 01:38:11 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83880348","https://inaturalist-open-data.s3.amazonaws.com/photos/137794049/medium.jpg?1624237564",0,0,FALSE,,0,,,
"561","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,70,70,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,83880349,"5/4/2019",,,"5/4/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 01:38:09 UTC","2021-06-21 01:38:11 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83880349","https://inaturalist-open-data.s3.amazonaws.com/photos/137794089/medium.jpg?1624237577",0,0,FALSE,,0,,,
"562","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,70,70,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,83880351,"5/4/2019",,,"5/4/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 01:38:10 UTC","2021-06-21 01:38:11 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83880351","https://inaturalist-open-data.s3.amazonaws.com/photos/137794123/medium.jpg?1624237589",0,0,FALSE,,0,,,
"563","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,70,70,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,83880352,"5/4/2019",,,"5/4/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 01:38:10 UTC","2021-06-21 01:38:11 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83880352","https://inaturalist-open-data.s3.amazonaws.com/photos/137794154/medium.jpg?1624237601",0,0,FALSE,,0,,,
"564","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,70,70,,,FALSE,,,"Plant Bugs","Miridae","Plant Bugs","Insecta",53505,"Hemiptera",,,,83880355,"5/4/2019",,,"5/4/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 01:38:11 UTC","2021-06-21 01:45:37 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83880355","https://inaturalist-open-data.s3.amazonaws.com/photos/137794191/medium.jpg?1624237615",0,0,FALSE,,0,,,
"565","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,70,70,,,FALSE,,,"Whiteflies","Aleyrodidae","Whiteflies","Insecta",154784,"Hemiptera",,,,83880356,"5/4/2019",,,"5/4/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 01:38:12 UTC","2021-06-21 01:44:51 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83880356","https://inaturalist-open-data.s3.amazonaws.com/photos/137794221/medium.jpg?1624237625",0,0,FALSE,,0,,,
"566","occurrence","iNaturalist","Grove Canyon, San Clemente Island, Los Angeles County, CA, USA. Coordinate uncertainty reflects the broad area from which specimens were sampled.","San Clemente",32.8776,-118.4351,40,40,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,83883647,"4/13/2019",,,"4/13/2019 0:00",1,1900,,,,"Pacific Time (US & Canada)","pileated","2021-06-21 02:05:22 UTC","2021-06-21 02:05:24 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/83883647","https://inaturalist-open-data.s3.amazonaws.com/photos/137803638/medium.jpg?1624240390",0,0,FALSE,,0,,,
"567","occurrence","iNaturalist","San Nicolas Naval Facility, CA, US","San Nicolas",33.25504667,-119.4865583,5,5,,,FALSE,,,"Common Bed Bug","Cimex lectularius","Common Bed Bug","Insecta",69658,"Hemiptera","Cimex","Cimex lectularius",,84646594,"Thu Oct 13","2016 09:58:49 GMT-0700","(PDT)","10/13/2016 0:00",10,2016,"10/13/2016",16:58:49,"UTC","Pacific Time (US & Canada)","william_hoyer","2021-06-27 02:49:24 UTC","2021-07-04 19:10:15 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/84646594","https://inaturalist-open-data.s3.amazonaws.com/photos/139144189/medium.jpg?1624762168",1,0,FALSE,3,0,,,
"568","occurrence","iNaturalist","Santa Catalina Island, CA, US","Santa Catalina",33.38812154,-118.3791061,33,33,,,FALSE,,,"Western Corsair Bug","Rasahus thoracicus","Western Corsair Bug","Insecta",308328,"Hemiptera","Rasahus","Rasahus thoracicus",,85176732,"Wed Jun 30","2021 22:17:36 GMT-0700","(PDT)","6/30/2021 0:00",7,2021,"7/1/2021",05:17:36,"UTC","Pacific Time (US & Canada)","socalcat","2021-07-01 05:17:45 UTC","2021-07-01 14:47:26 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/85176732","https://inaturalist-open-data.s3.amazonaws.com/photos/140105026/medium.jpg?1625116666",1,0,FALSE,3,0,,,
"569","occurrence","iNaturalist","avalon,california","Santa Catalina",33.3428193,-118.3282279,2542,2542,,,FALSE,,,"Murgantia histrionica","Murgantia histrionica","Harlequin Bug","Insecta",56756,"Hemiptera","Murgantia","Murgantia histrionica",,85431206,"7/11/2015","11:56 AM PDT",,"7/11/2015 0:00",7,2015,"7/11/2015",18:56:00,"UTC","Pacific Time (US & Canada)","kiloueka","2021-07-03 05:43:28 UTC","2021-07-10 22:58:47 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/85431206","https://inaturalist-open-data.s3.amazonaws.com/photos/140561003/medium.jpeg?1625289223",1,0,FALSE,,0,"Murgantia histrionica","Pentatomidae","Murgantia"
"570","occurrence","iNaturalist","avalon,california","Santa Catalina",33.3428193,-118.3282279,2542,2542,,,FALSE,,,"Harlequin Bug","Murgantia histrionica","Harlequin Bug","Insecta",56756,"Hemiptera","Murgantia","Murgantia histrionica",,85431218,"7/12/2015","4:48 PM PDT",,"7/12/2015 0:00",7,2015,"7/12/2015",23:48:00,"UTC","Pacific Time (US & Canada)","kiloueka","2021-07-03 05:43:34 UTC","2021-07-11 00:47:34 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/85431218","https://inaturalist-open-data.s3.amazonaws.com/photos/140561113/medium.jpeg?1625289284",1,0,FALSE,,0,"Murgantia histrionica","Pentatomidae","Murgantia"
